subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
3,65,LMF,F25-0008,Sample 8,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,23,93.64063594,11.33,88.67058195,,,
3,65,LMF,F25-0008,Sample 8,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,24,93.64063594,11.33,88.67058195,,,
3,65,LMF,F25-0008,Sample 8,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,25,93.64063594,11.33,88.67058195,,,
3,65,LMF,F25-0008,Sample 8,,,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,,26,93.64063594,11.33,88.67058195,,,
3,66,LMF,F25-0008,Sample 8,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,23,93.82123575,11.5,88.50170503,,,
3,66,LMF,F25-0008,Sample 8,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,24,93.82123575,11.5,88.50170503,,,
3,66,LMF,F25-0008,Sample 8,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,25,93.82123575,11.5,88.50170503,,,
3,66,LMF,F25-0008,Sample 8,,,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,,26,93.82123575,11.5,88.50170503,,,
3,67,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,95.05049495,7.22507715,92.77492285,14.70468713,49.077856,63.24887269
3,67,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,24,95.05049495,7.22507715,92.77492285,14.70468713,49.077856,63.24887269
3,68,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,95.10146956,7.265691564,92.73430844,14.70468713,51.07227343,63.60597027
3,68,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,24,95.10146956,7.265691564,92.73430844,14.70468713,51.07227343,63.60597027
3,69,Genetic bank,F25-1670,CIAT-13158,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,24,93.45196441,7.29058379,92.70941621,16.80819025,37.46459205,49.74924242
3,70,Genetic bank,F25-1670,CIAT-13158,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,24,93.58256697,7.353988645,92.64601135,16.24739495,38.86721458,50.82851659
3,71,Genetic bank,F25-1671,CIAT-13329,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,24,94.08295852,11.51570699,88.48429301,20.27549341,26.2439701,52.02906088
