subset,requisitioner,no,id_lab,id,n_replicates,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
4,Genbank,,F26-0024,CIAT-18950,2,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,30,93.52,15.89,84.11,21.86,32.78,41.87
4,Genbank,183,F25-2603,CIAT-18952,2,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,28,90.34,18.09,81.91,16.66,40.99,48.15
4,Genbank,187,F25-2604,CIAT-18953,2,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,89.54,11.97,88.03,13.47,44.71,52.72
4,Genbank,189,F25-2605,CIAT-18954,2,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,92.94,20.28,79.72,17.61,44.83,51.54
4,Genbank,,F26-0038,CIAT-19165,2,Fabales,Fabaceae,Sesbania,keniensis,Sesbania keniensis,Shrub_Trees,30,96.44,10.4,89.6,25.52,30.4,50.4
4,Genbank,,F26-0025,CIAT-19193,2,Fabales,Fabaceae,Tephrosia,villosa,Tephrosia villosa,Herbaceous_legumes,30,94.33,7.16,92.84,21.66,35.28,58.06
4,Genbank,191,F25-2606,CIAT-19198,2,Fabales,Fabaceae,Tephrosia,villosa,Tephrosia villosa,Herbaceous_legumes,29,90.54,11.32,88.68,27.0,33.59,51.73
4,Genbank,73,F25-1761,CIAT-19384,2,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,28,93.39,10.33,89.67,36.95,31.54,52.46
4,Genbank,193,F25-2607,CIAT-19460,2,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,91.03,10.43,89.57,21.7,33.7,53.52
4,Genbank,75,F25-1762,CIAT-19571,2,Fabales,Fabaceae,Senna,cobanensis,Senna cobanensis,Shrub_Trees,28,93.21,6.08,93.92,23.2,42.27,55.7
4,Genbank,,F26-0026,CIAT-19641,2,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,30,96.05,8.34,91.66,20.32,40.91,61.49
4,Genbank,195,F25-2608,CIAT-20044,2,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,29,92.18,11.53,88.47,27.96,24.72,47.1
4,Genbank,77,F25-1763,CIAT-20126,2,Fabales,Fabaceae,Acacia,angustissima,Acacia angustissima,Shrub_Trees,28,93.97,5.78,94.22,29.9,47.8,58.29
4,Genbank,79,F25-1764,CIAT-20788,2,Fabales,Fabaceae,Senna,pallida,Senna pallida,Shrub_Trees,28,93.92,9.75,90.25,24.3,30.69,53.36
4,Genbank,137,F25-2580,CIAT-2085,2,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,91.97,9.33,90.67,18.71,37.92,57.18
4,Genbank,81,F25-1765,CIAT-21242,2,Fabales,Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,28,93.21,6.88,93.12,23.28,45.76,63.44
4,Genbank,83,F25-1766,CIAT-21512,2,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,92.79,4.78,95.22,24.07,46.72,53.37
4,Genbank,85,F25-1767,CIAT-21601,2,Fabales,Fabaceae,Erythrina,fusca,Erythrina fusca,Shrub_Trees,28,93.24,7.04,92.96,23.41,54.97,68.49
4,Genbank,87,F25-1768,CIAT-21809,2,Fabales,Fabaceae,Acacia,farnesiana,Acacia farnesiana,Shrub_Trees,28,94.62,7.46,92.54,31.0,48.09,62.84
4,Genbank,89,F25-1769,CIAT-21810,2,Fabales,Fabaceae,Acacia,angustissima,Acacia angustissima,Shrub_Trees,28,94.79,5.39,94.61,31.66,38.92,52.37
4,Genbank,91,F25-1770,CIAT-21888,2,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,28,93.71,9.14,90.86,29.9,30.16,56.67
4,Genbank,,F26-0039,CIAT-21899,2,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,95.84,7.99,92.01,18.32,41.37,63.03
4,Genbank,9,F25-1732,CIAT-22004,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.3,6.81,93.19,17.58,49.2,63.61
4,Genbank,93,F25-1771,CIAT-22310,2,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,94.86,5.71,94.29,21.75,50.77,55.0
4,Genbank,95,F25-1772,CIAT-22311,2,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,93.88,6.95,93.05,21.51,49.18,54.93
4,Genbank,97,F25-1773,CIAT-22316,2,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,95.52,8.65,91.35,20.82,44.54,54.36
4,Genbank,197,F25-2609,CIAT-22423,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.61,12.05,87.95,27.74,27.28,48.09
4,Genbank,199,F25-2610,CIAT-22480,2,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,92.48,11.68,88.32,26.98,27.5,45.51
4,Genbank,11,F25-1733,CIAT-23104,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,92.63,7.0,93.0,19.39,57.01,67.22
4,Genbank,13,F25-1734,CIAT-23106,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.65,6.85,93.15,21.89,55.75,67.76
4,Genbank,15,F25-1735,CIAT-23107,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.99,6.92,93.08,21.24,51.07,67.22
4,Genbank,17,F25-1736,CIAT-23108,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.54,6.93,93.07,21.59,58.17,69.37
4,Genbank,201,F25-2611,CIAT-23116,2,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,29,92.57,10.87,89.13,18.23,36.92,59.77
4,Genbank,99,F25-1774,CIAT-23239,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,28,95.86,7.55,92.45,20.36,52.76,65.19
4,Genbank,19,F25-1737,CIAT-23412,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.19,7.27,92.73,21.15,50.98,62.14
4,Genbank,21,F25-1738,CIAT-23413,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.53,7.5,92.5,21.32,54.59,66.23
4,Genbank,,F26-0040,CIAT-23414,2,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,30,96.31,9.34,90.66,16.19,43.82,62.85
4,Genbank,203,F25-2612,CIAT-23416,2,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,29,92.81,12.27,87.73,18.14,41.12,56.8
4,Genbank,23,F25-1739,CIAT-23419,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.96,7.2,92.8,20.19,56.43,67.78
4,Genbank,25,F25-1740,CIAT-23422,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,91.86,7.06,92.94,21.67,54.63,66.57
4,Genbank,,F26-0027,CIAT-23503,2,Fabales,Fabaceae,Desmodium,macrodesmum,Desmodium macrodesmum,Herbaceous_legumes,30,93.33,13.22,86.78,20.34,40.31,55.64
4,Genbank,227,F25-1692,CIAT-23715,2,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,29,93.79,5.22,94.78,16.81,59.14,65.42
4,Genbank,27,F25-1741,CIAT-23734,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.71,7.86,92.14,21.44,47.22,62.02
4,Genbank,,F26-0041,CIAT-23767,2,Fabales,Fabaceae,Desmodium,nicaraguense,Desmodium nicaraguense,Shrub_Trees,30,95.0,10.1,89.9,19.05,26.9,54.72
4,Genbank,205,F25-2613,CIAT-23806,2,Fabales,Fabaceae,Desmodium,angustifolium,Desmodium angustifolium,Herbaceous_legumes,29,92.77,9.93,90.07,13.5,36.09,58.82
4,Genbank,29,F25-1742,CIAT-23932,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,95.12,7.29,92.71,18.84,49.89,63.09
4,Genbank,31,F25-1743,CIAT-23933,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.72,7.37,92.63,17.58,49.31,64.37
4,Genbank,33,F25-1744,CIAT-23934,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.17,8.2,91.8,22.61,43.74,58.5
4,Genbank,35,F25-1745,CIAT-23936,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.06,7.8,92.2,19.27,49.21,61.66
4,Genbank,207,F25-2614,CIAT-24104,2,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,29,92.3,13.07,86.93,26.64,25.99,45.24
4,Genbank,,F26-0028,CIAT-24333,2,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,94.41,9.69,90.31,15.85,35.23,55.05
4,Genbank,209,F25-2615,CIAT-24565,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.07,11.42,88.58,23.16,31.0,49.61
4,Genbank,139,F25-2581,CIAT-2690,2,Fabales,Fabaceae,Stylosanthes,angustifolia,Stylosanthes angustifolia,Herbaceous_legumes,28,91.01,9.45,90.55,17.54,38.39,60.09
4,Genbank,123,F25-2574,CIAT-326,2,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,91.68,13.17,86.83,28.62,38.94,55.66
4,Genbank,101,F25-1775,CIAT-33116,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,28,95.63,7.88,92.12,18.3,57.42,65.17
4,Genbank,37,F25-1746,CIAT-33119,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,95.29,7.4,92.6,17.3,40.98,59.48
4,Genbank,,F26-0042,CIAT-33127,2,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,30,95.6,9.53,90.47,13.66,45.27,64.59
4,Genbank,,F26-0029,CIAT-33235,2,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,30,93.33,15.45,84.55,20.05,43.51,56.61
4,Genbank,39,F25-1747,CIAT-33383,2,Fabales,Fabaceae,Dendrolobium,sp.,Dendrolobium sp.,Shrub_Trees,27,94.67,9.8,90.2,14.66,47.34,59.76
4,Genbank,41,F25-1748,CIAT-33402,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.63,6.91,93.09,20.08,45.18,60.09
4,Genbank,43,F25-1749,CIAT-33508,2,Fabales,Fabaceae,Dendrolobium,umbellatum,Dendrolobium umbellatum,Shrub_Trees,27,93.75,8.67,91.33,22.61,45.81,58.36
4,Genbank,45,F25-1750,CIAT-33515,2,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.41,11.11,88.89,20.96,51.47,63.32
4,Genbank,211,F25-2616,CIAT-33561,2,Fabales,Fabaceae,Desmodium,wigginsii,Desmodium wigginsii,Herbaceous_legumes,29,91.88,9.91,90.09,16.29,36.11,54.68
4,Genbank,,F26-0030,CIAT-33605,2,Fabales,Fabaceae,Desmodium,sandwicense x intortum,Desmodium sandwicense x intortum,Herbaceous_legumes,30,95.55,10.57,89.43,19.32,46.46,59.61
4,Genbank,213,F25-2617,CIAT-34038,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,91.79,12.24,87.76,20.57,24.32,46.96
4,Genbank,215,F25-2618,CIAT-34040,2,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,90.66,12.81,87.19,25.56,22.65,41.97
4,Genbank,217,F25-2619,CIAT-34042,2,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.07,12.37,87.63,24.71,23.37,48.96
4,Genbank,219,F25-2620,CIAT-34044,2,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.57,10.44,89.56,22.36,20.67,54.27
4,Genbank,,F26-0031,CIAT-34144,2,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,30,90.9,11.68,88.32,24.93,21.59,48.93
4,Genbank,221,F25-2621,CIAT-34148,2,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,29,89.54,10.26,89.74,23.29,27.82,44.75
4,Genbank,223,F25-2622,CIAT-34159,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.48,11.99,88.01,22.86,22.34,48.64
4,Genbank,225,F25-2623,CIAT-34347,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,89.49,12.0,88.0,32.46,25.27,42.68
4,Genbank,,F26-0019,CIAT-3694,2,Fabales,Fabaceae,Desmodium,sandwicense,Desmodium sandwicense,Herbaceous_legumes,30,94.45,12.93,87.07,17.42,46.56,61.01
4,Genbank,141,F25-2582,CIAT-4069,2,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,92.3,14.76,85.24,20.83,33.57,51.71
4,Genbank,,F26-0020,CIAT-4080,2,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,94.69,16.19,83.81,21.55,30.67,51.26
4,Genbank,143,F25-2583,CIAT-4141,2,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,90.94,11.82,88.18,19.48,27.99,49.14
4,Genbank,127,F25-2575,CIAT-415,2,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.94,20.27,79.73,26.96,25.27,42.2
4,Genbank,129,F25-2576,CIAT-416,2,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.43,10.76,89.24,26.84,23.98,45.46
4,Genbank,145,F25-2584,CIAT-4532,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.06,11.97,88.03,18.94,24.33,48.32
4,Genbank,147,F25-2585,CIAT-4537,2,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.22,12.06,87.94,25.08,28.02,49.63
4,Genbank,131,F25-2577,CIAT-517,2,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,91.08,13.69,86.31,23.68,26.53,45.61
4,Genbank,133,F25-2578,CIAT-563,2,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,28,93.0,12.89,87.11,21.86,30.29,51.44
4,Genbank,,F26-0013,CIAT-590,2,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,92.6,10.54,89.46,18.47,36.08,55.46
4,Genbank,,F26-0021,CIAT-7162,2,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,30,94.02,15.84,84.16,23.42,32.33,45.22
4,Genbank,149,F25-2586,CIAT-7289,2,Fabales,Fabaceae,Chamaecrista,mimosoides,Chamaecrista mimosoides,Herbaceous_legumes,28,91.41,5.75,94.25,18.56,36.54,57.45
4,Genbank,47,F25-1751,CIAT-7353,2,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,94.63,9.42,90.58,30.49,29.38,46.32
4,Genbank,,F26-0014,CIAT-778,2,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,30,92.58,12.36,87.64,22.84,35.74,52.82
4,Genbank,151,F25-2587,CIAT-7826,2,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,28,90.76,8.32,91.68,21.7,29.57,53.57
4,Genbank,135,F25-2579,CIAT-789,2,Fabales,Fabaceae,Zornia,latifolia,Zornia latifolia,Herbaceous_legumes,28,88.85,8.44,91.56,14.79,24.85,51.08
4,Genbank,,F26-0032,CIAT-7934,2,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,96.47,12.96,87.04,26.82,19.26,48.67
4,Genbank,,F26-0033,CIAT-7937,2,Fabales,Fabaceae,Mimosa,nuda,Mimosa nuda,Shrub_Trees,30,96.2,8.19,91.81,14.65,42.43,62.26
4,Genbank,49,F25-1752,CIAT-7976,2,Fabales,Fabaceae,Cassia,sp.,Cassia sp.,Shrub_Trees,27,93.42,12.05,87.95,25.59,39.54,50.12
4,Genbank,153,F25-2588,CIAT-8014,2,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,91.31,8.93,91.07,21.18,30.02,54.88
4,Genbank,51,F25-1753,CIAT-8018,2,Fabales,Fabaceae,Acacia,aroma,Acacia aroma,Shrub_Trees,27,93.8,18.11,81.89,23.54,58.53,70.33
4,Genbank,,F26-0034,CIAT-8056,2,Fabales,Fabaceae,Mimosa,diplotricha,Mimosa diplotricha,Shrub_Trees,30,95.29,9.92,90.08,18.62,39.26,54.43
4,Genbank,,F26-0015,CIAT-827,2,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,30,94.76,11.79,88.21,21.62,27.76,47.6
4,Genbank,,F26-0022,CIAT-8820,2,Fabales,Fabaceae,Tephrosia,cinerea,Tephrosia cinerea,Herbaceous_legumes,30,95.08,9.53,90.47,24.27,33.64,51.89
4,Genbank,155,F25-2589,CIAT-8849,2,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,90.26,9.62,90.38,17.57,26.44,51.96
4,Genbank,157,F25-2590,CIAT-9326,2,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.01,7.75,92.25,18.84,32.62,49.99
4,Genbank,159,F25-2591,CIAT-9337,2,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.17,8.75,91.25,22.46,26.1,47.12
4,Genbank,161,F25-2592,CIAT-9350,2,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,91.19,7.58,92.42,21.99,29.77,49.72
4,Genbank,163,F25-2593,CIAT-9352,2,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,93.41,9.4,90.6,22.82,31.07,56.45
4,Genbank,165,F25-2594,CIAT-9472,2,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,92.1,10.15,89.85,18.21,25.07,49.47
4,Genbank,167,F25-2595,CIAT-9531,2,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,28,91.6,16.19,83.81,20.55,25.44,42.67
4,Genbank,,F26-0016,CIAT-997,2,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,30,93.56,12.3,87.7,21.44,32.78,50.82
4,Genbank,53,F25-1754,CIAT-9990,2,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,92.97,12.38,87.62,31.75,28.64,48.76
4,Genbank,103,F25-2184,CIAT-BH-22-0303,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,94.84,9.51,90.49,8.02,33.13,68.08
4,Genbank,107,F25-2186,CIAT-BH-22-0468,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.02,10.67,89.33,9.59,33.18,67.84
4,Genbank,117,F25-2191,CIAT-BH-22-0517,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.87,10.26,89.74,8.21,34.31,69.46
4,Genbank,119,F25-2192,CIAT-BH-22-0519,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.66,11.14,88.86,9.36,31.68,64.58
4,Genbank,121,F25-2193,CIAT-BH-22-0521,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.53,10.99,89.01,9.03,31.72,66.88
4,Breeding,,F25-2166,CIAT-BH-22-0528,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,30,98.21,13.78,86.22,8.76,36.8,73.56
4,Genbank,105,F25-2185,CIAT-BH-22-1594,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,95.08,11.59,88.41,7.96,34.08,68.32
4,Genbank,111,F25-2188,CIAT-BH-22-1710,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.27,9.94,90.06,7.56,35.3,69.39
4,Genbank,113,F25-2189,CIAT-BH-22-2365,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.1,12.34,87.66,9.98,31.98,64.14
4,Genbank,115,F25-2190,CIAT-BH-22-3572,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.5,10.04,89.96,7.98,32.77,68.19
4,Genbank,109,F25-2187,CIAT-BH-22-3830,2,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,95.96,10.19,89.81,8.04,32.62,67.43
4,Breeding,,F25-2104,CIAT-BR-06-1348,2,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,30,93.09,14.48,85.52,12.22,25.64,59.76
4,Isabel Molina,61,F25-2640,Cayman-Br-02-1752,2,Poales,Poaceae,Urochloa,interespecifico,Urochloa interespecifico,Grass,27,97.0,9.65,90.35,8.05,26.24,62.13
4,Jacobo Arango/Alejandro Montoya,65,F25-0008,Sample-8,50,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,93.58,11.4,88.6,2.62,7.56,76.1
4,Mauricio Sotelo,63,F25-2641,nan,2,Fabales,Fabaceae,Gliricidia  ,sepium,Gliricidia sepium ,Shrub_Trees,27,93.5,9.41,90.59,22.38,21.94,47.2
