CH4_Decrease_Pct,Benchmark_vs_Control,CH4_Category,TDDM_Category,Z_Score_CH4,Z_Score_TDDM,Composite_Score,Overall_Rank,CH4_8h_Reduction_Pct,CH4_24h_Reduction_Pct,Accession_ID,CH4_Intensity,TDDM,CH4_8h,CH4_24h,category,functional_group
12.15759869,-17.72989477,High,Not High,-1.101726746,-1.041816679,-2.143543425,37,2.246496582,2.820934894,CIAT-4080,60.76043573,38.61317727,13.34285714,14.90622517,Category_4,Herbaceous_legumes
17.55617922,-10.49450152,High,Not High,-0.725678507,-1.506502293,-2.2321808,38,16.84672541,17.34936673,CIAT-4069,57.026247,33.67775928,11.35,12.67771972,Category_4,Herbaceous_legumes
16.19889687,-12.31358553,High,Not High,-0.820222551,-1.468348658,-2.288571209,39,5.857305862,5.230024114,CIAT-7381,57.96507683,34.08298839,12.85,14.53669675,Category_4,Herbaceous_legumes
11.78136851,-18.23413348,High,Not High,-1.127933764,-1.178945958,-2.306879722,40,-9.77209083,-3.984640988,CIAT-20709,61.02067349,37.15672954,14.98333333,15.95012744,Category_4,Herbaceous_legumes
17.01503622,-11.21976298,High,Not High,-0.763372836,-1.555859757,-2.319232593,41,1.461538043,7.507538719,CIAT-15160,57.40055467,33.1535345,13.45,14.18735047,Category_4,Herbaceous_legumes
15.69414905,-12.99006872,High,Not High,-0.855381706,-1.496772778,-2.352154484,42,-8.324278413,-0.557422793,CIAT-33235,58.31421002,33.7810963,14.78571429,15.42442897,Category_4,Herbaceous_legumes
12.66511909,-17.04969567,High,Not High,-1.066374462,-1.28869062,-2.355065083,43,20.3877606,14.43106718,CIAT-2085,60.40938476,35.99113335,10.86666667,13.12535554,Category_4,Herbaceous_legumes
7.122363399,-24.47831822,High,Not High,-1.452465492,-0.992457232,-2.444922725,44,6.101515186,7.321088728,CIAT-172,64.2432992,39.13742312,12.81666667,14.21594989,Category_4,Herbaceous_legumes
11.54621477,-18.54929591,High,Not High,-1.144313838,-1.356724707,-2.501038545,45,9.67743742,3.137564534,CIAT-9472,61.18332892,35.26854447,12.32857143,14.85765758,Category_4,Herbaceous_legumes
15.21884082,-13.6270958,High,Not High,-0.888490191,-1.656260792,-2.544750983,46,6.851586679,7.035846498,CIAT-5452,58.64297989,32.08717682,12.71428571,14.25970299,Category_4,Herbaceous_legumes
1.89466943,-31.48468248,High,Not High,-1.816610308,-0.83292286,-2.649533168,47,1.827852028,4.159423092,CIAT-4141,67.859286,40.83183498,13.4,14.70091545,Category_4,Herbaceous_legumes
1.305056396,-32.27490542,High,Not High,-1.857680909,-0.827215236,-2.684896145,48,5.328185662,7.249162091,CIAT-11762,68.2671203,40.89245555,12.92222222,14.22698267,Category_4,Herbaceous_legumes
5.437023769,-26.73707771,High,Not High,-1.569860981,-1.15490565,-2.724766631,49,6.956247817,1.425729083,CIAT-8849,65.40904568,37.41206125,12.7,15.12023476,Category_4,Herbaceous_legumes
9.015962239,-21.94044142,High,Not High,-1.320563318,-1.41009554,-2.730658858,50,-15.3365747,-6.284528842,CIAT-18873,62.93350018,34.70169377,15.74285714,16.30290554,Category_4,Herbaceous_legumes
7.053870617,-24.57011498,High,Not High,-1.457236485,-1.273994092,-2.731230577,51,13.30286373,7.255700957,CIAT-1727,64.29067554,36.14722493,11.83371914,14.22597967,Category_4,Herbaceous_legumes
19.55388071,-7.817102185,High,Not High,-0.586524867,-2.168228486,-2.754753353,52,7.444666464,10.17544815,CIAT-8182,55.64444036,26.64957665,12.63333333,13.7781218,Category_4,Herbaceous_legumes
7.872609101,-23.47280897,High,Not High,-1.400205723,-1.369359594,-2.769565317,53,0.885901781,3.263745689,CIAT-8434,63.72435556,35.13434955,13.52857143,14.83830275,Category_4,Herbaceous_legumes
12.45827238,-17.32691988,High,Not High,-1.080782757,-1.733390319,-2.814173076,54,-0.265370743,3.232416657,CIAT-33605,60.55246027,31.26798542,13.68571429,14.84310829,Category_4,Herbaceous_legumes
1.472149526,-32.05096053,High,Not High,-1.846041724,-0.980673619,-2.826715342,55,-9.789534353,-8.870088843,CIAT-19193,68.15154228,39.26257668,14.98571429,16.69950269,Category_4,Herbaceous_legumes
7.247687747,-24.31035352,High,Not High,-1.44373579,-1.582706637,-3.026442427,56,5.177008462,6.326602415,CIAT-23503,64.15661257,32.86839424,12.94285714,14.36849341,Category_4,Herbaceous_legumes
12.46465199,-17.31836967,High,Not High,-1.080338373,-1.964585766,-3.044924139,57,15.6256788,18.19267656,CIAT-7803,60.5480475,28.81246251,11.51666667,12.54836505,Category_4,Herbaceous_legumes
3.359955714,-29.52084728,High,Not High,-1.714543047,-1.421002857,-3.135545904,58,2.01100902,3.312332727,CIAT-7826,66.84575003,34.58584734,13.375,14.83085002,Category_4,Herbaceous_legumes
8.02956862,-23.26244555,High,Not High,-1.389272413,-1.804850869,-3.194123282,59,14.77094616,14.03186539,CIAT-11833,63.61578693,30.50900413,11.63333333,13.18658881,Category_4,Herbaceous_legumes
6.362816674,-25.49629308,High,Not High,-1.505373142,-1.735705732,-3.241078874,60,4.147840599,3.020045602,CIAT-13608,64.76867634,31.24339346,13.08333333,14.87568373,Category_4,Herbaceous_legumes
12.32315313,-17.50801209,High,Not High,-1.090194741,-2.181892996,-3.272087737,61,3.607091383,8.730268049,CIAT-13651,60.64592201,26.50444612,13.15714286,13.99979691,Category_4,Herbaceous_legumes
-3.635292857,-38.89615881,High,Not High,-2.20181019,-1.227533465,-3.429343656,62,-5.707749949,-5.924865309,CIAT-19641,71.68435126,36.64068245,14.42857143,16.24773702,Category_4,Herbaceous_legumes
-9.918824663,-47.31759911,High,Not High,-2.639501368,-1.439236017,-4.078737385,63,-7.57420692,-4.225045201,CIAT-13593,76.03065925,34.39219326,14.68333333,15.98700287,Category_4,Herbaceous_legumes
-14.16125835,-53.00347818,High,Not High,-2.935016034,-1.164924976,-4.09994101,64,3.47626496,4.796636505,CIAT-4532,78.96514323,37.30564615,13.175,14.60317376,Category_4,Herbaceous_legumes
-13.38880654,-51.96820741,High,Not High,-2.881209456,-1.393376366,-4.274585822,65,-2.934229777,-3.360813545,CIAT-7289,78.43083966,34.87926782,14.05,15.85443901,Category_4,Herbaceous_legumes
-21.77701928,-63.21042517,High,Not High,-3.465506128,-0.859154014,-4.324660142,66,3.293107968,4.09610368,CIAT-789,84.23295178,40.55323433,13.2,14.71062797,Category_4,Herbaceous_legumes
0.850987201,-32.88346709,High,Not High,-1.889309949,-2.579343226,-4.468653175,67,8.543608419,4.331013329,CIAT-33827,68.58119917,22.283134,12.48333333,14.67459535,Category_4,Herbaceous_legumes
-22.41835246,-64.0699655,High,Not High,-3.510179391,-1.322642647,-4.832822038,68,-6.545039057,-1.610929006,CIAT-24333,84.67656082,35.63052945,14.54285714,15.58602551,Category_4,Herbaceous_legumes
-23.70508024,-65.79448948,High,Not High,-3.599808825,-1.861832984,-5.46164181,69,19.41092331,12.98309926,CIAT-2690,85.56658818,29.90379806,11,13.34745827,Category_4,Herbaceous_legumes
-38.8524952,-86.09566001,High,Not High,-4.654930389,-2.662159934,-7.317090323,70,-2.881899208,-0.476821603,CIAT-3694,96.04402868,21.40353914,14.04285714,15.41206561,Category_4,Herbaceous_legumes
