trial,field,plot,rep,X,Y,lab_delivery_date,sampling_date,material,requisitioner,id,genotype,state,comercial_name,type,biomass_g,dry_biomass_g,dry_matter_pct,height_cm,leaf_number,cover_m2,yield_g_m2,yield_kgDM_ha_cut,yield_ton_ha_cut,yield_ton_ha_year
FM2411,I1N,304,2,22,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6400,BR19_6400,,,hybrid,212.3,54.29,0.255723033,,,0.28120129,193.0645482,1930.645482,1.930645482,11.58387289
FM2411,I1N,858,3,62,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6400,BR19_6400,,,hybrid,1458.4,302.0944956,0.207141042,,,0.85359867,353.9069427,3539.069427,3.539069427,21.23441656
FM2411,I1N,377,2,27,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6868,BR19_6868,,,hybrid,874.7,210.4727388,0.240622772,,,0.85001429,247.610824,2476.10824,2.47610824,14.85664944
FM2411,I1N,592,3,43,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6868,BR19_6868,,,hybrid,515.3,115.1786574,0.223517674,,,0.47353541,243.2313506,2432.313506,2.432313506,14.59388104
FM2411,I1N,225,1,17,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6984,BR19_6984,,,hybrid,1064.6,284.5361117,0.267270441,,,0.87651938,324.6204455,3246.204455,3.246204455,19.47722673
FM2411,I1N,538,2,39,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6984,BR19_6984,,,hybrid,568.7,125.7078956,0.221044304,,,0.64501667,194.8909252,1948.909252,1.948909252,11.69345551
FM2411,I1N,665,3,48,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-6984,BR19_6984,,,hybrid,635.1,141.4714351,0.222754582,,,0.51214372,276.233857,2762.33857,2.76233857,16.57403142
FM2411,I1N,578,2,42,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0811,BR19_811,,,hybrid,585.8,150.0317155,0.256114229,,,0.4748258,315.9721217,3159.721217,3.159721217,18.9583273
FM2411,I1N,770,3,55,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0811,BR19_811,,,hybrid,356.6,100.46,0.281716209,,,0.36318191,276.6106935,2766.106935,2.766106935,16.59664161
FM2411,I1N,200,1,15,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0818,BR19_818,,,hybrid,630.5,175.5350027,0.278406031,,,0.33004902,531.8452474,5318.452474,5.318452474,31.91071484
FM2411,I1N,389,2,28,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0818,BR19_818,,,hybrid,174.6,52.99,0.3034937,,,0.26337767,201.1939737,2011.939737,2.011939737,12.07163842
FM2411,I1N,757,3,55,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0818,BR19_818,,,hybrid,196.4,49.89,0.254022403,,,0.22235117,224.3748032,2243.748032,2.243748032,13.46248819
FM2411,I1N,159,1,12,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0095,BR19_95,,,hybrid,557.9,171.4130234,0.30724686,,,0.7367242,232.6691907,2326.691907,2.326691907,13.96015144
FM2411,I1N,435,2,32,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0095,BR19_95,,,hybrid,132.8,45.16,0.340060241,,,0.24593199,183.6280022,1836.280022,1.836280022,11.01768013
FM2411,I1N,868,3,62,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-19-0095,BR19_95,,,hybrid,939.5,241.7281167,0.25729443,,,0.6627604,364.7292697,3647.292697,3.647292697,21.88375618
FM2410,O4E,275,2,5,35,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16021,CIAT_16021,,,accesion,363.7,105.7,0.290624141,75,,0.545833137,193.6489246,1202.076297,1.202076297,7.212457784
FM2410,O4E,485,3,5,77,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16021,CIAT_16021,,,accesion,439.3,119.5,0.272023674,69,,1.040253101,114.8758892,2272.516357,2.272516357,13.63509814
FM2410,O4E,138,1,3,8,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16021,CIAT_16021,,,accesion,580.6,169.5,0.291939373,76,,0.823220416,205.8986835,1429.017694,1.429017694,8.574106161
FM2410,O4E,322,2,2,45,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16025,CIAT_16025,,,accesion,1026.3,186.9,0.182110494,93,,0.80960507,230.8532974,1599.546321,1.599546321,9.597277926
FM2410,O4E,412,3,2,63,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16025,CIAT_16025,,,accesion,1243.3,256.1,0.205984075,98,,0.869553237,294.5190578,2152.813337,2.152813337,12.91688002
FM2410,O4E,160,1,1,12,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16025,CIAT_16025,,,accesion,1427.1,285.9,0.200336346,96,,1.038627388,275.267149,1734.578518,1.734578518,10.40747111
FM2410,O4E,479,3,2,76,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16031,CIAT_16031,,Tanzania,accesion,579.8,139.3,0.24025526,76,,0.862847171,161.4422632,1065.136589,1.065136589,6.390819534
FM2410,O4E,114,1,4,3,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16031,CIAT_16031,,Tanzania,accesion,824,171.7,0.208373786,67,,1.360315346,126.2207329,847.8301592,0.847830159,5.086980955
FM2410,O4E,279,2,2,36,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16031,CIAT_16031,,Tanzania,accesion,833.8,193.6,0.232189974,68,,1.420060299,136.332239,902.5155321,0.902515532,5.415093193
FM2410,O4E,512,3,2,83,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16048,CIAT_16048,,,accesion,288.8,67.8,0.234764543,43,,0.96,70.625,706.25,0.70625,4.2375
FM2410,O4E,227,1,4,26,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16048,CIAT_16048,,,accesion,619.6,140.2,0.226275016,62,,1.53,91.63398693,916.3398693,0.916339869,5.498039216
FM2410,O4E,358,2,3,52,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16048,CIAT_16048,,,accesion,200.7,49.1,0.244643747,47,,1.81,27.12707182,271.2707182,0.271270718,1.627624309
FM2410,O4E,382,3,2,57,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16051,CIAT_16051,,,accesion,462.2,119.6,0.258762441,60,,1.53,78.16993464,781.6993464,0.781699346,4.690196078
FM2410,O4E,290,2,1,38,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16051,CIAT_16051,,,accesion,434.2,120.9,0.278443114,40,,1.54,78.50649351,785.0649351,0.785064935,4.71038961
FM2410,O4E,230,1,1,26,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16051,CIAT_16051,,,accesion,352.5,93.9,0.266382979,67,,1.58,59.43037975,594.3037975,0.594303797,3.565822785
FM2410,O4E,299,2,2,40,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16071,CIAT_16071,,,accesion,722.2,182,0.252007754,70,,1.21217225,150.143678,1052.235134,1.052235134,6.313410804
FM2410,O4E,473,3,3,75,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16071,CIAT_16071,,,accesion,802.5,210.4,0.262180685,68,,1.295896469,162.358649,1130.990111,1.130990111,6.785940663
FM2410,O4E,235,1,5,27,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-16071,CIAT_16071,,,accesion,1010.4,239.3,0.236836896,70,,1.768166093,135.3379645,952.8829098,0.95288291,5.717297459
FM2411,I1N,339,2,25,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-CIAT-16320,CIAT_16320,,,accesion,962,222.7372966,0.231535651,,,1.16920976,190.5024267,1905.024267,1.905024267,11.4301456
FM2407,M1N,140,1,4,1,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16886,CIAT_16886,,,accesion,292.3,77.3,0.264454328,32,,0.25,309.2,3092,3.092,18.552
FM2407,M1N,403,3,31,3,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16886,CIAT_16886,,,accesion,356.8,84.4,0.236547085,23,,0.25,337.6,3376,3.376,20.256
FM2407,M1N,385,2,29,5,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16886,CIAT_16886,,,accesion,414.1,111.6,0.269500121,24.5,,0.25,446.4,4464,4.464,26.784
SOC-BEF_METANO,M2N,401,3,16,16,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16888,CIAT_16888,,,accesion,331.3,100.4007458,0.303050847,19,,1.09,92.11077593,921.1077593,0.921107759,5.526646556
SOC-BEF_METANO,M2N,172,1,7,16,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16888,CIAT_16888,,,accesion,232.2,71.97044776,0.309950249,20,,1.35,53.31144279,533.1144279,0.533114428,3.198686567
SOC-BEF_METANO,M2N,237,2,10,24,12/2/2024 0:00,11/26/2024 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16888,CIAT_16888,,,accesion,350.5,116.9075604,0.333545108,24,,1.51,77.4222254,774.222254,0.774222254,4.645333524
FM2407,M1N,258,2,16,3,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16891,CIAT_16891,,,accesion,186,50.6,0.272043011,25,,0.25,202.4,2024,2.024,12.144
FM2407,M1N,478,3,38,3,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16891,CIAT_16891,,,accesion,251.8,68.2,0.270849881,18,,0.25,272.8,2728,2.728,16.368
FM2407,M1N,138,1,4,3,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-16891,CIAT_16891,,,accesion,326.6,80.2,0.245560318,27,,0.25,320.8,3208,3.208,19.248
FM2411,I1N,109,1,11,8,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26110,CIAT_26110,,,accesion,1919.9,360.5,0.187770196,63,,2.220478723,162.3523775,1623.523775,1.623523775,9.741142652
FM2411,I1N,407,2,1,30,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26110,CIAT_26110,,,accesion,2411.27,502.47,0.208383964,58,,2.731914894,183.9259346,1839.259346,1.839259346,11.03555607
FM2411,I1N,832,3,6,60,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26110,CIAT_26110,,,accesion,1438.3,310.3,0.215740805,,,1.859840426,166.8422708,1668.422708,1.668422708,10.01053625
FM2411,I1N,142,1,13,11,3/25/2025 0:00,2/24/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26124,CIAT_26124,,,accesion,963.9,183.1,0.189957464,61,,1.05518617,173.5238815,1735.238815,1.735238815,10.41143289
FM2411,I1N,434,2,1,31,3/25/2025 0:00,2/24/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26124,CIAT_26124,,,accesion,1008.4,200.4,0.198730662,58,,1.132180851,177.0035236,1770.035236,1.770035236,10.62021142
FM2411,I1N,594,3,9,43,3/25/2025 0:00,2/24/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26124,CIAT_26124,,,accesion,720.7,140.5,0.194949355,45,,1.193617021,117.7094474,1177.094474,1.177094474,7.062566845
FM2407,M1N,524,3,43,4,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26146,CIAT_26146,,,accesion,119.4,47.5,0.397822446,19,,0.25,190,1900,1.9,11.4
FM2407,M1N,251,2,16,10,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26146,CIAT_26146,,,accesion,312,97.9,0.313782051,13,,0.25,391.6,3916,3.916,23.496
FM2407,M1N,155,1,6,6,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26146,CIAT_26146,,,accesion,483.2,131.3,0.271730132,25.5,,0.25,525.2,5252,5.252,31.512
FM2407,M1N,206,1,11,6,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26149,CIAT_26149,,,accesion,429.6,121.8,0.283519553,25,,0.25,487.2,4872,4.872,29.232
FM2407,M1N,336,2,24,5,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26149,CIAT_26149,,,accesion,473.4,147.2,0.310942121,34,,0.25,588.8,5888,5.888,35.328
FM2407,M1N,115,1,2,6,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26160,CIAT_26160,,,accesion,225.6,58.8,0.260638298,32,,0.25,235.2,2352,2.352,14.112
FM2407,M1N,296,2,20,5,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26160,CIAT_26160,,,accesion,230.7,65.5,0.283918509,33,,0.25,262,2620,2.62,15.72
FM2407,M1N,433,3,34,8,8/5/2025 0:00,7/25/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26160,CIAT_26160,,,accesion,255.8,68.4,0.267396403,33,,0.25,273.6,2736,2.736,16.416
FM2407,M1N,225,1,13,5,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26415,CIAT_26415,,,accesion,263.4,77.6,0.29460896,26,,0.25,310.4,3104,3.104,18.624
FM2407,M1N,362,2,27,2,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26415,CIAT_26415,,,accesion,330.3,85.3,0.258250076,18,,0.25,341.2,3412,3.412,20.472
FM2407,M1N,242,1,15,2,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26438,CIAT_26438,,,accesion,325.1,83.3,0.256228853,18,,0.25,333.2,3332,3.332,19.992
FM2407,M1N,464,3,37,4,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26438,CIAT_26438,,,accesion,326,77.1,0.236503067,35,,0.25,308.4,3084,3.084,18.504
FM2407,M1N,289,2,19,9,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26438,CIAT_26438,,,accesion,544.9,149.6,0.274545788,27,,0.25,598.4,5984,5.984,35.904
FM2407,M1N,180,1,8,1,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26570,CIAT_26570,,,accesion,168.5,45.4,0.269436202,18,,0.25,181.6,1816,1.816,10.896
FM2407,M1N,455,3,36,6,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26570,CIAT_26570,,,accesion,173.4,48.5,0.279700115,19,,0.25,194,1940,1.94,11.64
FM2407,M1N,275,2,18,6,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-26570,CIAT_26570,,,accesion,355.3,97.7,0.274978891,18,,0.25,390.8,3908,3.908,23.448
FM2411,I1N,202,1,9,15,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26646,CIAT_26646,,,accesion,1834.4,297.8,0.16234191,45,,2.186569149,136.1950982,1361.950982,1.361950982,8.171705893
FM2411,I1N,409,2,3,30,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26646,CIAT_26646,,,accesion,1151,241.2,0.209556907,29,,1.717819149,140.4105899,1404.105899,1.404105899,8.424635392
FM2411,I1N,667,3,9,48,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-26646,CIAT_26646,,,accesion,1386.1,243.6,0.175744896,41,,1.867021277,130.4752137,1304.752137,1.304752137,7.828512821
FM2410,O4E,115,1,5,3,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-26936,CIAT_26936,,,accesion,190.3,50.2,0.263794009,67,,0.254627297,197.1508967,1218.484089,1.218484089,7.310904536
FM2410,O4E,393,3,3,59,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-26936,CIAT_26936,,,accesion,283.3,80,0.282386163,63,,0.386513264,206.9786666,1305.555556,1.305555556,7.833333333
FM2410,O4E,246,2,5,30,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-26936,CIAT_26936,,,accesion,380,100.8,0.265263158,64,,0.464344273,217.0803125,1375.167984,1.375167984,8.251007905
SOC-BEF_METANO,M2N,380,3,15,16,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-Mulato-II,CIAT_36087,,Mulato II,accesion,510.3,110.13975,0.215833333,37,,0.46,239.4342391,2394.342391,2.394342391,14.36605435
SOC-BEF_METANO,M2N,31,1,2,22,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-Mulato-II,CIAT_36087,,Mulato II,accesion,495.3,110.1277876,0.222345624,36,,0.49,224.750587,2247.50587,2.24750587,13.48503522
SOC-BEF_METANO,M2N,273,2,11,13,11/28/2024 0:00,11/20/2024 0:00,Interspecific U.,Breeding,CIAT-Mulato-II,CIAT_36087,,Mulato II,accesion,784.3,182.2967568,0.232432432,45,,0.51,357.4446211,3574.446211,3.574446211,21.44667727
,LLANOS,1686,,,,,3/12/2026 0:00,Interespecific U.,Breeding,CIAT-CIAT-606,CIAT_606,,Basilisk,accesion,157.4,62.7,0.398348158,,,0.4801853,,,,0
,QUILICHAO,1141,,,,,3/26/2026 0:00,Interespecific U.,Breeding,CIAT-CIAT-606,CIAT_606,,Basilisk,accesion,295.9,69,0.233186887,42,2.5,0.924023,,,,0
,QUILICHAO,162,,,,,3/26/2026 0:00,Interespecific U.,Breeding,CIAT-CIAT-606,CIAT_606,,Basilisk,accesion,183,27.8,0.151912568,30,2.5,0.575665,,,,0
FM2407,M1N,232,1,14,9,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-6133,CIAT_6133,,Llanero,accesion,358.9,94.8,0.264140429,29,,0.25,379.2,3792,3.792,22.752
FM2407,M1N,468,3,37,8,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-6133,CIAT_6133,,Llanero,accesion,415.2,108.4,0.261078998,37,,0.25,433.6,4336,4.336,26.016
FM2407,M1N,390,2,29,10,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-6133,CIAT_6133,,Llanero,accesion,606.9,150.9,0.248640633,32,,0.25,603.6,6036,6.036,36.216
,LLANOS,1851,,,,,3/12/2026 0:00,Interespecific U.,Breeding,CIAT-CIAT-6294,CIAT_6294,,Marandu,accesion,328.3,115.6,0.352116966,,,0.8138667,,,,0
,QUILICHAO,83,,,,,3/26/2026 0:00,Interespecific U.,Breeding,CIAT-CIAT-6294,CIAT_6294,,Marandu,accesion,616,101.5,0.164772727,34,2.5,0.9767318,,,,0
,QUILICHAO,1811,,,,,3/26/2026 0:00,Interespecific U.,Breeding,CIAT-CIAT-6294,CIAT_6294,,Marandu,accesion,239.7,54.9,0.229036295,32,2,0.5056081,,,,0
FM2411,I1N,211,1,1,16,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-6297,CIAT_6297,,,accesion,1237.1,241.6,0.195295449,39,,1.578351064,153.0711421,1530.711421,1.530711421,9.184268527
FM2411,I1N,542,2,5,39,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-6297,CIAT_6297,,,accesion,1144.4,221.2,0.19328906,25,,1.285771277,172.0368187,1720.368187,1.720368187,10.32220912
FM2411,I1N,620,3,11,45,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-CIAT-6297,CIAT_6297,,,accesion,679.4,135,0.198704739,23,,1.260239362,107.1225071,1071.225071,1.071225071,6.427350427
FM2411,I1N,97,1,7,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-CIAT-6387,CIAT_6387,,,accesion,306.8,78.29244104,0.255190486,,,0.45267218,172.9561579,1729.561579,1.729561579,10.37736947
FM2411,I1N,324,2,24,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-CIAT-6387,CIAT_6387,,,accesion,949,218.0795024,0.229799265,,,0.70867407,307.7289147,3077.289147,3.077289147,18.46373488
FM2411,I1N,625,3,45,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-CIAT-6387,CIAT_6387,,,accesion,1309.6,283.2158145,0.216261312,,,0.74210814,381.6368521,3816.368521,3.816368521,22.89821113
FM2411,I1N,57,1,5,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-CIAT-6780,CIAT_6780,,,accesion,694.1,160.8168793,0.231691225,,,0.92122265,174.5689593,1745.689593,1.745689593,10.47413756
FM2411,I1N,457,2,33,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-CIAT-6780,CIAT_6780,,,accesion,305.1,78.17562107,0.256229502,,,0.50233988,155.622964,1556.22964,1.55622964,9.337377841
FM2407,M1N,523,3,43,3,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-679,CIAT_679,,Tully,accesion,153.7,43.7,0.284320104,20,,0.25,174.8,1748,1.748,10.488
FM2407,M1N,321,2,23,1,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-679,CIAT_679,,Tully,accesion,165.2,39,0.236077482,19,,0.25,156,1560,1.56,9.36
FM2407,M1N,170,1,7,10,8/5/2025 0:00,7/29/2025 0:00,Urochloa humidicola,Breeding,CIAT-CIAT-679,CIAT_679,,Tully,accesion,265.5,68.6,0.258380414,14,,0.25,274.4,2744,2.744,16.464
FM2410,O4E,459,3,2,72,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6799,CIAT_6799,,,accesion,414.7,110.6,0.266698818,65,,0.7,158,1580,1.58,9.48
FM2410,O4E,179,1,2,16,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6799,CIAT_6799,,,accesion,297.2,82.4,0.277254374,69,,1.01,81.58415842,815.8415842,0.815841584,4.895049505
FM2410,O4E,254,2,4,31,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6799,CIAT_6799,,,accesion,495.8,138.9,0.280153288,80,,1.53,90.78431373,907.8431373,0.907843137,5.447058824
FM2410,O4E,122,1,2,5,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6890,CIAT_6890,,,accesion,177.9,43.9,0.246767847,70,,0.45,97.55555556,975.5555556,0.975555556,5.853333333
FM2410,O4E,270,2,1,34,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6890,CIAT_6890,,,accesion,153.6,42.8,0.278645833,70,,0.62,69.03225806,690.3225806,0.690322581,4.141935484
FM2410,O4E,389,3,2,58,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6890,CIAT_6890,,,accesion,249.9,59.1,0.236494598,70,,0.64,92.34375,923.4375,0.9234375,5.540625
SOC-BEF_METANO,M2N,365,3,15,1,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6962,CIAT_6962,,Mombaza,accesion,869.4,282.9501818,0.325454545,76,,0.456595265,619.6958302,6196.958302,6.196958302,37.18174981
SOC-BEF_METANO,M2N,261,2,11,1,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6962,CIAT_6962,,Mombaza,accesion,1552.9,449.8797426,0.28970297,73,,0.736159734,611.1170196,6111.170196,6.111170196,36.66702117
SOC-BEF_METANO,M2N,32,1,2,21,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6962,CIAT_6962,,Mombaza,accesion,1815,408.9478133,0.2253156,92,,1.101613956,371.2260644,3712.260644,3.712260644,22.27356386
FM2410,O4E,510,3,1,82,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6986,CIAT_6986,,,accesion,578.1,135.4,0.234215534,93,,0.674467678,200.7509099,1432.245058,1.432245058,8.593470349
FM2410,O4E,257,2,4,32,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6986,CIAT_6986,,,accesion,585.8,136.8,0.233526801,84,,0.739902626,184.8891939,1144.108917,1.144108917,6.864653501
FM2410,O4E,214,1,4,23,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-CIAT-6986,CIAT_6986,,,accesion,955.9,230.8,0.24144785,90,,1.049600951,219.8930935,1593.559962,1.593559962,9.561359772
FM2411,I1N,121,1,9,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-GP-3207,GP_3207,,,hybrid,560.6,124.8288161,0.222670025,,,0.62220581,200.623032,2006.23032,2.00623032,12.03738192
FM2411,I1N,454,2,33,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-GP-3207,GP_3207,,,hybrid,564.7,134.4260647,0.238048636,,,0.5551061,242.1628309,2421.628309,2.421628309,14.52976986
FM2411,I1N,748,3,54,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-GP-3207,GP_3207,,,hybrid,1115.5,263.6235933,0.236327739,,,0.79070976,333.4012132,3334.012132,3.334012132,20.00407279
FM2411,I1N,152,1,11,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-Mavuno,Mavuno,,,hybrid,643.4,136.1235192,0.211569038,,,0.80037989,170.0736374,1700.736374,1.700736374,10.20441824
FM2411,I1N,554,2,40,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-Mavuno,Mavuno,,,hybrid,997.1,191.0922446,0.191648024,,,0.67436901,283.3645108,2833.645108,2.833645108,17.00187065
FM2411,I1N,785,3,57,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-Mavuno,Mavuno,,,hybrid,931.7,183.8972235,0.197378151,,,0.73831466,249.0770311,2490.770311,2.490770311,14.94462187
