subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,sample_weight_g,undigested_dm_g,dm_incubated,digested_feed_mg,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_8h_percentage,ch4_24h_percentage,gas_ml_g_dm_incubated_24h,part_fact,ch4_ml_g_dm_incubaed_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm,information_remarks_1,information_remarks_2,gas_remarks_1,gas_remarks_2,digest_remarks_1,digest_remarks_2,delete
2,691,Breeding,F25-1719,CIAT-BR-19-5357,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,3,62,0.5003,0.1963,473.108695,276.808695,31.74961737,81.97375078,3.714705233,11.09765284,11.7,14.7,173.2662106,3.376796747,23.4568778,28.95895494,40.09141708,58.50847763,,,,,,,no
2,692,Breeding,F25-1720,CIAT-BR-19-5381,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,63,0.5,0.2562,472.875,216.675,26.43957684,72.68117984,2.987672183,9.600221413,11.3,14.3,153.7006182,2.981170648,20.30181636,12.62120339,44.3070101,45.82077716,,,,,,,no
2,693,Breeding,F25-1720,CIAT-BR-19-5381,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,2,64,0.5002,0.2263,473.06415,246.76415,27.32458359,74.00868998,3.306274615,9.935417721,12.1,14.2,156.4453573,3.334259126,21.00226306,22.84966703,40.26280852,52.16293604,,,,,,,no
2,694,Breeding,F25-1720,CIAT-BR-19-5381,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,3,65,0.5002,0.2121,473.06415,260.96415,28.20959035,75.77870349,3.18768371,10.13277423,11.3,14.6,160.1869503,3.443766362,21.41945068,27.69073962,38.82822306,55.1646431,,,,,,,no
2,695,Breeding,F25-1721,CIAT-BR-02-0465,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,66,0.5002,0.2712,484.59376,213.39376,28.20959035,77.99122038,3.24410289,10.51222087,11.5,14.6,160.9414458,2.736125412,21.69285233,14.70791432,49.26208187,44.03559798,,,,,,,no
2,696,Breeding,F25-1721,CIAT-BR-02-0465,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,2,67,0.5001,0.2093,484.49688,275.19688,27.32458359,77.548717,3.060353363,10.29262857,11.2,14.4,160.0603021,3.54869675,21.24395223,34.16223029,37.4009639,56.8005474,,,,,,,no
2,697,Breeding,F25-1721,CIAT-BR-02-0465,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,3,69,0.5,0.2993,484.4,185.1,28.65209373,77.99122038,3.209034498,10.41254699,11.2,14.6,161.0058224,2.373344065,21.49576174,5.832845088,56.25363041,38.2122213,,,,,,,no
2,698,Breeding,F25-1722,CIAT-BR-04-3025,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,70,0.5004,0.2207,479.55834,258.85834,33.96213427,89.93881159,4.007531843,12.40403344,11.8,15,187.5450891,2.878160556,25.86553586,31.73908008,47.91822988,53.97848779,,,,,,,no
2,699,Breeding,F25-1722,CIAT-BR-04-3025,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,2,71,0.5001,0.2667,479.270835,212.570835,31.74961737,89.05380483,4.159199876,12.75482799,13.1,15,185.8110244,2.386993295,26.61298594,17.46212836,60.0027186,44.35296694,,,,,,,no
2,700,Breeding,F25-1722,CIAT-BR-04-3025,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,3,72,0.5002,0.2414,479.36667,237.96667,31.74961737,88.61130145,3.936952554,12.46620517,12.4,15,184.8507771,2.68551151,26.00557349,25.30686585,52.38634959,49.64188895,,,,,,,no
2,701,Breeding,F25-1723,CIAT-BR-05-1435,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,73,0.5,0.2326,480.3,247.7,21.1295363,71.35366971,2.366508066,9.598783277,11.2,14.4,148.5606282,3.471440236,19.98497455,24.28974315,38.75164827,51.57193421,,,,,,,no
2,702,Breeding,F25-1723,CIAT-BR-05-1435,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,2,74,0.5004,0.2957,480.68424,184.98424,19.80202617,66.48613255,2.37624314,9.005386247,12,14.2,138.3156073,2.782298096,18.7345153,3.82791381,48.68191067,38.48352507,,,,,,,no
2,703,Breeding,F25-1723,CIAT-BR-05-1435,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,3,75,0.5004,0.3192,480.68424,161.48424,20.24452955,70.02615958,2.20665372,9.325426815,10.9,14.3,145.6801654,2.306055922,19.40031738,-3.815116375,57.74821626,33.59466081,,,,,,,no
2,713,Breeding,F25-1727,CIAT-CIAT-26124,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,85,0.5001,0.2823,480.24603,197.94603,29.53710048,76.22120687,3.751211762,10.38035487,12.7,14.2,158.7128307,2.596994172,21.61466044,9.39133663,52.44032865,41.21762964,,,,,,,no
2,714,Breeding,F25-1727,CIAT-CIAT-26124,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,2,86,0.5001,0.3003,480.24603,179.94603,29.53710048,79.76123389,3.66260046,10.84465154,12.4,14.3,166.0841088,2.256058755,22.58144963,3.61395108,60.26613389,37.46955076,,,,,,,no
2,715,Breeding,F25-1727,CIAT-CIAT-26124,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,3,87,0.5004,0.2417,480.53412,238.83412,29.09459711,78.87622714,3.753203027,10.87197612,12.9,14.3,164.1428233,3.027960752,22.62477453,22.46905997,45.5210341,49.70180265,,,,,,,no
2,719,LMF-invivo,F25-2122,ILRI-15551,"	Fabales",Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,16,40,1,1,92,0.5002,0.256,455.83226,199.83226,23.78455657,51.88352108,2.188179204,5.84104459,9.2,13,113.8215208,3.851555482,12.81402196,-8.293501261,29.22973793,43.83899025,Muestra Henificada,,Muestra Henificada,,,,no
2,720,LMF-invivo,F25-2122,ILRI-15551,"	Fabales",Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,16,40,1,2,93,0.5,0.2405,455.65,215.15,26.43957684,54.09603797,2.406001492,6.056654361,9.1,13.2,118.7227872,3.97718591,13.29233921,-1.777362844,28.15084528,47.21825963,Muestra Henificada,,Muestra Henificada,,,,no
2,721,LMF-invivo,F25-2122,ILRI-15551,"	Fabales",Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,16,40,1,3,94,0.5,0.3098,455.65,145.85,23.78455657,51.88352108,2.188179204,5.84104459,9.2,13,113.8670494,2.811104508,12.81914757,-31.10447821,40.04830024,32.0092176,Muestra Henificada,,Muestra Henificada,,,,no
2,738,Breeding,F25-1701,CIAT-BR-12-1362,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,4,0.5003,0.0584,462.57738,404.17738,20.28140483,73.38181019,2.170110317,9.657267473,10.7,14.1,158.6368322,5.507868761,20.87708541,78.09125418,23.89363668,87.37508522,,,,,,,no
2,739,Breeding,F25-1701,CIAT-BR-12-1362,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,5,0.5001,0.181,462.39246,281.39246,22.9364251,77.3643406,2.637688886,10.25759706,11.5,14,167.3131534,3.637237231,22.18374637,32.07073855,36.45299187,60.85576309,,,,,,,no
2,740,Breeding,F25-1701,CIAT-BR-12-1362,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,6,0.5004,0.1623,462.66984,300.36984,24.70643861,80.46186424,2.618882492,10.53615293,10.6,14.2,173.9077357,3.733070851,22.77250865,39.12536205,35.07726652,64.92098988,,,,,,,no
2,741,Breeding,F25-1702,CIAT-BR-12-2462,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,7,0.5,0.2066,478.575,271.975,19.39639807,67.62926628,2.385756963,8.511331225,12.3,12.7,141.3138302,4.021557751,17.78473849,26.4756415,31.29453525,56.83017291,,,,,,,no
2,742,Breeding,F25-1702,CIAT-BR-12-2462,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,8,0.5,0.2025,478.575,276.075,24.26393523,64.53174263,3.469742738,8.986432352,14.3,13.7,134.841441,4.278127147,18.77747971,27.93474058,32.55069221,57.68688293,,,,,,,no
2,743,Breeding,F25-1702,CIAT-BR-12-2462,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,9,0.5001,0.2154,478.670715,263.270715,20.28140483,69.84178317,2.514894199,8.75950187,12.4,12.6,145.9077837,3.769530259,18.29964022,23.3592448,33.2718429,55.00038059,,,,,,,no
2,744,Breeding,F25-1703,CIAT-BR-12-3868,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,10,0.5001,0.1929,470.84415,277.94415,12.31634402,56.56668183,1.170052682,7.45360065,9.5,14.2,120.1388651,4.91356645,15.83029257,24.59236093,26.81690063,59.03102969,,,Se regó la muestra,,,,no
2,745,Breeding,F25-1703,CIAT-BR-12-3868,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,11,0.5002,0.196,470.9383,274.9383,17.18388118,64.08923925,1.684020356,8.344581202,9.8,14.2,136.088399,4.289929217,17.71905407,23.39584002,30.35074125,58.38095988,,,,,,,no
2,746,Breeding,F25-1703,CIAT-BR-12-3868,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,12,0.5003,0.1824,471.03245,288.63245,15.85637105,63.2042325,1.66491896,8.293619563,10.5,14,134.1823318,4.566663317,17.60732103,28.72547992,28.73418967,61.27655324,,,,,,,no
2,747,Breeding,F25-1704,CIAT-BR-15-2558,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,13,0.5002,0.1876,466.38648,278.78648,25.14894199,75.1518237,2.766383618,9.916795704,11,14.3,161.1363685,3.709643576,21.26304284,29.99016521,35.5712935,59.77584942,,,,,,,no
2,748,Breeding,F25-1704,CIAT-BR-15-2558,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,14,0.5,0.1795,466.2,286.7,24.26393523,74.70932033,2.814616487,9.927415785,11.6,14.1,160.2516524,3.837539931,21.29432815,32.98618309,34.62649384,61.4972115,,,,,,,no
2,749,Breeding,F25-1704,CIAT-BR-15-2558,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,15,0.5004,0.2137,466.57296,252.87296,25.14894199,71.61179668,2.866979386,9.511167608,11.4,14.3,153.4846698,3.531163464,20.38516679,20.28186547,37.61243435,54.1979458,,,,,,,no
2,750,Breeding,F25-1705,CIAT-BR-15-2811,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,16,0.5,0.1729,468.1,295.2,20.72390821,70.72678992,2.403973352,9.05435662,11.6,13.3,151.0933346,4.173807412,19.34278278,33.78172818,30.67193977,63.06344798,,,,,,,no
2,751,Breeding,F25-1705,CIAT-BR-15-2811,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,17,0.5004,0.1674,468.47448,301.07448,23.82143185,74.26681695,2.57271464,9.382841628,10.8,13.5,158.5290557,4.053956967,20.02850108,35.93939942,31.16451992,64.266997,,,,,,,no
2,752,Breeding,F25-1705,CIAT-BR-15-2811,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,18,0.5,0.1739,468.1,294.2,22.9364251,73.38181019,2.52300676,9.333133749,11,13.5,156.7652429,4.009167929,19.93833315,33.39874223,31.72377209,62.84981841,,,,,,,no
2,753,Breeding,F25-1706,CIAT-BR-15-2891,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,19,0.5004,0.2258,469.15002,243.35002,22.49392172,68.95677641,2.766752371,9.503866302,12.3,14.5,146.9823585,3.529022565,20.2576274,18.28591846,39.05430664,51.87040597,,,,,,,no
2,754,Breeding,F25-1706,CIAT-BR-15-2891,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,20,0.5003,0.1697,469.056265,299.356265,22.9364251,73.82431357,2.935862412,10.16194258,12.8,14.2,157.3890364,4.054982031,21.66465589,38.57550332,33.94598264,63.82097146,,,,,,,no
2,755,Breeding,F25-1706,CIAT-BR-15-2891,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,21,0.5002,0.2027,468.96251,266.26251,22.9364251,74.26681695,2.729434586,10.01835023,11.9,14.2,158.3640811,3.585215052,21.36279557,26.61617778,37.62583861,56.77692871,,,,,,,no
2,756,Breeding,F25-1707,CIAT-BR-19-1343,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,22,0.5004,0.2036,470.8764,267.2764,20.28140483,65.41674939,2.35264296,8.671591198,11.6,14,138.9255214,4.085748719,18.41585435,26.60863466,32.44428314,56.76147711,,,,,,,no
2,757,Breeding,F25-1707,CIAT-BR-19-1343,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,23,0.5002,0.2065,470.6882,264.1882,22.05141834,69.84178317,2.337450344,8.980311055,10.6,13.9,148.3822691,3.78266688,19.07910811,25.53351353,33.99209751,56.12806949,,,,,,,no
2,758,Breeding,F25-1707,CIAT-BR-19-1343,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,24,0.5004,0.1955,470.8764,275.3764,19.83890145,67.62926628,2.202118061,8.749398042,11.1,13.7,143.6242425,4.071852545,18.58109271,29.52842866,31.77250499,58.48167375,,,,,,,no
2,759,Breeding,F25-1708,CIAT-CIAT-26110,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,25,0.5,0.2112,469.45,258.25,22.49392172,68.95677641,2.766752371,9.550329157,12.3,14.6,146.8884363,3.745099662,20.34365568,31.49258916,36.98094543,55.0111833,,,,,,,no
2,760,Breeding,F25-1708,CIAT-CIAT-26110,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,26,0.5002,0.2513,469.63778,218.33778,22.05141834,72.49680344,2.888735802,10.30420741,13.1,14.7,154.367486,3.011688373,21.94075488,18.51785638,47.19388194,46.49067628,,,,,,,no
2,761,Breeding,F25-1708,CIAT-CIAT-26110,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,27,0.5003,0.2166,469.73167,253.13167,23.37892847,75.1518237,2.945744988,10.60813348,12.6,14.8,159.9888373,3.368270489,22.58338996,29.78310936,41.90757119,53.88856791,,,,,,,no
2,762,Breeding,F25-1709,CIAT-CIAT-26646,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,28,0.5004,0.2219,468.17424,246.27424,19.83890145,67.62926628,2.261634765,9.23902803,11.4,14.6,144.4531982,3.641533519,19.7341657,21.84535627,37.51520269,52.60311631,,,,,,,no
2,763,Breeding,F25-1709,CIAT-CIAT-26646,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,29,0.5003,0.2158,468.08068,252.28068,21.60891496,71.1692933,2.247327156,9.384021637,10.4,14.4,152.044928,3.544796756,20.04787217,23.97862439,37.196751,53.89683676,,,,,,,no
2,764,Breeding,F25-1709,CIAT-CIAT-26646,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,30,0.5006,0.2246,468.36136,243.76136,20.28140483,68.95677641,2.210673126,9.219926634,10.9,14.4,147.2298578,3.534987751,19.68549804,20.92600278,37.82357727,52.04557438,,,,,,,no
2,765,Breeding,F25-1710,CIAT-CIAT-6297,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,31,0.5,0.2189,475.5,256.6,22.9364251,71.61179668,2.798243862,9.856172741,12.2,14.5,150.6031476,3.58320852,20.72801838,25.64084665,38.41064981,53.96424816,,,,,,,no
2,766,Breeding,F25-1710,CIAT-CIAT-6297,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,32,0.5003,0.2281,475.7853,247.6853,22.05141834,69.84178317,2.866684384,9.844077649,13,14.6,146.7926461,3.546377094,20.69016771,22.56211883,39.74429508,52.05820777,,,,,,,no
2,767,Breeding,F25-1710,CIAT-CIAT-6297,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,33,0.5004,0.2301,475.8804,245.7804,22.9364251,68.95677641,2.752371011,9.563383006,12,14.8,144.9035859,3.564267542,20.09619015,21.89874785,38.91027521,51.6475148,,,,,,,no
2,768,Breeding,F25-1711,CIAT-BR-12-4400,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,34,0.5002,0.1923,469.83786,277.53786,28.24646563,77.3643406,3.248343548,10.46867117,11.5,14.7,164.6617848,3.587413243,22.28145507,28.80053361,37.71979494,59.07098674,,,,,,,no
2,769,Breeding,F25-1711,CIAT-BR-12-4400,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,35,0.5001,0.2105,469.74393,259.24393,27.36145888,76.47933384,3.310736524,10.53106414,12.1,14.7,162.810691,3.389725263,22.41873385,22.04636207,40.62222072,55.18835124,,,,,,,no
2,770,Breeding,F25-1711,CIAT-BR-12-4400,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,36,0.5005,0.2776,470.11965,192.51965,26.9189555,76.47933384,3.311031526,10.64596752,12.3,14.8,162.6805726,2.517276764,22.64522983,-2.720357434,55.29808267,40.95120253,,,,,,,no
2,771,Breeding,F25-1712,CIAT-BR-15-3434,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,37,0.5004,0.1848,473.45346,288.65346,27.36145888,76.92183722,3.447543818,10.5842383,12.6,14.4,162.4696907,3.752555457,22.35539328,30.44222124,36.6676301,60.96765245,,,,,,,no
2,772,Breeding,F25-1712,CIAT-BR-15-3434,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,38,0.5001,0.2512,473.169615,221.969615,24.70643861,75.1518237,3.18713058,10.5521568,12.9,14.6,158.826394,2.953615815,22.30100258,5.392880538,47.53874446,46.91121491,,,,,,,no
2,773,Breeding,F25-1712,CIAT-BR-15-3434,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,39,0.5006,0.2337,473.64269,239.94269,26.03394874,76.47933384,3.280277541,10.544413,12.6,14.4,161.470525,3.137353295,22.26237883,12.07165353,43.94554798,50.65900838,,,,,,,no
2,774,Breeding,F25-1713,CIAT-BR-15-3811,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,40,0.5005,0.187,481.956475,294.956475,30.9014859,76.92183722,4.078996139,10.65990638,13.2,14.3,159.6032862,3.834495972,22.11798561,33.47019172,36.14060813,61.19981581,,,,,,,no
2,775,Breeding,F25-1713,CIAT-BR-15-3811,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,41,0.5004,0.2245,481.86018,257.36018,31.34398928,77.3643406,3.886654671,10.46756491,12.4,14.3,160.5535045,3.326599542,21.72324119,20.11269113,40.67282246,53.40972147,,,,,,,no
2,776,Breeding,F25-1713,CIAT-BR-15-3811,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,42,0.5002,0.1888,481.66759,292.86759,31.34398928,79.13435411,3.855310681,10.59375212,12.3,14.1,164.2924618,3.700890635,21.99390688,32.78951184,36.17249735,60.80284331,,,,,,,no
2,777,Breeding,F25-1714,CIAT-BR-15-6547,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,43,0.5005,0.2146,474.148675,259.548675,26.03394874,75.59432708,3.045972003,10.13310611,11.7,14.3,159.4316953,3.433441172,21.3711577,22.29364698,39.04125539,54.73993468,,,,,,,no
2,778,Breeding,F25-1714,CIAT-BR-15-6547,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,44,0.5004,0.2901,474.05394,183.95394,28.68896901,76.92183722,3.155786591,10.05308674,11,14.3,162.2638918,2.391439761,21.2066305,-5.065787183,54.65002133,38.80443226,,,,,,,no
2,779,Breeding,F25-1714,CIAT-BR-15-6547,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,45,0.5001,0.2028,473.769735,270.969735,26.47645212,76.47933384,3.071268446,10.27168341,11.6,14.4,161.4272255,3.543045178,21.68075049,26.50767498,37.90712425,57.19439529,,,,,,,no
2,780,Breeding,F25-1715,CIAT-BR-15-7121,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,46,0.5001,0.269,474.219825,205.219825,27.36145888,76.47933384,3.201290688,10.56897193,11.7,15,161.2740122,2.683336984,22.28707316,-0.433335434,51.50073553,43.27525215,,,,,,,no
2,781,Breeding,F25-1715,CIAT-BR-15-7121,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,47,0.5001,0.194,474.219825,280.219825,27.36145888,77.80684397,3.283375065,10.90062821,12,15.1,164.0733682,3.601480419,22.98644561,27.56852389,38.90027486,59.09070229,,,,,,,no
2,782,Breeding,F25-1715,CIAT-BR-15-7121,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,48,0.5003,0.2702,474.409475,204.209475,28.68896901,77.3643406,3.270542467,10.66919895,11.4,15.2,163.0750326,2.639581407,22.48943057,-0.841036834,52.2463463,43.0449824,,,,,,,no
2,788,Breeding,F25-1717,CIAT-BR-19-4678,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,54,0.5,0.2349,463.825,228.925,33.11400279,80.90436762,4.139250349,11.02106288,12.5,14.4,174.4286479,2.829575297,23.76125238,6.014474001,48.14267941,49.35589932,,,,,,,no
2,789,Breeding,F25-1717,CIAT-BR-19-4678,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,55,0.5006,0.2932,464.38159,171.18159,33.55650617,82.23187775,4.228119777,11.18869791,12.6,14.3,177.0782467,2.081693799,24.09375857,-17.17125581,65.36157255,36.86226881,,,,,,,no
2,790,Breeding,F25-1717,CIAT-BR-19-4678,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,56,0.5,0.2723,463.825,191.525,30.45898252,73.38181019,3.807372815,10.03118283,12.5,14.5,158.2101228,2.609979224,21.62708527,-8.949590164,52.37531825,41.29251334,,,,,,,no
2,791,Breeding,F25-1718,CIAT-BR-19-5029,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,57,0.5003,0.292,478.38686,186.38686,29.57397577,73.82431357,3.933338777,10.57088945,13.3,15,154.3192753,2.524735429,22.09694775,-3.323683138,56.71477832,38.96153419,,,,,,,no
2,792,Breeding,F25-1718,CIAT-BR-19-5029,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,58,0.5004,0.1866,478.48248,291.88248,29.57397577,72.93930681,3.726320947,10.40458193,12.6,15.4,152.4388245,4.001717219,21.74495904,33.98511536,35.64647638,61.0017069,,,,,,,no
2,793,Breeding,F25-1718,CIAT-BR-19-5029,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,59,0.5002,0.2337,478.29124,244.59124,29.57397577,73.82431357,3.903764801,10.62981615,13.2,15.2,154.3501269,3.313152919,22.22456792,17.28913641,43.45951289,51.13855734,,,,,,,no
2,794,Breeding,F25-1719,CIAT-BR-19-5357,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,60,0.5003,0.2956,473.108695,177.508695,28.24646563,75.59432708,3.502561738,10.13126234,12.4,14,159.7821555,2.348174815,21.41423831,-6.977753026,57.07473846,37.51964335,,,,,,,no
2,795,Breeding,F25-1719,CIAT-BR-19-5357,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,61,0.5003,0.3248,473.108695,148.308695,27.80396225,75.59432708,3.614515093,10.63969872,13,14.7,159.7821555,1.961902443,22.48890971,-17.54524419,71.74022213,31.34770013,,,,,,,no
2,796,Breeding,F25-1719,CIAT-BR-19-5357,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,62,0.5001,0.2505,472.919565,222.419565,19.39639807,67.62926628,2.385756963,9.524221457,12.3,14.8,143.0037395,3.288806418,20.13919948,9.307699052,42.82096972,47.03116163,,,,,,,no
2,797,Breeding,F25-1720,CIAT-BR-19-5381,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,63,0.5003,0.2276,473.158725,245.558725,22.9364251,68.07176966,2.844116712,9.479012362,12.4,14.7,143.866669,3.607350393,20.03347262,22.42197964,38.60181454,51.89774848,,,,,,,no
2,798,Breeding,F25-1720,CIAT-BR-19-5381,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,64,0.5005,0.3339,473.347875,139.447875,24.26393523,68.07176966,2.838880422,9.366247751,11.7,14.9,143.8091798,2.048541939,19.78723946,-13.76515829,67.16665816,29.4599136,,,,,,,no
2,799,Breeding,F25-1720,CIAT-BR-19-5381,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,65,0.5002,0.234,473.06415,239.06415,23.82143185,68.07176966,2.858571822,9.319121142,12,14.6,143.8954308,3.511942634,19.69948714,20.22457837,38.98167559,50.53524982,,,,,,,no
2,800,Breeding,F25-1721,CIAT-BR-02-0465,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,1,66,0.5001,0.3334,484.49688,151.09688,24.26393523,72.93930681,2.838880422,10.04283542,11.7,14.8,150.5464944,2.071542582,20.72837996,-4.874880178,66.46619981,31.18634737,,,,,,,no
2,801,Breeding,F25-1721,CIAT-BR-02-0465,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,2,67,0.5005,0.2446,484.8844,240.2844,23.82143185,72.93930681,2.882393254,10.15183875,12.1,14.8,150.4261775,3.294306054,20.93661654,23.11969323,42.24926274,49.55498671,,,,,,,no
2,802,Breeding,F25-1721,CIAT-BR-02-0465,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,41,2,3,69,0.5,0.3187,484.4,165.7,23.82143185,71.61179668,2.644178936,9.764943295,11.1,14.9,147.836079,2.313864582,20.15884248,-0.270872938,58.93146225,34.20726672,,,,,,,no
