id_lab,id,subset,no,requisitioner,tax_name,functional_group,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm,n_replicates_nutrition
F25-1686,CIAT-20345,3,101.0,Genetic_bank,Pachyrhizus erosus,Herbaceous_legumes,0.69,0.1,0.1,0.0,1.1,0.45,2
F25-1687,CIAT-20927,3,103.0,Genetic_bank,Mimosa albida,Herbaceous_legumes,0.2,0.19,0.19,0.0,0.91,2.34,2
F25-1688,CIAT-21849,3,105.0,Genetic_bank,Chamaecrista desvauxii,Herbaceous_legumes,0.06,0.03,0.03,0.0,1.36,0.9,2
F25-1689,CIAT-22072,3,107.0,Genetic_bank,Bauhinia sp.,Shrub_Trees,0.06,0.07,0.07,0.0,0.29,1.18,2
F25-1690,CIAT-22409,3,109.0,Genetic_bank,Cratylia argentea,Shrub_Trees,0.09,0.02,0.02,0.08,0.71,0.76,2
F25-1691,CIAT-22692,3,111.0,Genetic_bank,Lablab purpureus,Herbaceous_legumes,0.13,0.11,0.11,0.0,1.98,1.83,2
F25-1692,CIAT-23715,3,113.0,Genetic_bank,Desmodium sequax,Shrub_Trees,0.03,0.02,0.02,0.0,1.19,0.83,4
F25-1693,CIAT-23746,3,115.0,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,0.09,0.0,0.0,0.0,1.48,1.82,2
F25-1694,CIAT-23985,3,117.0,Genetic_bank,Desmodium velutinum,Shrub_Trees,0.09,0.01,0.01,0.0,0.29,0.07,2
F25-1695,CIAT-32265,3,119.0,Genetic_bank,Chamaecrista diphylla,Herbaceous_legumes,0.06,0.04,0.04,0.0,0.91,1.45,2
F25-1696,CIAT-33070,3,121.0,Genetic_bank,Desmodium oblongum,Shrub_Trees,0.02,0.01,0.01,0.0,0.45,0.62,2
F25-1697,CIAT-33079,3,123.0,Genetic_bank,Desmodium oblongum,Shrub_Trees,0.06,0.04,0.04,0.0,0.16,1.6,2
F25-1698,CIAT-33131,3,125.0,Genetic_bank,Codariocalyx gyroides,Shrub_Trees,0.02,0.0,0.0,0.0,0.61,1.16,2
F25-1699,CIAT-33195,3,127.0,Genetic_bank,Dalea carthagenensis,Herbaceous_legumes,0.04,0.18,0.18,0.0,0.28,0.91,2
F25-1700,CIAT-43055,3,129.0,Genetic_bank,Desmodium discolor,Herbaceous_legumes,0.1,0.04,0.04,0.06,0.66,1.54,2
F25-1701,CIAT-BR-12-1362,2,133.0,Breeding,Urochloa interespecific,Grass,0.08,0.12,0.12,0.13,0.07,0.15,2
F25-1702,CIAT-BR-12-2462,2,135.0,Breeding,Urochloa interespecific,Grass,0.16,0.17,0.17,0.11,0.57,0.86,2
F25-1703,CIAT-BR-12-3868,2,137.0,Breeding,Urochloa interespecific,Grass,0.13,0.3,0.3,0.23,0.76,0.98,2
F25-1704,CIAT-BR-15-2558,2,139.0,Breeding,Urochloa interespecific,Grass,0.08,0.16,0.16,0.06,0.01,0.08,2
F25-1705,CIAT-BR-15-2811,2,141.0,Breeding,Urochloa interespecific,Grass,0.06,0.11,0.11,0.19,0.26,0.79,2
F25-1706,CIAT-BR-15-2891,2,143.0,Breeding,Urochloa interespecific,Grass,0.01,0.14,0.14,0.13,0.16,0.47,2
F25-1707,CIAT-BR-19-1343,2,145.0,Breeding,Urochloa interespecific,Grass,0.11,0.01,0.01,0.01,0.35,0.53,2
F25-1708,CIAT-CIAT-26110,2,147.0,Breeding,Urochloa interespecific,Grass,0.07,0.07,0.07,0.01,0.11,0.2,2
F25-1709,CIAT-CIAT-26646,2,149.0,Breeding,Urochloa interespecific,Grass,0.01,0.08,0.08,0.04,0.05,0.01,2
F25-1710,CIAT-CIAT-6297,2,151.0,Breeding,Urochloa interespecific,Grass,0.11,0.03,0.03,0.05,0.76,0.74,2
F25-1711,CIAT-BR-12-4400,2,153.0,Breeding,Urochloa interespecific,Grass,0.16,0.04,0.04,0.08,0.16,0.46,2
F25-1712,CIAT-BR-15-3434,2,155.0,Breeding,Urochloa interespecific,Grass,0.06,0.04,0.04,0.19,0.5,0.67,2
F25-1713,CIAT-BR-15-3811,2,157.0,Breeding,Urochloa interespecific,Grass,0.02,0.09,0.09,0.07,0.08,0.54,2
F25-1714,CIAT-BR-15-6547,2,159.0,Breeding,Urochloa interespecific,Grass,0.16,0.16,0.16,0.07,0.31,0.12,2
F25-1715,CIAT-BR-15-7121,2,161.0,Breeding,Urochloa interespecific,Grass,0.06,0.15,0.15,0.18,0.21,0.17,2
F25-1716,CIAT-BR-15-8887,2,163.0,Breeding,Urochloa interespecific,Grass,0.23,0.0,0.0,0.09,0.05,0.04,2
F25-1717,CIAT-BR-19-4678,2,165.0,Breeding,Urochloa interespecific,Grass,0.15,0.07,0.07,0.05,0.48,0.06,2
F25-1718,CIAT-BR-19-5029,2,167.0,Breeding,Urochloa interespecific,Grass,0.34,0.01,0.01,0.07,0.22,0.59,2
F25-1719,CIAT-BR-19-5357,2,169.0,Breeding,Urochloa interespecific,Grass,0.11,0.06,0.06,0.06,0.28,1.18,2
F25-1720,CIAT-BR-19-5381,2,171.0,Breeding,Urochloa interespecific,Grass,0.11,0.03,0.03,0.28,0.3,1.2,2
F25-1721,CIAT-BR-02-0465,2,173.0,Breeding,Urochloa interespecific,Grass,0.17,0.04,0.04,0.02,0.52,0.39,2
F25-1722,CIAT-BR-04-3025,2,175.0,Breeding,Urochloa interespecific,Grass,0.13,0.07,0.07,0.06,0.18,0.58,2
F25-1723,CIAT-BR-05-1435,2,177.0,Breeding,Urochloa interespecific,Grass,0.01,0.32,0.32,0.15,0.08,1.27,2
F25-1724,CIAT-BR-09-3660,2,179.0,Breeding,Urochloa interespecific,Grass,0.08,0.01,0.01,0.11,0.01,1.5,2
F25-1725,CIAT-BR-19-1264,2,181.0,Breeding,Urochloa interespecific,Grass,0.11,0.08,0.08,0.19,0.27,0.85,2
F25-1726,CIAT-BR-19-5217,2,183.0,Breeding,Urochloa interespecific,Grass,0.06,0.16,0.16,0.12,0.26,0.08,2
F25-1727,CIAT-CIAT-26124,2,185.0,Breeding,Urochloa interespecific,Grass,0.06,0.05,0.05,0.22,0.46,0.32,2
F25-1728,CIAT-13262,4,1.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.04,0.03,0.03,0.0,0.5,1.56,2
F25-1729,CIAT-13528,4,3.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,0.06,0.0,0.0,0.0,0.07,0.48,2
F25-1730,CIAT-13529,4,5.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.08,0.04,0.04,0.0,1.18,2.79,2
F25-1731,CIAT-13710,4,7.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,0.06,0.08,0.08,0.0,2.24,0.79,2
F25-1732,CIAT-22004,4,9.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.16,0.04,0.04,0.0,0.12,1.34,2
F25-1733,CIAT-23104,4,11.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.01,0.05,0.05,0.0,1.66,1.26,2
F25-1734,CIAT-23106,4,13.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.21,0.07,0.07,0.0,0.59,1.24,2
F25-1735,CIAT-23107,4,15.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.03,0.11,0.11,0.0,0.01,0.18,2
F25-1736,CIAT-23108,4,17.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.1,0.08,0.08,0.0,0.21,0.31,2
F25-1737,CIAT-23412,4,19.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.27,0.05,0.05,0.16,2.0,0.07,2
F25-1738,CIAT-23413,4,21.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.5,0.01,0.01,0.0,1.87,1.26,2
F25-1739,CIAT-23419,4,23.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.2,0.03,0.03,0.0,0.42,0.03,2
F25-1740,CIAT-23422,4,25.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.09,0.03,0.03,0.0,2.31,0.47,2
F25-1741,CIAT-23734,4,27.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.11,0.02,0.02,0.0,0.96,0.74,2
F25-1742,CIAT-23932,4,29.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.0,0.0,0.0,0.0,1.58,0.51,2
F25-1743,CIAT-23933,4,31.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.11,0.06,0.06,0.0,1.97,1.8,2
F25-1744,CIAT-23934,4,33.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.05,0.05,0.05,0.0,1.83,0.58,2
F25-1745,CIAT-23936,4,35.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.01,0.08,0.08,0.0,1.61,0.01,2
F25-1746,CIAT-33119,4,37.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.11,0.05,0.05,0.0,0.79,1.09,2
F25-1747,CIAT-33383,4,39.0,Genetic_bank,Dendrolobium sp.,Shrub_Trees,0.17,0.33,0.33,0.25,1.17,0.65,2
F25-1748,CIAT-33402,4,41.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.07,0.0,0.0,0.0,0.01,0.38,2
F25-1749,CIAT-33508,4,43.0,Genetic_bank,Dendrolobium umbellatum,Shrub_Trees,0.05,0.01,0.01,0.0,2.12,0.72,2
F25-1750,CIAT-33515,4,45.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.01,4.07,4.07,0.0,0.73,0.33,2
F25-1751,CIAT-7353,4,47.0,Genetic_bank,Prosopis juliflora,Shrub_Trees,0.08,0.6,0.6,0.0,0.54,1.12,2
F25-1752,CIAT-7976,4,49.0,Genetic_bank,Cassia sp.,Shrub_Trees,0.02,5.65,5.65,0.0,1.46,0.76,2
F25-1753,CIAT-8018,4,51.0,Genetic_bank,Acacia aroma,Shrub_Trees,0.05,0.59,0.59,0.0,0.95,1.11,2
F25-1754,CIAT-9990,4,53.0,Genetic_bank,Prosopis juliflora,Shrub_Trees,0.01,3.16,3.16,0.0,0.14,0.57,2
F25-1755,CIAT-13258,4,55.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,0.06,0.03,0.03,0.0,1.37,2.34,2
F25-1756,CIAT-13260,4,57.0,Genetic_bank,Dendrolobium lanceolatum,Shrub_Trees,0.05,3.86,3.86,0.0,0.01,2.17,2
F25-1757,CIAT-17263,4,59.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,0.08,2.28,2.28,19.4,0.63,1.73,2
F25-1758,CIAT-17459,4,67.0,Genetic_bank,Erythrina berteroana,Shrub_Trees,0.11,1.48,1.48,0.0,0.45,1.88,2
F25-1759,CIAT-17482,4,69.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,0.06,0.77,0.77,0.0,0.63,2.18,2
F25-1760,CIAT-17502,4,71.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,0.06,2.54,2.54,0.0,1.62,0.35,2
F25-1761,CIAT-19384,4,73.0,Genetic_bank,Prosopis juliflora,Shrub_Trees,0.11,2.23,2.23,0.0,1.14,2.07,2
F25-1762,CIAT-19571,4,75.0,Genetic_bank,Senna cobanensis,Shrub_Trees,0.08,0.04,0.04,0.0,0.39,2.18,2
F25-1763,CIAT-20126,4,77.0,Genetic_bank,Acacia angustissima,Shrub_Trees,0.07,0.03,0.03,0.0,0.42,2.78,2
F25-1764,CIAT-20788,4,79.0,Genetic_bank,Senna pallida,Shrub_Trees,0.06,0.02,0.02,0.0,0.64,2.45,2
F25-1765,CIAT-21242,4,81.0,Genetic_bank,Leucaena diversifolia,Shrub_Trees,0.11,0.05,0.05,0.0,1.0,1.85,2
F25-1766,CIAT-21512,4,83.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,0.56,0.02,0.02,0.0,0.21,0.82,2
F25-1767,CIAT-21601,4,85.0,Genetic_bank,Erythrina fusca,Shrub_Trees,0.9,0.18,0.18,0.48,1.61,2.82,2
F25-1768,CIAT-21809,4,87.0,Genetic_bank,Acacia farnesiana,Shrub_Trees,0.06,0.05,0.05,0.0,1.34,2.68,2
F25-1769,CIAT-21810,4,89.0,Genetic_bank,Acacia angustissima,Shrub_Trees,0.07,0.0,0.0,0.0,1.78,1.93,2
F25-1770,CIAT-21888,4,91.0,Genetic_bank,Leucaena leucocephala,Shrub_Trees,0.05,0.11,0.11,0.0,1.42,1.29,2
F25-1771,CIAT-22310,4,93.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,0.06,0.09,0.09,0.0,2.0,0.7,2
F25-1772,CIAT-22311,4,95.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,0.1,0.11,0.11,0.0,1.34,1.39,2
F25-1773,CIAT-22316,4,97.0,Genetic_bank,Calliandra calothyrsus,Shrub_Trees,0.03,0.03,0.03,0.0,1.32,1.3,2
F25-1774,CIAT-23239,4,99.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.01,0.03,0.03,0.0,0.65,2.63,2
F25-1775,CIAT-33116,4,101.0,Genetic_bank,Dendrolobium triangulare,Shrub_Trees,0.01,0.18,0.18,0.0,1.21,1.94,2
F25-2077,CIAT-PM-21-3535,2,333.0,Breeding,Megathyrsus maximus,Grass,0.12,0.03,0.03,0.0,0.29,0.47,2
F25-2078,CIAT-PM-21-6106,2,335.0,Breeding,Megathyrsus maximus,Grass,0.0,0.07,0.07,0.13,0.44,0.09,2
F25-2079,CIAT-PM-21-2580,2,337.0,Breeding,Megathyrsus maximus,Grass,0.02,0.02,0.02,0.08,0.63,0.59,2
F25-2080,CIAT-CIAT-16031,2,339.0,Breeding,Megathyrsus maximus,Grass,0.06,0.02,0.02,0.05,0.29,0.0,2
F25-2081,CIAT-CIAT-26936,2,341.0,Breeding,Megathyrsus maximus,Grass,0.01,0.08,0.08,0.22,0.71,0.75,2
F25-2082,CIAT-PM-21-0074,2,343.0,Breeding,Megathyrsus maximus,Grass,0.06,0.07,0.07,0.3,0.41,0.29,2
F25-2083,CIAT-PM-21-0072,2,345.0,Breeding,Megathyrsus maximus,Grass,0.16,0.05,0.05,0.21,0.54,0.28,2
F25-2084,CIAT-PM-21-6598,2,347.0,Breeding,Megathyrsus maximus,Grass,0.03,0.14,0.14,0.01,0.09,0.04,2
F25-2085,CIAT-PM-21-6647,2,349.0,Breeding,Megathyrsus maximus,Grass,0.02,0.13,0.13,0.05,0.17,0.68,2
F25-2086,CIAT-PM-21-0819,2,351.0,Breeding,Megathyrsus maximus,Grass,0.06,0.23,0.23,0.05,0.34,0.98,2
F25-2087,CIAT-CIAT-16021,2,353.0,Breeding,Megathyrsus maximus,Grass,0.12,0.02,0.02,0.01,0.14,0.06,2
F25-2088,CIAT-PM-21-6640,2,355.0,Breeding,Megathyrsus maximus,Grass,0.02,0.1,0.1,0.21,0.22,0.23,2
F25-2089,CIAT-PM-21-0065,2,357.0,Breeding,Megathyrsus maximus,Grass,0.11,0.11,0.11,0.18,0.62,0.45,2
F25-2090,CIAT-PM-21-6629,2,359.0,Breeding,Megathyrsus maximus,Grass,0.03,0.01,0.01,0.07,0.06,0.36,2
F25-2091,CIAT-PM-21-6641,2,361.0,Breeding,Megathyrsus maximus,Grass,0.0,0.2,0.2,0.06,0.09,0.44,2
F25-2092,CIAT-CIAT-16025,2,363.0,Breeding,Megathyrsus maximus,Grass,0.08,0.34,0.34,0.2,0.09,0.38,2
F25-2093,CIAT-PM-21-0070,2,365.0,Breeding,Megathyrsus maximus,Grass,0.01,0.08,0.08,0.06,0.16,0.75,2
F25-2094,CIAT-PM-21-4926,2,367.0,Breeding,Megathyrsus maximus,Grass,0.02,0.14,0.14,0.1,0.3,1.4,2
F25-2095,CIAT-PM-21-3662,2,369.0,Breeding,Megathyrsus maximus,Grass,0.01,0.24,0.24,0.14,0.85,1.2,2
F25-2096,CIAT-PM-21-4448,2,371.0,Breeding,Megathyrsus maximus,Grass,0.05,0.05,0.05,0.07,0.49,0.33,4
F25-2097,CIAT-PM-21-0079,2,373.0,Breeding,Megathyrsus maximus,Grass,0.03,0.38,0.38,0.02,0.65,0.97,2
F25-2098,CIAT-CIAT-6986,2,375.0,Breeding,Megathyrsus maximus,Grass,0.01,0.05,0.05,0.02,0.66,0.45,2
F25-2099,CIAT-PM-21-4852,2,377.0,Breeding,Megathyrsus maximus,Grass,0.02,0.43,0.43,0.02,0.45,0.02,2
F25-2100,CIAT-PM-21-0078,2,379.0,Breeding,Megathyrsus maximus,Grass,0.08,0.3,0.3,0.08,0.4,0.29,2
F25-2101,CIAT-CIAT-16071,2,381.0,Breeding,Megathyrsus maximus,Grass,0.08,0.03,0.03,0.09,0.01,0.06,4
F25-2102,CIAT-PM-21-0876,2,383.0,Breeding,Megathyrsus maximus,Grass,0.11,0.13,0.13,0.04,0.44,0.96,2
F25-2103,CIAT-PM-21-3641,2,385.0,Breeding,Megathyrsus maximus,Grass,0.06,0.23,0.23,0.04,0.31,0.16,2
F25-2104,CIAT-BR-06-1348,2,387.0,Breeding,Urochloa interespecific,Grass,0.08,0.24,0.24,0.05,0.24,0.6,4
F25-2105,CIAT-BR-09-4467,2,389.0,Breeding,Urochloa interespecific,Grass,0.02,0.05,0.05,0.05,0.43,0.91,4
F25-2106,CIAT-BR-09-4777,2,391.0,Breeding,Urochloa interespecific,Grass,0.06,0.15,0.15,0.22,0.61,1.24,2
F25-2107,CIAT-BR-12-0255,2,399.0,Breeding,Urochloa interespecific,Grass,0.07,0.43,0.43,0.01,0.37,1.01,2
F25-2108,CIAT-BR-12-0461,2,401.0,Breeding,Urochloa interespecific,Grass,0.04,0.1,0.1,0.03,0.55,0.52,2
F25-2109,CIAT-BR-12-1620,2,403.0,Breeding,Urochloa interespecific,Grass,0.13,0.11,0.11,0.01,0.07,0.16,2
F25-2110,CIAT-BR-12-1889,2,405.0,Breeding,Urochloa interespecific,Grass,0.02,0.18,0.18,0.04,0.52,0.31,2
F25-2111,CIAT-BR-12-4039,2,407.0,Breeding,Urochloa interespecific,Grass,0.01,0.11,0.11,0.06,0.44,0.27,2
F25-2112,CIAT-BR-12-4856,2,409.0,Breeding,Urochloa interespecific,Grass,0.03,0.2,0.2,0.01,1.07,2.11,2
F25-2113,CIAT-BR-12-5049,2,411.0,Breeding,Urochloa interespecific,Grass,0.06,0.2,0.2,0.04,0.29,0.1,2
F25-2114,CIAT-BR-15-1851,2,413.0,Breeding,Urochloa interespecific,Grass,0.05,0.56,0.56,0.17,0.38,0.1,2
F25-2115,CIAT-BR-15-3025,2,415.0,Breeding,Urochloa interespecific,Grass,0.1,0.03,0.03,0.04,0.55,0.72,2
F25-2116,CIAT-BR-15-3248,2,417.0,Breeding,Urochloa interespecific,Grass,0.04,0.15,0.15,0.03,0.2,0.28,2
F25-2117,CIAT-BR-15-7659,2,419.0,Breeding,Urochloa interespecific,Grass,0.08,0.29,0.29,0.05,0.29,0.46,2
F25-2118,CIAT-BR-15-8919,2,421.0,Breeding,Urochloa interespecific,Grass,0.08,0.19,0.19,0.05,0.57,1.1,2
F25-2119,CIAT-BR-19-5515,2,423.0,Breeding,Urochloa interespecific,Grass,0.05,0.06,0.06,0.01,0.39,0.22,2
F25-2120,CIAT-BR-19-5877,2,425.0,Breeding,Urochloa interespecific,Grass,0.12,0.05,0.05,0.02,0.19,0.15,2
F25-2121,CIAT-BR-19-6136,2,427.0,Breeding,Urochloa interespecific,Grass,0.04,0.1,0.1,0.07,0.45,1.14,2
F25-2134,Hohenheimer-Heustandard-IAG-2025/1-S-1,3,267.0,LMF,Hohenheimer Heustandard,,0.02,0.1,0.1,0.0,0.0,0.0,2
F25-2136,CIAT-6962-Mombaza-Ex,3,135.0,Benchmark,Megathyrsus maximus,Grass,0.02,0.05,0.05,0.0,0.05,0.47,2
F25-2137,CIAT-606-Basilisk-Opt,3,137.0,Benchmark,Urochloa interespecific,Grass,0.12,0.21,0.21,0.03,0.46,0.39,2
F25-2138,CIAT-6294-Marandu-Opt,3,139.0,Benchmark,Urochloa interespecific,Grass,0.06,0.08,0.08,0.13,0.43,0.44,2
F25-2139,CIAT-36087-MulatoII-Opt,3,141.0,Benchmark,Urochloa interespecific,Grass,0.03,0.05,0.05,0.17,0.64,0.86,2
F25-2140,CIAT-6133-Llanero-Opt,3,143.0,Benchmark,Urochloa humidicola,Grass,0.1,0.13,0.13,0.03,0.19,0.14,2
F25-2141,CIAT-6962-Mombaza-Opt,3,145.0,Benchmark,Megathyrsus maximus ,Grass,0.03,0.19,0.19,0.08,0.49,0.66,2
F25-2144,CIAT-BH-16-1763,2,465.0,Breeding,Urochloa humidicola,Grass,0.04,0.09,0.09,0.01,1.01,1.11,2
F25-2145,CIAT-BH-16-B-2165,2,467.0,Breeding,Urochloa humidicola,Grass,0.1,0.07,0.07,0.05,0.2,0.62,2
F25-2146,CIAT-BH-16-B-2167,2,469.0,Breeding,Urochloa humidicola,Grass,0.09,0.16,0.16,0.02,0.03,0.38,2
F25-2147,CIAT-CIAT-16886,2,471.0,Breeding,Urochloa humidicola,Grass,0.01,0.94,0.94,0.02,0.36,0.33,2
F25-2148,CIAT-CIAT-16891,2,473.0,Breeding,Urochloa humidicola,Grass,0.14,1.37,1.37,0.04,0.0,0.06,2
F25-2149,CIAT-CIAT-26146,2,475.0,Breeding,Urochloa humidicola,Grass,0.08,1.35,1.35,0.04,0.21,0.36,2
F25-2150,CIAT-CIAT-26149,2,477.0,Breeding,Urochloa humidicola,Grass,0.13,1.01,1.01,0.06,0.1,0.08,2
F25-2151,CIAT-CIAT-26160,2,479.0,Breeding,Urochloa humidicola,Grass,0.11,1.28,1.28,0.11,0.28,0.16,2
F25-2152,CIAT-CIAT-26415,2,481.0,Breeding,Urochloa humidicola,Grass,0.06,0.37,0.37,0.03,0.22,0.78,2
F25-2153,CIAT-BH-22-4092,2,483.0,Breeding,Urochloa humidicola,Grass,0.02,0.83,0.83,0.03,0.04,0.64,2
F25-2154,CIAT-CIAT-26438,2,485.0,Breeding,Urochloa humidicola,Grass,0.18,0.08,0.08,0.1,0.2,0.07,2
F25-2155,CIAT-CIAT-26570,2,487.0,Breeding,Urochloa humidicola,Grass,0.07,0.15,0.15,0.01,0.18,0.04,2
F25-2156,CIAT-BH-22-3115,2,489.0,Breeding,Urochloa humidicola,Grass,0.18,0.06,0.06,0.02,0.59,1.41,2
F25-2157,CIAT-BH-22-1375,2,491.0,Breeding,Urochloa humidicola,Grass,0.11,0.31,0.31,0.01,0.24,0.51,2
F25-2158,CIAT-CIAT-6133,2,493.0,Breeding,Urochloa humidicola,Grass,0.09,0.16,0.16,0.02,0.25,0.24,2
F25-2159,CIAT-CIAT-679,2,495.0,Breeding,Urochloa humidicola,Grass,0.17,0.2,0.2,0.03,0.65,0.45,2
F25-2160,CIAT-BH-22-4865,2,497.0,Breeding,Urochloa humidicola,Grass,0.21,0.08,0.08,0.01,0.15,0.11,2
F25-2161,CIAT-BH-22-1706,2,499.0,Breeding,Urochloa humidicola,Grass,0.08,0.2,0.2,0.04,0.02,0.09,2
F25-2162,CIAT-BH-22-4169,2,501.0,Breeding,Urochloa humidicola,Grass,0.13,0.16,0.16,0.01,0.03,0.03,2
F25-2163,CIAT-BH-22-1258,2,503.0,Breeding,Urochloa humidicola,Grass,0.11,0.08,0.08,0.03,0.08,0.35,2
F25-2164,CIAT-BH-22-1370,2,505.0,Breeding,Urochloa humidicola,Grass,0.16,0.22,0.22,0.08,0.25,0.2,2
F25-2165,CIAT-BH-22-2225,2,507.0,Breeding,Urochloa humidicola,Grass,0.06,0.2,0.2,0.05,0.2,0.5,2
F25-2166,CIAT-BH-22-0528,2,509.0,Breeding,Urochloa humidicola,Grass,0.01,1.5,1.5,0.04,0.19,0.21,4
F25-2167,CIAT-BH-22-3507,2,511.0,Breeding,Urochloa humidicola,Grass,0.04,0.06,0.06,0.01,0.13,0.33,2
F25-2168,CIAT-BH-22-4253,2,513.0,Breeding,Urochloa humidicola,Grass,0.02,0.43,0.43,0.04,0.32,0.62,2
F25-2169,CIAT-BH-22-2189,2,515.0,Breeding,Urochloa humidicola,Grass,0.06,0.26,0.26,0.01,0.99,0.88,2
F25-2170,CIAT-BH-22-0765,2,517.0,Breeding,Urochloa humidicola,Grass,0.13,0.25,0.25,0.01,1.44,1.23,4
F25-2171,CIAT-BH-22-2531,2,519.0,Breeding,Urochloa humidicola,Grass,0.02,0.03,0.03,0.01,0.31,0.32,4
F25-2172,CIAT-BH-22-0132,2,521.0,Breeding,Urochloa humidicola,Grass,0.01,0.15,0.15,0.0,0.42,1.16,2
F25-2173,CIAT-BH-22-3521,2,523.0,Breeding,Urochloa humidicola,Grass,0.02,0.03,0.03,0.01,0.37,0.35,2
F25-2174,CIAT-BH-22-2074,2,531.0,Breeding,Urochloa humidicola,Grass,0.1,0.41,0.41,0.09,0.19,0.41,2
F25-2175,CIAT-BH-22-0456,2,533.0,Breeding,Urochloa humidicola,Grass,0.14,0.11,0.11,0.03,0.32,0.21,2
F25-2176,CIAT-BH-22-1832,2,535.0,Breeding,Urochloa humidicola,Grass,0.06,0.1,0.1,0.02,0.18,0.54,2
F25-2177,CIAT-BH-22-1872,2,537.0,Breeding,Urochloa humidicola,Grass,0.12,0.08,0.08,0.12,0.58,1.19,2
F25-2178,CIAT-BH-22-0071,2,539.0,Breeding,Urochloa humidicola,Grass,0.09,0.24,0.24,0.05,0.78,1.05,2
F25-2179,CIAT-BH-22-4454,2,541.0,Breeding,Urochloa humidicola,Grass,0.21,0.27,0.27,0.02,1.34,2.17,2
F25-2180,CIAT-BH-22-1267,2,543.0,Breeding,Urochloa humidicola,Grass,0.09,0.25,0.25,0.1,0.18,0.32,2
F25-2181,CIAT-BH-22-1303,2,545.0,Breeding,Urochloa humidicola,Grass,0.08,0.01,0.01,0.0,0.74,1.15,2
F25-2182,CIAT-BH-22-2508,2,547.0,Breeding,Urochloa humidicola,Grass,0.06,0.24,0.24,0.09,0.21,0.68,2
F25-2183,CIAT-BH-22-2046,2,549.0,Breeding,Urochloa humidicola,Grass,0.21,0.04,0.04,0.16,0.05,0.13,2
F25-2185,CIAT-BH-22-1594,4,105.0,Genetic_bank,Urochloa humidicola,Grass,0.18,0.2,0.2,0.13,0.06,0.2,2
F25-2186,CIAT-BH-22-0468,4,107.0,Genetic_bank,Urochloa humidicola,Grass,0.07,0.03,0.03,0.02,1.1,1.36,2
F25-2187,CIAT-BH-22-3830,4,109.0,Genetic_bank,Urochloa humidicola,Grass,0.17,0.09,0.09,0.1,0.01,0.36,2
F25-2188,CIAT-BH-22-1710,4,111.0,Genetic_bank,Urochloa humidicola,Grass,0.06,0.25,0.25,0.06,0.47,0.71,2
F25-2189,CIAT-BH-22-2365,4,113.0,Genetic_bank,Urochloa humidicola,Grass,0.06,0.4,0.4,0.05,0.19,0.93,2
F25-2190,CIAT-BH-22-3572,4,115.0,Genetic_bank,Urochloa humidicola,Grass,0.08,0.26,0.26,0.01,0.42,0.87,2
F25-2191,CIAT-BH-22-0517,4,117.0,Genetic_bank,Urochloa humidicola,Grass,0.04,0.05,0.05,0.06,0.06,0.04,2
F25-2192,CIAT-BH-22-0519,4,119.0,Genetic_bank,Urochloa humidicola,Grass,0.03,0.0,0.0,0.03,0.12,0.05,2
F25-2193,CIAT-BH-22-0521,4,121.0,Genetic_bank,Urochloa humidicola,Grass,0.14,0.07,0.07,0.04,0.2,0.43,2
F25-2566,Paja-Sabana-Madura,3,147.0,Benchmark,,Grass,0.01,0.03,0.03,0.17,0.43,1.39,2
F25-2567,Humidicola-679,3,149.0,Benchmark,Urochloa humidicola,Grass,0.05,0.1,0.1,0.05,1.07,1.32,2
