32_no,32_date,32_requisitioner,32_gene_bank_id,32_genus,32_species,32_tax_name,32_family,32_order,32_functional_group,32_ciat_id,32_set_ciat,32_batch,32_run,32_replication,32_syrange_no,32_bag_weight_g,32_digested_weight_g,32_remarks,32_undigested_dm_g,32_digested_feed_mg,32_percentage_dmd_truly_digestibility,32_ndf_incubated_mg,32_ndf_digestibility_mg,32_percentage_ndf_digestibility_in_24h,32_remarks_1,32_remarks_2
No,Date,Requisitioner,Gene Bank ID,Genus,Species,Tax Name,Family,Order,Functional Group,CIAT ID,Set CIAT,Batch,Run,Replication,Syrange No,"Bag weight, g","Digested weight, g",Remarks,"Undigested DM, g","Digested feed, mg","% DMD, Truly digestibility","NDF incubated, mg","NDF digestibility, mg",% NDF digestibility in 24 h,Remarks,
1027,,Genbank,CIAT33605,Desmodium,sandwicense,Desmodium sandwicense x intortum,Fabaceae,Fabales,Herbaceous,F260030,30,64,1,1,161,0.5939,0.9158,,0.3219,155.9577932,32.63686297,284.8609541,-37.0390459,-13.00250012,,
1028,,Genbank,CIAT33605,Desmodium,sandwicense,Desmodium sandwicense x intortum,Fabaceae,Fabales,Herbaceous,F260030,30,64,1,2,162,0.583,0.9186,,0.3356,142.5444505,29.81200563,285.0318365,-50.56816351,-17.74123345,,
1029,,Genbank,CIAT33605,Desmodium,sandwicense,Desmodium sandwicense x intortum,Fabaceae,Fabales,Herbaceous,F260030,30,64,1,3,163,0.5753,0.8879,,0.3126,165.2577932,34.58304866,284.8609541,-27.7390459,-9.73774942,,
1030,,Genbank,CIAT34144,Vigna,radiata,Vigna radiata,Fabaceae,Fabales,Herbaceous,F260031,30,64,1,1,164,0.5924,1.0332,,0.4408,13.87497206,,,,,,
1031,,Genbank,CIAT34144,Vigna,radiata,Vigna radiata,Fabaceae,Fabales,Herbaceous,F260031,30,64,1,2,165,0.5796,0.7715,,0.1919,262.9567693,57.810895,222.5527054,30.65270538,13.77323422,,
1032,,Genbank,CIAT34144,Vigna,radiata,Vigna radiata,Fabaceae,Fabales,Herbaceous,F260031,30,64,1,3,166,0.5755,0.8357,Muestra en la manguera despues del clip 8h,0.2602,194.4749721,42.77230637,222.4637555,-37.73624454,-16.9628731,,
1033,,Genbank,CIAT7934,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260032,30,64,1,1,167,0.5866,0.833,,0.2464,236.1251342,48.93530253,234.8561652,-11.54383484,-4.915278605,,
1034,,Genbank,CIAT7934,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260032,30,64,1,2,168,0.5789,0.9056,,0.3267,155.8251342,32.29368238,234.8561652,-91.84383484,-39.10641851,,
1035,,Genbank,CIAT7934,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260032,30,64,1,3,169,0.5641,0.8603,,0.2962,186.6145336,38.65139108,234.9970225,-61.20297748,-26.04415019,,
1036,,Genbank,CIAT7937,Mimosa,nuda,Mimosa nuda,Fabaceae,Fabales,Shurb_Tree,F260033,30,64,1,1,170,0.5962,0.9441,,0.3479,133.2018787,27.68683403,299.5303142,-48.36968576,-16.14851101,,
1037,,Genbank,CIAT7937,Mimosa,nuda,Mimosa nuda,Fabaceae,Fabales,Shurb_Tree,F260033,30,64,1,2,171,0.5684,0.898,,0.3296,151.7904821,31.53167496,299.7099965,-29.89000351,-9.972975162,,
1038,,Genbank,CIAT7937,Mimosa,nuda,Mimosa nuda,Fabaceae,Fabales,Shurb_Tree,F260033,30,64,1,3,172,0.5658,0.8716,,0.3058,175.2056775,36.42486684,299.4704202,-6.329579845,-2.113590999,,
1039,,Genbank,CIAT8056,Mimosa,diplotricha,Mimosa diplotricha,Fabaceae,Fabales,Shurb_Tree,F260034,30,64,1,1,173,0.5783,0.8993,,0.321,155.6500098,32.65498932,259.4539572,-61.54604284,-23.72137373,,
1040,,Genbank,CIAT8056,Mimosa,diplotricha,Mimosa diplotricha,Fabaceae,Fabales,Shurb_Tree,F260034,30,64,1,2,174,0.564,0.9068,,0.3428,133.659426,28.05263548,259.3502171,-83.44978293,-32.1764847,,
1041,,Genbank,CIAT8056,Mimosa,diplotricha,Mimosa diplotricha,Fabaceae,Fabales,Shurb_Tree,F260034,30,64,1,3,175,0.5725,0.9759,,0.4034,73.44059353,15.4014978,259.5576972,-143.8423028,-55.41823813,,
1042,,Genbank,CIAT17514,Mimosa,pudica,Mimosa pudica,Fabaceae,Fabales,Shurb_Tree,F260035,30,64,1,1,176,0.593,0.9627,,0.3697,112.5758212,23.34262184,286.4267891,-83.27321088,-29.07312236,,
1043,,Genbank,CIAT17514,Mimosa,pudica,Mimosa pudica,Fabaceae,Fabales,Shurb_Tree,F260035,30,64,1,2,177,0.5696,0.9345,,0.3649,117.4722571,24.35302929,286.484063,-78.41593698,-27.37183219,,
1044,,Genbank,CIAT17514,Mimosa,pudica,Mimosa pudica,Fabaceae,Fabales,Shurb_Tree,F260035,30,64,1,3,178,0.5909,0.892,,0.3011,181.4651288,37.60427722,286.5986108,-14.50138917,-5.059825353,,
1045,,Genbank,CIAT17725,Mimosa,polycarpa,Mimosa polycarpa,Fabaceae,Fabales,Shurb_Tree,F260036,30,64,1,1,179,0.5712,0.8978,,0.3266,151.7358643,31.72161564,292.1867928,-34.41320723,-11.77781066,,
1046,,Genbank,CIAT17725,Mimosa,polycarpa,Mimosa polycarpa,Fabaceae,Fabales,Shurb_Tree,F260036,30,64,1,2,180,0.595,0.9041,,0.3091,169.3315315,35.39305425,292.2452301,-16.85476987,-5.767337882,,
1047,,Genbank,CIAT17725,Mimosa,polycarpa,Mimosa polycarpa,Fabaceae,Fabales,Shurb_Tree,F260036,30,64,1,3,181,0.5713,0.9607,,0.3894,89.31853303,18.65783897,292.4205422,-96.97945779,-33.16437931,,
1048,,Genbank,CIAT18947,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260037,30,64,1,1,182,0.5594,0.8637,,0.3043,173.5819627,36.32318779,219.8468353,-84.45316466,-38.41454644,,
1049,,Genbank,CIAT18947,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260037,30,64,1,2,183,0.5873,0.8098,,0.2225,254.9045582,53.3938258,219.6272081,-2.872791864,-1.308030953,,
1050,,Genbank,CIAT18947,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260037,30,64,1,3,184,0.6009,0.8173,,0.2164,261.1000391,54.68063198,219.6711336,3.271133578,1.489104884,,
1051,,Genbank,CIAT19165,Sesbania,keniensis,Sesbania keniensis,Fabaceae,Fabales,Shurb_Tree,F260038,30,64,1,1,185,0.5742,0.8086,,0.2344,247.8079964,51.39027105,243.0501622,8.650162229,3.559002862,,
1052,,Genbank,CIAT19165,Sesbania,keniensis,Sesbania keniensis,Fabaceae,Fabales,Shurb_Tree,F260038,30,64,1,2,186,0.5638,0.8081,,0.2443,238.2937628,49.37771292,243.2446024,-1.055397641,-0.433883272,,
1053,,Genbank,CIAT19165,Sesbania,keniensis,Sesbania keniensis,Fabaceae,Fabales,Shurb_Tree,F260038,30,64,1,3,187,0.564,0.8082,,0.2442,238.3937628,49.39843428,243.2446024,-0.955397641,-0.392772391,,
1054,,Genbank,CIAT21899,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260039,30,64,1,1,188,0.5654,0.9261,,0.3607,118.5802151,24.74131236,302.0739719,-58.62602807,-19.40783832,,
1055,,Genbank,CIAT21899,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260039,30,64,1,2,189,0.5843,0.8735,,0.2892,190.3677257,39.69569166,302.2551801,13.05518007,4.319257678,,
1056,,Genbank,CIAT21899,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260039,30,64,1,3,190,0.5897,0.8852,,0.2955,183.876052,38.35737126,302.1343746,6.634374646,2.195835761,,
1057,,Genbank,CIAT23414,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260040,30,64,1,1,191,0.5765,0.9633,,0.3868,95.11841251,19.73745141,302.9020608,-83.89793915,-27.69804171,,
1058,,Genbank,CIAT23414,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260040,30,64,1,2,192,0.5792,0.9181,,0.3389,142.633186,29.6206347,302.6599329,-36.2400671,-11.97385685,,
1059,,Genbank,CIAT23414,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260040,30,64,1,3,193,0.5841,0.9434,,0.3593,122.7147191,25.45870785,302.9625928,-56.33740716,-18.59549941,,
1060,,Genbank,CIAT23767,Desmodium,nicaraguense,Desmodium nicaraguense,Fabaceae,Fabales,Shurb_Tree,F260041,30,64,1,1,194,0.5872,0.8827,,0.2955,179.765036,37.82416597,260.0522412,-35.44775882,-13.63101455,,
1061,,Genbank,CIAT23767,Desmodium,nicaraguense,Desmodium nicaraguense,Fabaceae,Fabales,Shurb_Tree,F260041,30,64,1,2,195,0.5727,0.8298,,0.2571,218.260032,45.91467884,260.1042204,3.00422044,1.155006418,,
1062,,Genbank,CIAT23767,Desmodium,nicaraguense,Desmodium nicaraguense,Fabaceae,Fabales,Shurb_Tree,F260041,30,64,1,3,196,0.5878,0.8395,,0.2517,223.280048,47.00830044,259.8963034,8.196303397,3.153682176,,
1063,,Genbank,CIAT33127,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260042,30,64,1,1,197,0.5916,1.0385,,0.4469,31.10774927,,,,,,
1064,,Genbank,CIAT33127,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260042,30,64,1,2,198,0.5687,,,,,,,,,,
1065,,Genbank,CIAT33127,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260042,30,64,1,3,199,0.5799,0.8909,,0.311,167.1033508,34.95130301,308.8194721,-2.18052791,-0.706084981,,
1066,,Breeding,CIAT-BR06_1348,Brachiaria,interespecifico,Brachiaria interespecifico,Poaceae,Poales,grasses,F252104,30,64,1,1,200,0.5715,0.82,Cambio de manguera,0.2485,217.41545,46.6641426,278.4310729,29.93107292,10.74990396,,
1067,,Breeding,CIAT-BR06_1348,Brachiaria,interespecifico,Brachiaria interespecifico,Poaceae,Poales,grasses,F252104,30,64,1,2,201,0.5533,0.773,,0.2197,246.12236,52.83609829,278.3754423,58.67544234,21.07780839,,
1068,,Breeding,CIAT-BR06_1348,Brachiaria,interespecifico,Brachiaria interespecifico,Poaceae,Poales,grasses,F252104,30,64,1,3,202,0.5894,0.8038,,0.2144,251.51545,53.9830671,278.4310729,64.03107292,22.99710023,,
1069,,Breeding,CIAT-BH22_0528,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F252166,30,64,1,1,203,0.5746,0.8541,,0.2795,211.84463,43.11528346,361.4085426,81.9085426,22.66369854,,
1070,,Breeding,CIAT-BH22_0528,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F252166,30,64,1,2,204,0.5633,0.8794,,0.3161,174.95,35.62773648,361.1918275,45.0918275,12.48417712,,
1071,,Breeding,CIAT-BH22_0528,Urochloa,humidicola,Urochloa humidicola,Poaceae,Poales,grasses,F252166,30,64,1,3,205,0.602,0.875,,0.273,218.24642,44.42707593,361.3363042,88.33630423,24.44711566,,
1072,,Jacobo Arango/Alejandro Montoya,Sample 8,Cynodon,nlemfuensis,Cynodon nlemfuensis ,Poaceae,Poales,grasses,F250008,30,64,1,1,206,0.5944,0.9187,"Manguera con fisura, se realiza cambio 8h",0.3243,144.2,30.77908218,356.5285,32.2285,9.039529799,,
1073,,Jacobo Arango/Alejandro Montoya,Sample 8,Cynodon,nlemfuensis,Cynodon nlemfuensis ,Poaceae,Poales,grasses,F250008,30,64,1,2,207,0.5685,0.8624,,0.2939,174.6,37.2678762,356.5285,62.6285,17.56619737,,
1074,,Jacobo Arango/Alejandro Montoya,Sample 8,Cynodon,nlemfuensis,Cynodon nlemfuensis ,Poaceae,Poales,grasses,F250008,30,64,1,3,208,0.5751,0.9425,,0.3674,101.3811,21.62653315,356.7424171,-10.6575829,-2.987472863,,
1075,,0,BLANK 24 H,BLANK,24,BLANK 24 H,0,0,0,BLANK24H,30,64,1,1,209,,,,,,,,,,,
1076,,0,BLANK 24 H,BLANK,24,BLANK 24 H,0,0,0,BLANK24H,30,64,1,2,210,,,,,,,,,,,
1077,,0,BLANK 24 H,BLANK,24,BLANK 24 H,0,0,0,BLANK24H,30,65,2,1,1,,,,,,,,,,,
1078,,0,BLANK 24 H,BLANK,24,BLANK 24 H,0,0,0,BLANK24H,30,65,2,2,2,,,,,,,,,,,
1079,,Genbank,CIAT590,Macroptilium,bracteatum,Macroptilium bracteatum,Fabaceae,Fabales,Herbaceous,F260013,30,65,2,1,3,0.5675,0.8247,,0.2572,205.9998686,44.47321395,256.8931369,-0.306863131,-0.119451665,,
1080,,Genbank,CIAT590,Macroptilium,bracteatum,Macroptilium bracteatum,Fabaceae,Fabales,Herbaceous,F260013,30,65,2,2,4,0.5916,0.8085,,0.2169,246.2072656,53.16419843,256.8417788,39.94177879,15.55112216,,
1081,,Genbank,CIAT778,Macroptilium,atropurpureum,Macroptilium atropurpureum,Fabaceae,Fabales,Herbaceous,F260014,30,65,2,1,5,0.5629,0.8191,,0.2562,206.9925876,44.68823404,244.6738541,-11.52614587,-4.710820413,,
1082,,Genbank,CIAT778,Macroptilium,atropurpureum,Macroptilium atropurpureum,Fabaceae,Fabales,Herbaceous,F260014,30,65,2,2,6,0.5572,0.819,,0.2618,201.2074217,43.4566299,244.5760433,-17.22395672,-7.042372789,,
1083,,Genbank,CIAT827,Indigofera,jamaicensis,Indigofera jamaicensis,Fabaceae,Fabales,Herbaceous,F260015,30,65,2,1,7,0.5674,0.8042,,0.2368,237.309295,50.05371072,225.6727855,-11.12721445,-4.930685117,,
1084,,Genbank,CIAT827,Indigofera,jamaicensis,Indigofera jamaicensis,Fabaceae,Fabales,Herbaceous,F260015,30,65,2,2,8,0.5815,0.8161,,0.2346,239.319765,50.4979498,225.5825706,-9.017429435,-3.997396347,,
1085,,Genbank,CIAT997,Macroptilium,atropurpureum,Macroptilium atropurpureum,Fabaceae,Fabales,Herbaceous,F260016,30,65,2,1,9,0.5671,0.8644,,0.2973,170.7871123,36.48618126,237.9024879,-59.39751211,-24.96716728,,
1086,,Genbank,CIAT997,Macroptilium,atropurpureum,Macroptilium atropurpureum,Fabaceae,Fabales,Herbaceous,F260016,30,65,2,2,10,0.593,0.8412,Muestra en la manguera despues del clip 8h,0.2482,219.6064284,46.94386718,237.759832,-10.44016801,-4.39105627,,
1087,,Genbank,CIAT1405,Stylosanthes,capitata,Stylosanthes capitata,Fabaceae,Fabales,Herbaceous,F260017,30,65,2,1,11,0.575,0.847,Cambio de maguera 0H,0.272,201.4182268,42.54551586,288.0975042,16.09750415,5.587519475,,
1088,,Genbank,CIAT1405,Stylosanthes,capitata,Stylosanthes capitata,Fabaceae,Fabales,Herbaceous,F260017,30,65,2,2,12,0.5862,0.8534,,0.2672,206.1235999,43.54813492,288.0399192,20.8399192,7.235080214,,
1089,,Genbank,CIAT1812,Stylosanthes,viscosa,Stylosanthes viscosa,Fabaceae,Fabales,Herbaceous,F260018,30,65,2,1,13,0.5609,0.9128,,0.3519,125.4806699,26.28524316,268.6579004,-83.24209962,-30.98442276,,
1090,,Genbank,CIAT1812,Stylosanthes,viscosa,Stylosanthes viscosa,Fabaceae,Fabales,Herbaceous,F260018,30,65,2,2,14,0.5877,0.9544,,0.3667,110.7761269,23.20034881,268.7116212,-97.98837879,-36.46599963,,
1091,,Genbank,CIAT3694,Desmodium,sandwicense,Desmodium sandwicense,Fabaceae,Fabales,Herbaceous,F260019,30,65,2,1,15,0.5599,0.9283,,0.3684,103.8555489,21.99138774,288.1232125,-80.27678748,-27.8619646,,
1092,,Genbank,CIAT3694,Desmodium,sandwicense,Desmodium sandwicense,Fabaceae,Fabales,Herbaceous,F260019,30,65,2,2,16,0.5721,0.9037,,0.3316,140.9389022,29.82588345,288.2960864,-43.30391356,-15.02063871,,
1093,,Genbank,CIAT4080,Macroptilium,bracteatum,Macroptilium bracteatum,Fabaceae,Fabales,Herbaceous,F260020,30,65,2,1,17,0.587,0.8156,,0.2286,244.9316369,51.72445046,242.7240549,14.12405492,5.818976173,,
1094,,Genbank,CIAT4080,Macroptilium,bracteatum,Macroptilium bracteatum,Fabaceae,Fabales,Herbaceous,F260020,30,65,2,2,18,0.6039,0.871,Muestra en la amnguera despues del clip 24h,0.2671,206.3369496,43.58277269,242.6755198,-24.42448018,-10.06466585,,
1095,,Genbank,CIAT7162,Indigofera,jamaicensis,Indigofera jamaicensis,Fabaceae,Fabales,Herbaceous,F260021,30,65,2,1,19,0.5724,0.8248,,0.2524,217.7795083,46.31837511,212.6291654,-39.77083463,-18.70431771,,
1096,,Genbank,CIAT7162,Indigofera,jamaicensis,Indigofera jamaicensis,Fabaceae,Fabales,Herbaceous,F260021,30,65,2,2,20,0.5672,0.7959,,0.2287,241.3854912,51.34927492,212.586648,-16.11335196,-7.579663215,,
1097,,Genbank,CIAT8820,Tephrosia,cinerea,Tephrosia cinerea,Fabaceae,Fabales,Herbaceous,F260022,30,65,2,1,21,0.5613,0.7918,,0.2305,244.8787019,51.51234183,246.6569049,16.15690488,6.550355804,,
1098,,Genbank,CIAT8820,Tephrosia,cinerea,Tephrosia cinerea,Fabaceae,Fabales,Herbaceous,F260022,30,65,2,2,22,0.571,0.8065,,0.2355,240.0688534,50.48035666,246.7555676,11.25556765,4.561423985,,
1099,,Genbank,CIAT14080,Zornia,brasiliensis,Zornia brasiliensis,Fabaceae,Fabales,Herbaceous,F260023,30,65,2,1,23,0.6009,0.8697,En el momento del filtrado se desperdicio un poco de muestra,0.2688,204.8289443,43.24671175,220.9357334,-47.86426659,-21.66433915,,
1100,,Genbank,CIAT14080,Zornia,brasiliensis,Zornia brasiliensis,Fabaceae,Fabales,Herbaceous,F260023,30,65,2,2,24,0.5959,0.8536,,0.2577,215.9289443,45.59031852,220.9357334,-36.76426659,-16.64025372,,
1101,,Genbank,CIAT18950,Indigofera,spicata,Indigofera spicata,Fabaceae,Fabales,Herbaceous,F260024,30,65,2,1,25,0.5655,0.7869,,0.2214,246.2847226,52.66041646,195.8309678,-25.56903224,-13.05668482,,
1102,,Genbank,CIAT18950,Indigofera,spicata,Indigofera spicata,Fabaceae,Fabales,Herbaceous,F260024,30,65,2,2,26,0.555,0.7791,,0.2241,243.6782409,52.09268401,195.8701261,-28.22987388,-14.41254695,,
1103,,Genbank,CIAT19193,Tephrosia,villosa,Tephrosia villosa,Fabaceae,Fabales,Herbaceous,F260025,30,65,2,1,27,0.5891,0.8605,Cambio de click 0H,0.2714,200.4471606,42.48137476,273.9624928,2.562492825,0.935344397,,
1104,,Genbank,CIAT19193,Tephrosia,villosa,Tephrosia villosa,Fabaceae,Fabales,Herbaceous,F260025,30,65,2,2,28,0.5783,0.8343,,0.256,215.8471606,45.74514347,273.9624928,17.96249283,6.556551826,,
1105,,Genbank,CIAT19641,Tephrosia,purpurea,Tephrosia purpurea,Fabaceae,Fabales,Herbaceous,F260026,30,65,2,1,29,0.5787,0.8657,,0.287,193.425,40.26122704,295.3984233,8.398423271,2.84308331,,
1106,,Genbank,CIAT19641,Tephrosia,purpurea,Tephrosia purpurea,Fabaceae,Fabales,Herbaceous,F260026,30,65,2,2,30,0.5564,0.8415,Muestra en la manguera despues del clip 8h,0.2851,195.2289534,40.64484392,295.3393672,10.23936721,3.466983527,,
1107,,Genbank,CIAT23503,Desmodium,macrodesmum,Desmodium macrodesmum,Fabaceae,Fabales,Herbaceous,F260027,30,65,2,1,31,0.5587,0.8365,,0.2778,189.0233123,40.49140378,259.7469489,-18.05305113,-6.950245696,,
1108,,Genbank,CIAT23503,Desmodium,macrodesmum,Desmodium macrodesmum,Fabaceae,Fabales,Herbaceous,F260027,30,65,2,2,32,0.6012,0.89,,0.2888,178.0233123,38.13505188,259.7469489,-29.05305113,-11.18513663,,
1109,,Genbank,CIAT24333,Macroptilium,bracteatum,Macroptilium bracteatum,Fabaceae,Fabales,Herbaceous,F260028,30,65,2,1,33,0.5585,0.8321,,0.2736,198.6499747,42.06458134,259.9744523,-13.62554771,-5.241110268,,
1110,,Genbank,CIAT24333,Macroptilium,bracteatum,Macroptilium bracteatum,Fabaceae,Fabales,Herbaceous,F260028,30,65,2,2,34,0.5916,0.837,,0.2454,226.8499747,48.0359951,259.9744523,14.57445229,5.606109431,,
1111,,0,BLANK 8H,BLANK,8H,BLANK 8H,0,0,0,BLANK8H,30,65,2,1,35,,,,,,,,,,,
1112,,0,BLANK 8H,BLANK,8H,BLANK 8H,0,0,0,BLANK8H,30,65,2,2,36,,,,,,,,,,,
1113,,Genbank,CIAT33235,Desmodium,scorpiurus,Desmodium scorpiurus,Fabaceae,Fabales,Herbaceous,F260029,30,65,2,1,37,0.5992,0.8846,,0.2854,181.351765,38.85400733,264.2464958,-21.15350425,-8.005216564,,
1114,,Genbank,CIAT33235,Desmodium,scorpiurus,Desmodium scorpiurus,Fabaceae,Fabales,Herbaceous,F260029,30,65,2,2,38,0.563,0.8934,Muestra en la manguera despues del clip 8h ,0.3304,136.351765,29.21290827,264.2464958,-66.15350425,-25.03477068,,
1115,,Genbank,CIAT33605,Desmodium,sandwicense,Desmodium sandwicense x intortum,Fabaceae,Fabales,Herbaceous,F260030,30,65,2,1,39,0.5548,0.8849,,0.3301,147.7577932,30.92087129,284.8609541,-45.2390459,-15.88109752,,
1116,,Genbank,CIAT33605,Desmodium,sandwicense,Desmodium sandwicense x intortum,Fabaceae,Fabales,Herbaceous,F260030,30,65,2,2,40,0.5917,0.8857,,0.294,183.9533456,38.48772005,284.9179149,-9.082085106,-3.187614618,,
1117,,Genbank,CIAT34144,Vigna,radiata,Vigna radiata,Fabaceae,Fabales,Herbaceous,F260031,30,65,2,1,41,0.5705,0.7373,,0.1668,287.6931748,63.29977891,222.3748055,55.57480554,24.9915027,,
1118,,Genbank,CIAT34144,Vigna,radiata,Vigna radiata,Fabaceae,Fabales,Herbaceous,F260031,30,65,2,2,42,0.6082,0.7876,,0.1794,275.2749721,60.54324275,222.4637555,43.06375546,19.35765014,,
1119,,Genbank,CIAT7934,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Herbaceous,F260032,30,65,2,1,43,0.5938,0.7995,Se observa líquido por encima del embolo en la primera agitación,0.2057,276.6322014,57.35304435,234.7622603,29.06226026,12.37944303,,
1120,,Genbank,CIAT7934,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Herbaceous,F260032,30,65,2,2,44,0.5943,0.7798,Muestra en la manguera despues del clip 8h ,0.1855,296.8322014,61.5410293,234.7622603,49.26226026,20.98389247,,
1121,,Genbank,CIAT7937,Mimosa,nuda,Mimosa nuda,Fabaceae,Fabales,Herbaceous,F260033,30,65,2,1,45,0.5912,0.8775,,0.2863,194.7056775,40.47887304,299.4704202,13.17042016,4.397903522,,
1122,,Genbank,CIAT7937,Mimosa,nuda,Mimosa nuda,Fabaceae,Fabales,Herbaceous,F260033,30,65,2,2,46,0.5837,0.9171,,0.3334,147.6056775,30.68688883,299.4704202,-33.92957984,-11.32986017,,
1123,,Genbank,CIAT8056,Mimosa,diplotricha,Mimosa diplotricha,Fabaceae,Fabales,Herbaceous,F260034,30,65,2,1,47,0.587,0.8426,,0.2556,220.859426,46.3542988,259.3502171,3.750217072,1.446004987,,
1124,,Genbank,CIAT8056,Mimosa,diplotricha,Mimosa diplotricha,Fabaceae,Fabales,Herbaceous,F260034,30,65,2,2,48,0.5706,0.8772,,0.3066,169.859426,35.65034434,259.3502171,-47.24978293,-18.21852453,,
1125,,Genbank,CIAT17514,Mimosa,pudica,Mimosa pudica,Fabaceae,Fabales,Herbaceous,F260035,30,65,2,1,49,0.5912,0.8698,,0.2786,203.7722571,42.24377627,286.484063,7.884063021,2.752007542,,
1126,,Genbank,CIAT17514,Mimosa,pudica,Mimosa pudica,Fabaceae,Fabales,Herbaceous,F260035,30,65,2,2,50,0.5733,0.8576,,0.2843,198.0722571,41.06211627,286.484063,2.184063021,0.76236807,,
1127,,Genbank,CIAT17725,Mimosa,polycarpa,Mimosa polycarpa,Fabaceae,Fabales,Herbaceous,F260036,30,65,2,1,51,0.5468,0.8521,Muestra en la manguera despues del clip 8h ,0.3053,173.0358643,36.17455375,292.1867928,-13.11320723,-4.487953443,,
1128,,Genbank,CIAT17725,Mimosa,polycarpa,Mimosa polycarpa,Fabaceae,Fabales,Herbaceous,F260036,30,65,2,2,52,0.561,0.8736,,0.3126,165.7358643,34.64842942,292.1867928,-20.41320723,-6.986355212,,
1129,,Genbank,CIAT18947,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260037,30,65,2,1,53,0.5856,0.7894,,0.2038,273.6045582,57.3108391,219.6272081,15.82720814,7.206396817,,
1130,,Genbank,CIAT18947,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260037,30,65,2,2,54,0.5446,0.7313,,0.1867,290.7045582,60.89270687,219.6272081,32.92720814,14.9923174,,
1131,,Genbank,CIAT19165,Sesbania,keniensis,Sesbania keniensis,Fabaceae,Fabales,Shurb_Tree,F260038,30,65,2,1,55,0.6011,0.8707,,0.2696,212.8008796,44.11287138,243.1473823,-26.45261771,-10.87925252,,
1132,,Genbank,CIAT19165,Sesbania,keniensis,Sesbania keniensis,Fabaceae,Fabales,Shurb_Tree,F260038,30,65,2,2,56,0.562,0.8216,,0.2596,222.8008796,46.1858361,243.1473823,-16.45261771,-6.766520598,,
1133,,Genbank,CIAT21899,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260039,30,65,2,1,57,0.5681,0.8493,,0.2812,198.176052,41.34041556,302.1343746,20.93437465,6.928829158,,
1134,,Genbank,CIAT21899,Sesbania,sesban,Sesbania sesban,Fabaceae,Fabales,Shurb_Tree,F260039,30,65,2,2,58,0.5634,0.8372,,0.2738,205.4802151,42.87266794,302.0739719,28.27397193,9.359949734,,
1135,,Genbank,CIAT23414,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260040,30,65,2,1,59,0.5495,1.1,,,,,,,,,
1136,,Genbank,CIAT23414,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260040,30,65,2,2,60,0.5706,0.843,,0.2724,209.133186,43.43069015,302.6599329,30.2599329,9.997997625,,
1137,,Genbank,CIAT23767,Desmodium,nicaraguense,Desmodium nicaraguense,Fabaceae,Fabales,Shurb_Tree,F260041,30,65,2,1,61,0.5732,0.8071,,0.2339,241.175044,50.76567314,259.9482827,26.04828266,10.02056347,,
1138,,Genbank,CIAT23767,Desmodium,nicaraguense,Desmodium nicaraguense,Fabaceae,Fabales,Shurb_Tree,F260041,30,65,2,2,62,0.5445,0.7742,,0.2297,245.565036,51.6690725,260.0522412,30.35224118,11.67159377,,
1139,,Genbank,CIAT33127,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260042,30,65,2,1,63,0.5871,0.7401,,0.153,325.2945539,68.0113439,308.9429752,155.9429752,50.47629747,,
1140,,Genbank,CIAT33127,Codariocalyx,motorius,Codariocalyx motorius,Fabaceae,Fabales,Shurb_Tree,F260042,30,65,2,2,64,0.5886,0.8981,,0.3095,168.8901555,35.30385263,309.0047267,-0.495273278,-0.160280162,,
