subset,id,no,requisitioner,id_lab,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
2,ABC-923,30,Genetic bank,F24-3618,Fabales,Fabaceae,Galactia,latisiliqua,Galactia latisiliqua,Herbaceous_legumes,14,34,1,1,31,42.36,90.16,5.95,14.7,14.04,18.3,194.09,22.22,49.82,63.67
2,ABC-9323,1284,Genetic bank,F25-0966,Fabales,Fabaceae,Crotalaria,vitellina,Crotalaria vitellina,Herbaceous_legumes,18,46,1,1,134,55.63,96.53,8.15,15.19,14.66,17.21,208.83,22.03,51.69,64.57
2,ABC-9434,83,Genetic bank,F24-3635,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,14,34,1,1,85,41.72,82.24,6.21,13.39,14.89,17.69,181.12,-0.47,64.02,52.1
2,ABC-9537,1287,Genetic bank,F25-0967,Fabales,Fabaceae,Crotalaria,sagittalis,Crotalaria sagittalis,Herbaceous_legumes,18,46,1,1,137,38.23,84.97,5.2,12.47,13.62,15.54,185.1,27.96,43.17,63.64
2,ABC-9690,1290,Genetic bank,F25-0968,Fabales,Fabaceae,Aeschynomene,histrix,Aeschynomene histrix,Herbaceous_legumes,18,46,1,1,140,44.86,81.63,6.4,12.69,14.26,17.11,174.01,16.74,48.01,58.38
2,ABC-9900,1293,Genetic bank,F25-0969,Fabales,Fabaceae,Pueraria,phaseoloides,Pueraria phaseoloides,Herbaceous_legumes,18,46,1,1,143,25.84,60.68,3.63,8.92,14.1,15.19,130.73,-5.05,53.98,41.75
2,CIAT-1992,1970,Genetic bank,F25-1655,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,20,52,1,1,62,30.06,69.11,3.55,8.99,11.81,13.93,134.8,0.82,48.53,39.69
2,CIAT-3001,1973,Genetic bank,F25-1656,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,20,52,1,1,65,24.41,49.94,3.07,7.02,12.54,15.48,97.58,-11.84,45.13,34.35
2,CIAT-3304,1976,Genetic bank,F25-1657,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,20,52,1,1,68,44.82,79.69,5.99,11.61,13.34,16.12,154.64,-12.85,54.83,43.46
2,CIAT-5713,1979,Genetic bank,F25-1658,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,20,52,1,1,71,37.34,72.85,5.2,11.31,13.92,17.19,141.06,-32.88,60.77,38.7
2,CIAT-7381,1982,Genetic bank,F25-1659,Fabales,Fabaceae,Galactia,glaucescens,Galactia glaucescens,Herbaceous_legumes,20,52,1,1,74,22.05,41.78,2.79,6.1,12.66,16.77,80.31,-34.62,105.18,21.46
2,CIAT-7799,1985,Genetic bank,F25-1660,Fabales,Fabaceae,Dioclea,guianensis,Dioclea guianensis,Herbaceous_legumes,20,52,1,1,77,18.61,37.16,2.29,5.01,12.31,14.67,72.72,-30.91,102.97,13.27
2,CIAT-7803,1988,Genetic bank,F25-1661,Fabales,Fabaceae,Dioclea,holtiana,Dioclea holtiana,Herbaceous_legumes,20,52,1,1,80,22.1,43.21,2.53,5.5,11.41,14.09,84.09,-24.17,68.49,24.78
2,CIAT-798,1956,Genetic bank,F25-1651,Fabales,Fabaceae,Galactia,striata,Galactia striata,Herbaceous_legumes,20,52,1,1,48,36.51,82.59,4.65,12.35,12.74,16.7,162.86,12.98,53.66,49.62
2,CIAT-8182,1991,Genetic bank,F25-1662,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,20,52,1,1,83,25.0,44.39,3.26,6.46,13.03,16.52,85.78,-25.71,118.46,21.92
2,CIAT-822,1961,Genetic bank,F25-1652,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,20,52,1,1,53,36.85,69.36,5.16,10.58,14.01,16.64,133.94,0.04,43.7,49.82
2,CIAT-8434,1994,Genetic bank,F25-1663,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,20,52,1,1,86,25.25,47.68,3.4,7.17,13.44,16.8,94.31,-27.7,97.89,19.87
2,CIAT-852,1964,Genetic bank,F25-1653,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,20,52,1,1,56,18.07,33.08,2.13,4.31,11.8,14.53,64.26,-37.15,43.16,23.64
2,CIAT-8702,1997,Genetic bank,F25-1664,Fabales,Fabaceae,Calopogonium,caeruleum,Calopogonium caeruleum,Herbaceous_legumes,20,52,1,1,88,30.61,56.97,4.43,9.18,14.46,18.0,111.67,-24.55,68.3,31.99
2,CIAT-8816,2000,Genetic bank,F25-1665,Fabales,Fabaceae,Crotalaria,micans,Crotalaria micans,Herbaceous_legumes,20,52,1,1,92,49.78,88.1,6.88,13.45,13.81,17.17,172.03,16.7,43.29,62.44
2,CIAT-907,1967,Genetic bank,F25-1654,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,20,52,1,1,59,26.13,62.23,3.54,9.68,13.54,17.01,120.66,-1.67,57.71,36.64
2,CIAT-BH-16-1763,2226,Breding ,F25-2144,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,3,34.96,84.49,4.29,11.68,12.28,14.9,160.34,31.52,41.73,53.52
2,CIAT-BH-16-B-2165,2229,Breding ,F25-2145,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,6,34.37,88.67,4.32,12.64,12.58,15.3,166.23,36.53,43.54,54.76
2,CIAT-BH-16-B-2167,2232,Breding ,F25-2146,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,9,31.61,83.66,4.0,11.6,12.67,14.6,154.42,30.72,43.77,49.81
2,CIAT-BH-22-0071,2553,Breding ,F25-2178,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,15,28.52,76.05,3.67,10.71,12.86,14.78,159.23,5.9,115.32,33.16
2,CIAT-BH-22-0132,2312,Breding ,F25-2172,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,89,29.11,73.92,3.7,10.25,12.72,14.6,139.26,-2.79,95.25,26.1
2,CIAT-BH-22-0456,2544,Breding ,F25-2175,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,6,32.49,88.5,4.24,12.36,13.04,14.48,180.98,11.61,83.65,39.97
2,CIAT-BH-22-0528,2294,Breding ,F25-2166,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,71,26.06,71.42,3.37,10.0,12.93,14.62,134.06,-4.54,146.98,23.11
2,CIAT-BH-22-0765,2306,Breding ,F25-2170,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,83,29.8,72.3,4.02,10.25,13.52,14.66,137.14,0.86,117.87,28.37
2,CIAT-BH-22-1258,2285,Breding ,F25-2163,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,62,31.96,82.13,4.11,11.53,12.87,14.79,152.54,-1.69,82.25,27.68
2,CIAT-BH-22-1267,2559,Breding ,F25-2180,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,21,31.1,83.97,3.92,11.77,12.6,14.82,176.12,6.19,189.73,33.6
2,CIAT-BH-22-1303,2562,Breding ,F25-2181,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,24,30.81,82.43,3.99,11.63,12.92,14.78,175.15,12.16,83.14,36.54
2,CIAT-BH-22-1370,2288,Breding ,F25-2164,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,65,28.57,74.71,3.68,10.46,12.89,14.68,139.72,3.39,67.26,36.08
2,CIAT-BH-22-1375,2265,Breding ,F25-2157,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,42,35.21,87.95,4.38,12.37,12.44,15.14,168.68,9.28,71.41,38.62
2,CIAT-BH-22-1706,2279,Breding ,F25-2161,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,56,27.48,76.97,3.41,10.69,12.42,14.71,144.49,2.51,82.91,29.45
2,CIAT-BH-22-1832,2547,Breding ,F25-2176,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,9,31.66,85.74,4.13,12.0,13.03,14.52,176.61,14.13,110.46,37.76
2,CIAT-BH-22-1872,2550,Breding ,F25-2177,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,12,32.21,85.3,4.16,12.15,12.88,15.02,176.18,2.99,243.09,30.86
2,CIAT-BH-22-2046,2568,Breding ,F25-2183,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,30,33.76,84.2,4.22,11.63,12.46,14.68,177.88,7.01,84.36,34.55
2,CIAT-BH-22-2074,2541,Breding ,F25-2174,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,3,31.47,84.39,4.15,12.17,13.16,15.13,174.18,13.19,65.87,41.42
2,CIAT-BH-22-2189,2303,Breding ,F25-2169,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,80,28.62,69.99,3.7,9.83,12.93,14.81,133.91,-6.17,76.17,27.59
2,CIAT-BH-22-2225,2291,Breding ,F25-2165,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,68,31.12,81.0,4.13,11.66,13.31,15.09,151.53,4.47,103.85,30.15
2,CIAT-BH-22-2508,2565,Breding ,F25-2182,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,27,33.94,83.61,4.51,12.04,13.28,15.15,171.67,5.72,93.34,33.7
2,CIAT-BH-22-2531,2309,Breding ,F25-2171,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,86,29.94,77.02,3.78,10.83,12.64,14.98,149.35,1.39,143.87,29.77
2,CIAT-BH-22-3115,2262,Breding ,F25-2156,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,39,31.02,84.54,3.77,11.71,12.14,14.84,160.37,12.06,62.57,37.57
2,CIAT-BH-22-3507,2297,Breding ,F25-2167,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,74,27.98,70.24,3.58,9.8,12.79,14.69,133.13,-7.33,113.16,22.86
2,CIAT-BH-22-3521,2315,Breding ,F25-2173,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,92,29.6,71.27,3.89,9.99,13.17,14.63,132.16,-6.6,121.53,27.73
2,CIAT-BH-22-4092,2253,Breding ,F25-2153,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,30,36.83,84.0,4.64,11.85,12.6,15.27,157.54,22.61,47.18,47.84
2,CIAT-BH-22-4169,2282,Breding ,F25-2162,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,59,26.16,75.45,3.38,10.71,12.93,14.87,140.47,0.19,86.19,27.88
2,CIAT-BH-22-4253,2300,Breding ,F25-2168,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,77,30.68,74.71,3.98,10.46,12.99,14.71,141.9,-4.9,93.59,28.65
2,CIAT-BH-22-4454,2556,Breding ,F25-2179,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,22,58,1,1,18,33.24,80.54,4.44,11.72,13.34,15.39,166.68,7.61,100.86,36.71
2,CIAT-BH-22-4865,2276,Breding ,F25-2160,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,53,29.01,75.45,3.72,10.64,12.84,14.88,143.34,2.11,69.45,34.09
2,CIAT-BR-02-0465,695,Breding ,F25-1721,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,66,28.28,75.07,3.46,10.6,12.13,15.33,154.91,14.16,51.44,43.68
2,CIAT-BR-04-3025,698,Breding ,F25-1722,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,70,31.48,85.24,4.25,12.47,13.46,15.33,177.8,24.03,54.31,48.78
2,CIAT-BR-05-1435,701,Breding ,F25-1723,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,73,21.01,65.72,2.63,9.37,12.36,15.16,136.75,11.18,45.58,43.49
2,CIAT-BR-06-1348,1679,Breding ,F25-2104,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,19,49,1,1,197,37.02,78.64,4.58,10.92,12.41,15.22,149.98,-8.39,69.37,35.23
2,CIAT-BR-09-3660,704,Breding ,F25-1724,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,76,31.43,73.2,4.07,10.4,12.86,15.26,152.02,8.36,52.53,44.62
2,CIAT-BR-09-4467,1682,Breding ,F25-2105,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,19,49,1,1,200,34.81,74.49,4.35,10.4,12.52,15.23,144.64,-5.35,73.83,37.88
2,CIAT-BR-09-4777,1685,Breding ,F25-2106,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,19,49,1,1,203,36.38,76.9,4.62,10.74,12.72,15.09,147.95,-16.46,89.44,31.32
2,CIAT-BR-12-0255,1911,Breding ,F25-2107,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,3,32.33,79.54,3.98,11.1,12.31,15.09,161.2,30.45,37.48,60.12
2,CIAT-BR-12-0461,1914,Breding ,F25-2108,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,6,31.39,82.44,3.94,11.76,12.52,15.34,161.63,36.82,37.7,61.59
2,CIAT-BR-12-1362,633,Breding ,F25-1701,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,4,26.87,78.02,3.26,10.73,11.96,14.68,168.69,38.24,36.67,64.41
2,CIAT-BR-12-1620,1917,Breding ,F25-2109,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,9,33.11,80.13,4.11,11.15,12.4,14.99,154.48,33.95,36.04,60.13
2,CIAT-BR-12-1889,1920,Breding ,F25-2110,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,12,31.2,77.57,3.63,10.88,11.64,15.62,151.26,27.25,36.64,57.99
2,CIAT-BR-12-2462,636,Breding ,F25-1702,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,7,23.92,73.55,3.13,9.63,12.94,13.12,153.63,25.41,35.78,56.21
2,CIAT-BR-12-3868,639,Breding ,F25-1703,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,10,19.25,64.8,2.18,8.78,11.08,14.5,137.58,18.79,33.46,55.88
2,CIAT-BR-12-4039,1923,Breding ,F25-2111,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,15,30.95,77.67,3.79,11.09,12.23,15.64,149.66,29.13,38.13,56.17
2,CIAT-BR-12-4400,663,Breding ,F25-1711,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,34,31.79,79.75,3.98,11.15,12.41,15.0,169.7,18.87,46.5,53.36
2,CIAT-BR-12-4856,1926,Breding ,F25-2112,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,18,28.93,72.71,3.63,10.26,12.56,15.13,142.33,20.7,40.7,49.54
2,CIAT-BR-12-5049,1929,Breding ,F25-2113,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,21,32.03,79.05,4.09,11.53,12.74,15.83,154.29,18.43,44.66,50.57
2,CIAT-BR-15-1851,1932,Breding ,F25-2114,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,24,33.8,82.64,4.33,11.87,12.8,15.46,159.61,17.77,45.29,51.12
2,CIAT-BR-15-2558,642,Breding ,F25-1704,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,13,27.9,74.39,3.43,10.2,12.19,14.63,159.49,25.73,38.25,57.33
2,CIAT-BR-15-2811,645,Breding ,F25-1705,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,16,24.56,73.21,2.97,9.65,11.99,13.79,156.33,22.61,36.8,56.83
2,CIAT-BR-15-2891,648,Breding ,F25-1706,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,19,25.98,73.5,3.43,10.32,13.08,14.58,156.73,23.48,40.25,54.93
2,CIAT-BR-15-3025,1935,Breding ,F25-2115,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,27,33.56,79.93,4.31,11.42,12.84,15.32,155.12,20.37,42.43,52.27
2,CIAT-BR-15-3248,1938,Breding ,F25-2116,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,30,31.79,78.46,4.04,11.36,12.69,15.71,151.16,22.3,40.34,54.32
2,CIAT-BR-15-3434,666,Breding ,F25-1712,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,37,30.8,79.21,4.1,11.24,13.16,14.82,167.29,12.12,49.11,50.69
2,CIAT-BR-15-3811,669,Breding ,F25-1713,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,40,35.67,79.95,4.55,10.97,12.68,14.57,165.94,13.74,48.25,49.7
2,CIAT-BR-15-6547,672,Breding ,F25-1714,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,43,26.62,69.67,3.28,9.56,12.37,14.74,147.0,14.91,41.87,50.44
2,CIAT-BR-15-7121,675,Breding ,F25-1715,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,46,32.03,80.04,3.86,11.28,11.98,15.52,168.76,7.5,50.81,47.76
2,CIAT-BR-15-7659,1941,Breding ,F25-2117,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,33,32.92,80.47,4.08,11.33,12.39,15.24,153.95,21.68,41.22,52.92
2,CIAT-BR-15-8887,678,Breding ,F25-1716,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,49,33.26,83.49,4.15,11.91,12.41,15.54,176.1,11.79,55.78,47.56
2,CIAT-BR-15-8919,1944,Breding ,F25-2118,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,36,29.97,79.2,3.73,11.11,12.42,15.0,156.59,22.36,43.24,50.93
2,CIAT-BR-19-1264,707,Breding ,F25-1725,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,79,30.84,74.92,3.8,10.6,12.26,15.53,154.14,3.12,49.0,45.46
2,CIAT-BR-19-1343,651,Breding ,F25-1707,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,22,22.84,69.33,2.73,9.22,11.84,14.01,147.28,16.17,39.18,50.61
2,CIAT-BR-19-4678,683,Breding ,F25-1717,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,54,37.58,81.31,4.83,11.29,12.79,14.87,175.22,3.18,51.68,47.83
2,CIAT-BR-19-5029,686,Breding ,F25-1718,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,57,33.2,75.98,4.37,10.95,13.11,15.44,158.86,17.62,45.62,51.34
2,CIAT-BR-19-5217,710,Breding ,F25-1726,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,82,31.04,75.66,3.95,10.7,12.66,15.21,157.18,11.41,51.82,46.22
2,CIAT-BR-19-5357,689,Breding ,F25-1719,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,60,31.28,77.08,4.04,10.97,12.81,15.22,162.95,11.77,49.66,48.47
2,CIAT-BR-19-5381,692,Breding ,F25-1720,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,63,27.79,70.49,3.45,9.89,12.34,15.16,149.01,13.7,46.28,47.56
2,CIAT-BR-19-5515,1947,Breding ,F25-2119,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,39,33.06,82.64,4.09,11.6,12.34,15.18,167.18,21.19,45.3,52.02
2,CIAT-BR-19-5877,1950,Breding ,F25-2120,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,42,32.43,80.92,4.12,11.53,12.69,15.3,158.91,17.63,46.91,50.02
2,CIAT-BR-19-6136,1953,Breding ,F25-2121,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,20,52,1,1,45,32.03,78.56,4.05,11.11,12.63,15.18,154.62,9.99,48.9,46.05
2,CIAT-CIAT-16021,1626,Breding ,F25-2087,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,144,34.17,75.13,5.01,12.16,14.68,17.44,146.11,19.29,55.86,42.94
2,CIAT-CIAT-16025,1641,Breding ,F25-2092,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,159,33.68,73.02,4.52,10.94,13.42,16.32,145.85,21.18,49.69,45.83
2,CIAT-CIAT-16031,1605,Breding ,F25-2080,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,123,37.91,78.82,5.25,12.2,13.86,17.0,154.9,32.96,42.96,55.93
2,CIAT-CIAT-16071,1670,Breding ,F25-2101,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,188,29.89,66.92,4.11,10.53,13.77,17.33,131.15,-12.09,106.37,25.45
2,CIAT-CIAT-16886,2235,Breding ,F25-2147,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,12,33.29,84.74,4.38,11.96,13.17,14.72,156.54,35.81,40.89,54.54
2,CIAT-CIAT-16891,2238,Breding ,F25-2148,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,15,30.83,79.63,3.89,11.17,12.63,14.91,146.25,26.35,41.7,49.99
2,CIAT-CIAT-26110,654,Breding ,F25-1708,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,25,26.33,76.06,3.53,11.04,13.28,15.13,161.96,23.0,48.14,49.43
2,CIAT-CIAT-26124,713,Breding ,F25-1727,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,85,29.91,75.07,4.06,10.77,13.51,14.93,156.29,13.35,53.17,43.78
2,CIAT-CIAT-26146,2241,Breding ,F25-2149,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,18,31.22,87.59,3.94,12.33,12.61,14.9,159.56,33.79,44.07,51.97
2,CIAT-CIAT-26149,2244,Breding ,F25-2150,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,21,34.56,88.18,4.3,12.36,12.44,15.03,162.6,30.28,43.75,52.93
2,CIAT-CIAT-26160,2247,Breding ,F25-2151,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,24,31.91,84.89,4.09,12.18,12.82,15.26,157.28,30.61,44.14,52.52
2,CIAT-CIAT-26415,2250,Breding ,F25-2152,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,27,30.48,79.09,3.68,10.8,12.09,14.63,147.76,25.3,42.34,48.43
2,CIAT-CIAT-26438,2256,Breding ,F25-2154,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,33,33.73,84.44,4.23,11.77,12.53,14.84,155.9,10.35,101.65,34.95
2,CIAT-CIAT-26570,2259,Breding ,F25-2155,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,36,33.53,78.05,4.45,11.36,13.28,15.51,144.82,4.19,88.85,36.37
2,CIAT-CIAT-26646,657,Breding ,F25-1709,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,28,25.3,73.85,2.97,10.16,11.56,14.83,157.8,16.03,45.13,49.08
2,CIAT-CIAT-26936,1608,Breding ,F25-2081,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,126,35.2,77.93,5.08,12.27,14.43,16.83,149.63,30.79,44.14,53.71
2,CIAT-CIAT-6133,2268,Breding ,F25-2158,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,45,29.89,83.61,3.69,11.6,12.34,14.73,159.34,10.89,86.18,35.04
2,CIAT-CIAT-6297,660,Breding ,F25-1710,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,16,40,1,1,31,26.38,74.14,3.44,10.58,12.91,15.01,155.86,14.83,50.2,47.27
2,CIAT-CIAT-679,2271,Breding ,F25-2159,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,21,55,1,1,48,33.09,89.41,4.11,12.48,12.42,14.87,172.05,6.82,80.92,34.05
2,CIAT-CIAT-6986,1661,Breding ,F25-2098,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,179,30.43,71.94,4.18,10.88,13.76,16.14,142.89,13.59,89.09,37.94
2,CIAT-PM-21-0065,1632,Breding ,F25-2089,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,150,40.66,81.18,5.75,12.61,14.13,16.93,156.15,22.26,49.51,49.57
2,CIAT-PM-21-0070,1646,Breding ,F25-2093,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,164,35.06,77.64,4.82,11.98,13.77,16.82,152.95,16.18,72.54,44.11
2,CIAT-PM-21-0072,1614,Breding ,F25-2083,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,132,36.88,75.82,5.0,11.56,13.57,16.86,148.52,29.29,42.67,53.17
2,CIAT-PM-21-0074,1611,Breding ,F25-2082,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,129,39.19,77.0,5.45,11.83,13.9,16.89,148.38,29.96,41.79,54.87
2,CIAT-PM-21-0078,1667,Breding ,F25-2100,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,185,32.4,72.03,4.46,11.02,13.78,16.54,141.74,2.68,93.99,35.33
2,CIAT-PM-21-0079,1658,Breding ,F25-2097,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,176,32.75,74.74,4.41,11.19,13.48,16.18,145.83,15.75,58.14,42.24
