subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
1,75,Breeding,F24-3594,ABC-PM-21-0631,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,4,96.73032697,13.97650548,86.02349452,9.055024441,29.06594194,63.22871631
1,76,Breeding,F24-3594,ABC-PM-21-0631,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,4,96.86094172,13.99436691,86.00563309,9.055024441,28.48413362,62.49542559
1,77,Breeding,F24-3595,ABC-PM-21-2195,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,4,96.66,14.09666559,85.90333441,8.717412856,30.70952616,67.8500454
1,78,Breeding,F24-3595,ABC-PM-21-2195,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,4,96.86094172,14.18542315,85.81457685,8.717412856,31.13472027,68.25222093
1,79,Breeding,F24-3596,ABC-PM-21-3522,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,4,96.46035396,15.85688359,84.14311641,8.710478289,29.56094377,64.48048266
1,80,Breeding,F24-3596,ABC-PM-21-3522,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,4,96.37036296,15.45242416,84.54757584,8.710478289,30.0729587,64.94987839
1,81,Breeding,F24-3597,ABC-PM-21-3534,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,96.96030397,15.58390929,84.41609071,9.000965172,30.95929986,67.25304297
1,82,Breeding,F24-3597,ABC-PM-21-3534,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,96.04,15.53365429,84.46634571,9.000965172,30.87115597,67.21327086
1,83,Breeding,F24-3598,ABC-PM-21-3537,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,97.15,14.49346005,85.50653995,10.87316719,26.62942029,61.71271858
1,84,Breeding,F24-3598,ABC-PM-21-3537,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,97.4205159,14.45973096,85.54026904,10.87316719,26.9914775,62.1625367
