subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
3,140,Genetic bank,F25-1655,CIAT-1992,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,23,47,2,3,140,33.54997748,79.56744708,3.85824741,9.978570867,11.5,12.54102178,172.0659992,464.621921,48.57548787,44.42329945
3,141,Genetic bank,F25-1656,CIAT-3001,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,23,47,2,1,141,27.54997748,58.06744708,3.443747185,7.899297746,12.5,13.60365944,122.7767158,-99.43107965,65.85402947,25.36234522
3,142,Genetic bank,F25-1656,CIAT-3001,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,23,47,2,2,142,27.54997748,58.56744708,3.416197207,8.130852586,12.4,13.88288715,123.8339064,-440.8171315,44.93384713,38.26007026
3,143,Genetic bank,F25-1656,CIAT-3001,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,23,47,2,3,143,28.04997748,59.56744708,3.478197207,8.205817647,12.4,13.77567455,125.9482876,-18441.86382,41.24529122,42.06595634
3,144,Genetic bank,F25-1657,CIAT-3304,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,23,47,2,1,144,50.04997748,92.56744708,6.55654705,12.97668496,13.1,14.01862682,195.0620601,258.5596137,42.74920561,63.96615298
3,145,Genetic bank,F25-1657,CIAT-3304,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,23,47,2,2,145,47.04997748,89.06744708,6.35174696,12.73840234,13.5,14.30197312,187.499212,-724.1660511,53.96979084,49.68721666
3,146,Genetic bank,F25-1657,CIAT-3304,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,23,47,2,3,146,50.04997748,93.56744708,6.55654705,13.17120243,13.1,14.07669317,197.0116932,519.2602843,47.21987086,58.73106184
3,147,Genetic bank,F25-1658,CIAT-5713,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,23,47,2,1,147,42.04997748,84.06744708,5.592647005,12.27342467,13.3,14.59949731,177.5462698,-413.6453312,54.18826433,47.83482768
3,148,Genetic bank,F25-1658,CIAT-5713,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,23,47,2,2,148,41.04997748,83.56744708,5.459647005,12.30495961,13.3,14.7245848,176.5608766,-143.4842637,72.25176174,35.98231431
3,149,Genetic bank,F25-1658,CIAT-5713,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,23,47,2,3,149,41.54997748,84.56744708,5.567696982,12.45049212,13.4,14.7225588,178.5308754,-106.7937235,89.13245851,29.48904758
