icarda_id,functional_group,tanoxomic_name,gb_id,genus,run,replication,dm,ndf,om,gas_g_dm_incubated,ch4_g_dm_incubated,ch4_ndf,ch4_g_digested,tddm,ch4_g_kg_dm
ICARDA ID,Functional group,Latin name,GB ID,Genus,Run,Replication,DM,NDF,OM,Gas /g DM Incubated,CH4/gDM incubated,CH4/NDF,Ch4 /g digested,True digestebility,CH4 (g/kg DM) 
250200485,Grass,Hordeum vulgare,0,Hordeum,30,3,93.84627498,53.35626209,85.73695976,197.9566551,22.24096045,3.911876897,27.9273119,79.63874404,12.34411784
250200486,Grass,Hordeum vulgare,0,Hordeum,30,1,93.43527388,52.47003066,87.3360894,188.6912546,20.72453079,3.69049186,24.40512043,84.91878107,11.50247314
250200486,Grass,Hordeum vulgare,0,Hordeum,30,2,93.43527388,52.47003066,87.3360894,193.956109,21.09622787,3.756681298,28.0408778,75.23383547,11.70877145
250200486,Grass,Hordeum vulgare,0,Hordeum,30,3,93.43527388,52.47003066,87.3360894,183.4107157,18.94921363,3.374354738,24.16585979,78.41315722,10.51714141
250200487,Grass,Hordeum vulgare,0,Hordeum,30,1,93.71771941,49.15633608,84.66664709,157.2174421,17.76909601,3.387720255,24.70211035,71.93351403,9.862155711
250200487,Grass,Hordeum vulgare,0,Hordeum,30,2,93.71771941,49.15633608,84.66664709,174.1939085,18.24795101,3.479015095,21.70832791,84.05968016,10.12792852
250200487,Grass,Hordeum vulgare,0,Hordeum,30,3,93.71771941,49.15633608,84.66664709,185.3373956,19.38243628,3.6953074,23.3698909,82.93764129,10.75758747
250200488,Grass,Hordeum vulgare,0,Hordeum,30,1,94.92217224,55.303747,87.04097043,156.4527006,16.43781275,2.821351133,25.23946372,65.12742478,9.123270466
250200488,Grass,Hordeum vulgare,0,Hordeum,30,2,94.92217224,55.303747,87.04097043,152.3620463,12.89603517,2.213447981,19.00164455,67.86799499,7.157522635
250200488,Grass,Hordeum vulgare,0,Hordeum,30,3,94.92217224,55.303747,87.04097043,138.0200279,10.90323279,1.871407629,15.15416787,71.94873964,6.051482834
250200489,Grass,Hordeum vulgare,0,Hordeum,30,1,93.64643231,45.69103901,87.6236813,151.1969808,10.77790721,2.208994542,13.37464677,80.584612,5.98192497
250200489,Grass,Hordeum vulgare,0,Hordeum,30,2,93.64643231,45.69103901,87.6236813,146.3919998,9.3378955,1.913855797,11.79339663,79.17901679,5.182693558
250200489,Grass,Hordeum vulgare,0,Hordeum,30,3,93.64643231,45.69103901,87.6236813,136.1649848,8.04173335,1.648199853,9.566033187,84.06549708,4.463301139
250200490,Grass,Hordeum vulgare,0,Hordeum,30,1,94.50170216,43.86895568,89.11045892,223.5645125,25.24123941,5.437421638,32.62988169,77.35620879,14.00932457
250200490,Grass,Hordeum vulgare,0,Hordeum,30,2,94.50170216,43.86895568,89.11045892,197.7453153,20.99489263,4.52268138,27.19057156,77.21387021,11.65252864
250200490,Grass,Hordeum vulgare,0,Hordeum,30,3,94.50170216,43.86895568,89.11045892,208.681249,22.38123903,4.821325585,31.59378124,70.84064695,12.42197488
250200491,Grass,Hordeum vulgare,0,Hordeum,30,1,94.41453992,46.48650235,87.4659187,197.3025065,20.78038105,4.220515669,28.29674082,73.43736573,11.533471
250200491,Grass,Hordeum vulgare,0,Hordeum,30,2,94.41453992,46.48650235,87.4659187,208.8324411,23.11750595,4.695188018,31.53808603,73.30028187,12.83061576
250200491,Grass,Hordeum vulgare,0,Hordeum,30,3,94.41453992,46.48650235,87.4659187,198.1742968,21.29194501,4.32441481,28.05959077,75.88116728,11.81739785
250200492,Grass,Hordeum vulgare,0,Hordeum,30,1,94.58187209,52.18623085,87.40045933,210.0472979,22.94044252,4.157705902,28.66934895,80.01731243,12.73234249
250200492,Grass,Hordeum vulgare,0,Hordeum,30,2,94.58187209,52.18623085,87.40045933,201.678247,21.59132237,3.913192537,28.2420421,76.45099565,11.98355747
250200492,Grass,Hordeum vulgare,0,Hordeum,30,3,94.58187209,52.18623085,87.40045933,214.7753074,22.8445703,4.140330105,28.15285718,81.14476679,12.67913175
250200493,Grass,Hordeum vulgare,0,Hordeum,30,1,95.38926969,60.77009904,86.40337071,168.6377885,20.4966193,3.217301891,31.69952062,64.65908283,11.37597832
250200493,Grass,Hordeum vulgare,0,Hordeum,30,2,95.38926969,60.77009904,86.40337071,191.6627197,23.62825661,3.708866989,32.60350238,72.47152879,13.11409121
250200493,Grass,Hordeum vulgare,0,Hordeum,30,3,95.38926969,60.77009904,86.40337071,181.0454269,21.66982467,3.401456937,29.08638153,74.50161736,12.0271276
250200494,Grass,Hordeum vulgare,0,Hordeum,30,1,94.60737487,57.72130567,85.74410087,188.1054726,22.90826186,3.754749641,29.53119006,77.57310768,12.71448167
250200494,Grass,Hordeum vulgare,0,Hordeum,30,2,94.60737487,57.72130567,85.74410087,186.1781411,21.50199454,3.524257178,26.95623905,79.76630013,11.93397898
250200494,Grass,Hordeum vulgare,0,Hordeum,30,3,94.60737487,57.72130567,85.74410087,192.8400276,22.64269126,3.711221628,29.51610702,76.71300027,12.56708539
250200495,Grass,Hordeum vulgare,0,Hordeum,30,1,92.97269976,56.09035913,83.81123295,200.3954199,24.26175727,4.021512982,33.94548474,71.47270824,13.46569504
250200495,Grass,Hordeum vulgare,0,Hordeum,30,2,92.97269976,56.09035913,83.81123295,206.897688,25.22238699,4.180742375,36.01748314,70.02817739,13.99886115
250200495,Grass,Hordeum vulgare,0,Hordeum,30,3,92.97269976,56.09035913,83.81123295,166.8320671,18.70930536,3.101165079,24.95756282,74.96447267,10.38398817
250200496,Grass,Hordeum vulgare,0,Hordeum,30,1,93.31660966,49.7164373,84.57005647,189.2299646,20.45766559,3.839856793,29.50860357,69.32779977,11.35435834
250200496,Grass,Hordeum vulgare,0,Hordeum,30,2,93.31660966,49.7164373,84.57005647,198.4876393,22.9838053,4.314007407,29.64838407,77.52127485,12.75640959
250200496,Grass,Hordeum vulgare,0,Hordeum,30,3,93.31660966,49.7164373,84.57005647,194.0652545,21.7985294,4.091533846,27.49937483,79.26918171,12.09856095
250200497,Grass,Hordeum vulgare,0,Hordeum,30,1,92.83254171,50.19225869,83.05781053,172.4244577,16.96550009,3.137835467,20.82044432,81.48481287,9.416146073
250200497,Grass,Hordeum vulgare,0,Hordeum,30,2,92.83254171,50.19225869,83.05781053,193.6088969,18.03991976,3.336553579,22.35137681,80.71055271,10.01246758
250200497,Grass,Hordeum vulgare,0,Hordeum,30,3,92.83254171,50.19225869,83.05781053,188.8896195,14.97317619,2.769347385,20.58704029,72.73107732,8.31037184
250200498,Grass,Hordeum vulgare,0,Hordeum,30,1,93.33917471,53.87810524,80.70847932,131.283896,10.02464014,1.736682522,12.38622864,80.93375656,5.563848712
250200498,Grass,Hordeum vulgare,0,Hordeum,30,2,93.33917471,53.87810524,80.70847932,,,-4.286693472,,84.7368826,0
250200498,Grass,Hordeum vulgare,0,Hordeum,30,3,93.33917471,53.87810524,80.70847932,,,1.436379245,,,0
250200499,Grass,Hordeum vulgare,0,Hordeum,30,1,92.50555801,48.85544423,82.63930837,134.5513949,,1.811672209,11.47541404,83.37894534,0
250200499,Grass,Hordeum vulgare,0,Hordeum,30,2,92.50555801,48.85544423,82.63930837,196.658705,23.08419853,4.370887831,30.13008883,76.61510281,12.81212957
250200499,Grass,Hordeum vulgare,0,Hordeum,30,3,92.50555801,48.85544423,82.63930837,177.1569687,20.72091023,3.923409956,32.10557316,64.53991687,11.50046367
250200500,Grass,Hordeum vulgare,0,Hordeum,30,1,93.82609324,64.30074003,79.55218904,263.3840838,39.3363952,5.739872172,53.94144046,72.92425798,21.83237989
250200500,Grass,Hordeum vulgare,0,Hordeum,30,2,93.82609324,64.30074003,79.55218904,278.0505994,41.35462504,6.034367416,61.84543975,66.8677031,22.95253237
250200500,Grass,Hordeum vulgare,0,Hordeum,30,3,93.82609324,64.30074003,79.55218904,270.1962207,40.14881503,5.858418521,59.77043897,67.17169177,22.28328696
250200501,Grass,Hordeum vulgare,0,Hordeum,30,1,92.38049994,56.3595932,84.93153668,253.9202945,39.34898928,6.449796912,64.18455465,61.30600967,21.83936983
250200501,Grass,Hordeum vulgare,0,Hordeum,30,2,92.38049994,56.3595932,84.93153668,,,3.836989431,,75.30202273,0
250200501,Grass,Hordeum vulgare,0,Hordeum,30,3,92.38049994,56.3595932,84.93153668,271.1722039,41.33273723,6.774958287,69.08755368,59.82660412,22.94038426
251002502,CH,HH Hey,2502,HH Hey,30,1,90.6969697,#N/A,#DIV/0!,243.078566,32.58210567,#N/A,55.61588848,58.58416824,18.08363235
251002502,CH,HH Hey,2502,HH Hey,30,2,90.6969697,#N/A,#DIV/0!,178.0173293,18.31628102,#N/A,32.80782166,55.82900691,10.16585286
251002501,CC,HH Concentrate,2501,HH Concentrate,30,1,90.6969697,#N/A,#DIV/0!,223.8510206,35.92808881,#N/A,54.8708287,65.47757644,19.94071088
251002501,CC,HH Concentrate,2501,HH Concentrate,30,2,90.6969697,#N/A,#DIV/0!,221.9685439,26.25918811,#N/A,37.70087144,69.65140884,14.57430371
251002505,C5,Control 5,2505,Control 5,30,1,91.30662477,#N/A,#DIV/0!,105.6345906,15.27068784,#N/A,43.20713409,35.34297788,8.475495951
251002505,C5,Control 5,2505,Control 5,30,2,91.30662477,#N/A,#DIV/0!,117.1156318,17.21294425,#N/A,54.87281231,31.36880274,9.553481862
251002506,C6,Control 6,2506,Control 6,30,1,90.54872721,#N/A,#DIV/0!,101.9515892,14.16558655,#N/A,44.71775745,31.67776595,7.862145612
251002506,C6,Control 6,2506,Control 6,30,2,90.54872721,#N/A,#DIV/0!,123.2145054,18.36528462,#N/A,51.10598337,35.93568387,10.1930507
250200473,Grass,Hordeum vulgare,0,Hordeum,31,1,95.11869727,59.76792311,86.56895069,255.6088169,36.67759237,5.837119016,46.90135149,78.2015682,20.35669833
250200473,Grass,Hordeum vulgare,0,Hordeum,31,2,95.11869727,59.76792311,86.56895069,243.9549155,33.91525416,5.397501913,47.34363184,71.63635919,18.82355283
250200473,Grass,Hordeum vulgare,0,Hordeum,31,3,95.11869727,59.76792311,86.56895069,236.8019957,32.86473412,5.230315081,45.0378077,72.97143401,18.24049603
250200474,Grass,Hordeum vulgare,0,Hordeum,31,1,94.24976995,51.2172702,84.77717882,260.4846804,38.26775882,7.042014248,46.52820181,82.24637387,21.23926821
250200474,Grass,Hordeum vulgare,0,Hordeum,31,2,94.24976995,51.2172702,84.77717882,246.4441331,34.90541889,6.4232781,41.61130937,83.88445212,19.37311138
250200474,Grass,Hordeum vulgare,0,Hordeum,31,3,94.24976995,51.2172702,84.77717882,258.7915556,37.40809296,6.883818958,44.17505263,84.68149042,20.76213879
250200475,Grass,Hordeum vulgare,0,Hordeum,31,1,94.5718832,54.7301068,86.3352952,266.7326012,37.43509689,6.468665636,47.00374304,79.64279964,20.77712644
250200475,Grass,Hordeum vulgare,0,Hordeum,31,2,94.5718832,54.7301068,86.3352952,266.6795623,37.19356376,6.426929479,48.878794,76.09345632,20.64307137
250200475,Grass,Hordeum vulgare,0,Hordeum,31,3,94.5718832,54.7301068,86.3352952,273.5312653,38.71222336,6.689349026,48.48844282,79.83804204,21.48595373
250200476,Grass,Hordeum vulgare,0,Hordeum,31,1,93.84468374,53.66093169,86.38403509,277.4646311,38.95940166,6.813397779,47.30210695,82.36293091,21.62314196
250200476,Grass,Hordeum vulgare,0,Hordeum,31,2,93.84468374,53.66093169,86.38403509,284.4680423,40.79257609,7.133991679,50.9576338,80.05194324,22.64058548
250200476,Grass,Hordeum vulgare,0,Hordeum,31,3,93.84468374,53.66093169,86.38403509,280.2894622,40.4485723,7.073830728,47.9357139,84.38086972,22.44965743
250200477,Grass,Hordeum vulgare,0,Hordeum,31,1,93.16361704,48.00083814,87.09174372,289.0006678,38.10979113,7.396633317,43.65474993,87.2981547,21.15159342
250200477,Grass,Hordeum vulgare,0,Hordeum,31,2,93.16361704,48.00083814,87.09174372,283.7426781,39.0404292,7.577258516,45.02227818,86.71357999,21.66811365
250200477,Grass,Hordeum vulgare,0,Hordeum,31,3,93.16361704,48.00083814,87.09174372,286.9698671,39.52267755,7.670856883,45.22913774,87.38322136,21.93576983
250200478,Grass,Hordeum vulgare,0,Hordeum,31,1,94.60218802,54.33321421,84.58934619,284.1440474,37.02864071,6.447235787,45.65976587,81.09686943,20.55153623
250200478,Grass,Hordeum vulgare,0,Hordeum,31,2,94.60218802,54.33321421,84.58934619,293.1613331,40.23368499,7.005281553,49.24713847,81.69750819,22.33039125
250200478,Grass,Hordeum vulgare,0,Hordeum,31,3,94.60218802,54.33321421,84.58934619,279.9851209,37.73019066,6.569386043,50.43342265,74.81187808,20.94090859
250200479,Grass,Hordeum vulgare,0,Hordeum,31,1,94.54978194,55.83500752,82.12462857,269.4880308,38.35092248,6.49426143,46.47262554,82.52368363,21.28542549
250200479,Grass,Hordeum vulgare,0,Hordeum,31,2,94.54978194,55.83500752,82.12462857,281.3844758,40.6292749,6.880072651,49.42812773,82.19869286,22.5499505
250200479,Grass,Hordeum vulgare,0,Hordeum,31,3,94.54978194,55.83500752,82.12462857,265.936556,36.73773098,6.221087106,42.32952325,86.78985296,20.3900763
250200480,Grass,Hordeum vulgare,0,Hordeum,31,1,94.51965295,47.61042557,84.84278176,284.3354778,39.22458878,7.787148453,45.48854992,86.22958712,21.7703254
250200480,Grass,Hordeum vulgare,0,Hordeum,31,2,94.51965295,47.61042557,84.84278176,270.715814,36.93203134,7.332013406,44.96740477,82.13067117,20.49791636
250200480,Grass,Hordeum vulgare,0,Hordeum,31,3,94.51965295,47.61042557,84.84278176,275.0486415,37.51684333,7.448114502,44.42134329,84.45679611,20.82249713
250200481,Grass,Hordeum vulgare,0,Hordeum,31,1,93.88056713,47.83252934,86.14999957,300.2045435,41.83597273,8.211116787,49.32025584,84.82513323,23.21968867
250200481,Grass,Hordeum vulgare,0,Hordeum,31,2,93.88056713,47.83252934,86.14999957,291.2227845,40.60547602,7.969608068,47.34945771,85.75700331,22.53674171
250200481,Grass,Hordeum vulgare,0,Hordeum,31,3,93.88056713,47.83252934,86.14999957,281.8331972,37.44653939,7.349605809,47.5810589,78.70051709,20.78347722
250200482,Grass,Hordeum vulgare,0,Hordeum,31,1,94.44083881,47.58994966,87.82372028,,,0,0,88.47879071,0
250200482,Grass,Hordeum vulgare,0,Hordeum,31,2,94.44083881,47.58994966,87.82372028,294.2457795,38.87270822,7.71417326,47.58393053,81.69293243,21.5750256
250200482,Grass,Hordeum vulgare,0,Hordeum,31,3,94.44083881,47.58994966,87.82372028,290.721532,36.75115185,7.293156712,43.94083054,83.63781795,20.39752511
250200483,Grass,Hordeum vulgare,0,Hordeum,31,1,94.23722565,49.7111221,87.3476082,277.3093222,36.41555039,6.903285008,43.95914733,82.83952852,20.21126049
250200483,Grass,Hordeum vulgare,0,Hordeum,31,2,94.23722565,49.7111221,87.3476082,293.6061743,39.74941152,7.535284067,46.82716819,84.88536262,22.0616111
250200483,Grass,Hordeum vulgare,0,Hordeum,31,3,94.23722565,49.7111221,87.3476082,266.2947969,33.23928457,6.301161247,39.56987932,84.00148078,18.44837801
250200484,Grass,Hordeum vulgare,0,Hordeum,31,1,93.76455184,47.09299972,87.99199088,299.0818566,41.28816182,8.220682506,48.48553415,85.15562951,22.91564414
250200484,Grass,Hordeum vulgare,0,Hordeum,31,2,93.76455184,47.09299972,87.99199088,288.9760473,39.46159756,7.857004294,47.52028968,83.04157618,21.90186937
250200484,Grass,Hordeum vulgare,0,Hordeum,31,3,93.76455184,47.09299972,87.99199088,278.233095,38.03216025,7.572396073,44.8971155,84.70958507,21.10850693
250200485,Grass,Hordeum vulgare,0,Hordeum,31,1,93.84627498,53.35626209,85.73695976,282.3383598,41.21753288,7.249593156,48.76929148,84.51534076,22.87644386
250200485,Grass,Hordeum vulgare,0,Hordeum,31,2,93.84627498,53.35626209,85.73695976,288.384639,41.20043415,7.246585725,47.65547933,86.45476812,22.86695376
250200485,Grass,Hordeum vulgare,0,Hordeum,31,3,93.84627498,53.35626209,85.73695976,285.9349078,41.64615619,7.324982059,48.30669647,86.21197316,23.11433721
250200486,Grass,Hordeum vulgare,0,Hordeum,31,1,93.43527388,52.47003066,87.3360894,284.9657801,40.30909648,7.177986028,45.74221169,88.12231631,22.37224593
250200486,Grass,Hordeum vulgare,0,Hordeum,31,2,93.43527388,52.47003066,87.3360894,283.4818581,39.36947672,7.010664552,48.60047631,81.00635982,21.85074071
250200486,Grass,Hordeum vulgare,0,Hordeum,31,3,93.43527388,52.47003066,87.3360894,279.1951136,38.32960068,6.82549008,43.59877924,87.91438969,21.27359152
250200487,Grass,Hordeum vulgare,0,Hordeum,31,1,93.71771941,49.15633608,84.66664709,147.7033325,17.80280167,3.394146319,21.05229703,84.56465175,9.880862934
250200487,Grass,Hordeum vulgare,0,Hordeum,31,2,93.71771941,49.15633608,84.66664709,212.0333767,28.34380056,5.403812733,33.64614412,84.24085821,15.73129969
250200487,Grass,Hordeum vulgare,0,Hordeum,31,3,93.71771941,49.15633608,84.66664709,282.6557192,39.92433421,7.61166891,47.29013308,84.42423738,22.15869622
250200488,Grass,Hordeum vulgare,0,Hordeum,31,1,94.92217224,55.303747,87.04097043,261.609803,34.47067166,5.91647259,47.28295692,72.90295258,19.13181915
250200488,Grass,Hordeum vulgare,0,Hordeum,31,2,94.92217224,55.303747,87.04097043,271.1173859,37.56176508,6.447021273,52.76795996,71.18290172,20.84742948
250200488,Grass,Hordeum vulgare,0,Hordeum,31,3,94.92217224,55.303747,87.04097043,257.0094513,34.38660917,5.902044283,43.60057097,78.86733684,19.08516301
250200489,Grass,Hordeum vulgare,0,Hordeum,31,1,93.64643231,45.69103901,87.6236813,296.0946128,40.57413771,8.315904655,49.89207931,81.32380583,22.5193484
250200489,Grass,Hordeum vulgare,0,Hordeum,31,2,93.64643231,45.69103901,87.6236813,300.1510224,41.99363223,8.606838284,49.70361628,84.4880823,23.30719242
250200489,Grass,Hordeum vulgare,0,Hordeum,31,3,93.64643231,45.69103901,87.6236813,279.3885933,37.36445594,7.658061777,45.12888459,82.79499101,20.73791949
250200490,Grass,Hordeum vulgare,0,Hordeum,31,1,94.50170216,43.86895568,89.11045892,290.9341645,38.66511578,8.32916854,47.07918577,82.12783452,21.45980821
250200490,Grass,Hordeum vulgare,0,Hordeum,31,2,94.50170216,43.86895568,89.11045892,285.590868,38.13455552,8.214876219,45.00025447,84.7429775,21.16533808
250200490,Grass,Hordeum vulgare,0,Hordeum,31,3,94.50170216,43.86895568,89.11045892,291.1813776,38.55494947,8.305436715,45.48267365,84.76843241,21.398664
250200491,Grass,Hordeum vulgare,0,Hordeum,31,1,94.41453992,46.48650235,87.4659187,295.8446609,40.85912363,8.298527882,49.02604387,83.34166986,22.67752052
250200491,Grass,Hordeum vulgare,0,Hordeum,31,2,94.41453992,46.48650235,87.4659187,301.4209919,41.63056509,8.455208396,50.76950659,81.99915243,23.10568388
250200491,Grass,Hordeum vulgare,0,Hordeum,31,3,94.41453992,46.48650235,87.4659187,295.031313,40.93621007,8.314184212,48.53441714,84.34470315,22.72030483
250200492,Grass,Hordeum vulgare,0,Hordeum,31,1,94.58187209,52.18623085,87.40045933,278.8177013,36.83310306,6.675599647,43.35426655,84.95842737,20.44300945
250200492,Grass,Hordeum vulgare,0,Hordeum,31,2,94.58187209,52.18623085,87.40045933,265.1225544,34.28999661,6.21468924,41.15496225,83.31922746,19.03154137
250200492,Grass,Hordeum vulgare,0,Hordeum,31,3,94.58187209,52.18623085,87.40045933,291.8218861,38.31274541,6.943768744,45.43764505,84.31939061,21.26423656
250200493,Grass,Hordeum vulgare,0,Hordeum,31,1,95.38926969,60.77009904,86.40337071,274.5002125,36.94283788,5.798822745,45.1542285,81.81479145,20.50391417
250200493,Grass,Hordeum vulgare,0,Hordeum,31,2,95.38926969,60.77009904,86.40337071,257.4896988,34.25765932,5.377337138,42.08235105,81.40623912,19.01359362
250200493,Grass,Hordeum vulgare,0,Hordeum,31,3,95.38926969,60.77009904,86.40337071,282.7662163,39.33309067,6.17401461,48.94108704,80.36824077,21.83054582
250200494,Grass,Hordeum vulgare,0,Hordeum,31,1,94.60737487,57.72130567,85.74410087,268.2545955,35.68800382,5.849397057,42.42784956,84.11457141,19.80745956
250200494,Grass,Hordeum vulgare,0,Hordeum,31,2,94.60737487,57.72130567,85.74410087,280.6974011,38.34777305,6.285343164,45.85789809,83.62305,21.2836775
250200494,Grass,Hordeum vulgare,0,Hordeum,31,3,94.60737487,57.72130567,85.74410087,278.6876282,38.37386347,6.28961948,46.5091098,82.5082734,21.29815813
250200495,Grass,Hordeum vulgare,0,Hordeum,31,1,92.97269976,56.09035913,83.81123295,279.3496795,39.75064713,6.588877372,48.44544045,82.05240112,22.06229688
250200495,Grass,Hordeum vulgare,0,Hordeum,31,2,92.97269976,56.09035913,83.81123295,293.0038226,41.92916821,6.94997862,50.62281616,82.82662126,23.27141378
250200495,Grass,Hordeum vulgare,0,Hordeum,31,3,92.97269976,56.09035913,83.81123295,286.0446765,40.66536995,6.740497457,52.17741556,77.93672705,22.56998388
250200496,Grass,Hordeum vulgare,0,Hordeum,31,1,93.31660966,49.7164373,84.57005647,286.2645812,40.37471376,7.578240937,50.13285647,80.53543445,22.40866466
250200496,Grass,Hordeum vulgare,0,Hordeum,31,2,93.31660966,49.7164373,84.57005647,285.1592181,40.60046894,7.620614665,46.47867904,87.35288907,22.53396269
250200496,Grass,Hordeum vulgare,0,Hordeum,31,3,93.31660966,49.7164373,84.57005647,313.6536165,43.90799396,8.241429505,51.21493073,85.73279966,24.3696963
250200497,Grass,Hordeum vulgare,0,Hordeum,31,1,92.83254171,50.19225869,83.05781053,309.7868301,44.67834174,8.263433707,53.99125608,82.7510693,24.79725265
250200497,Grass,Hordeum vulgare,0,Hordeum,31,2,92.83254171,50.19225869,83.05781053,295.8743876,41.17802696,7.616036825,50.82432631,81.02031044,22.85451738
250200497,Grass,Hordeum vulgare,0,Hordeum,31,3,92.83254171,50.19225869,83.05781053,319.2281159,45.65991826,8.444980115,54.42637029,83.8930063,25.3420446
250200498,Grass,Hordeum vulgare,0,Hordeum,31,1,93.33917471,53.87810524,80.70847932,,,2.043620177,,85.33104303,0
250200498,Grass,Hordeum vulgare,0,Hordeum,31,2,93.33917471,53.87810524,80.70847932,243.8157795,33.27175097,5.764044157,39.02205692,85.26395991,18.46639743
250200498,Grass,Hordeum vulgare,0,Hordeum,31,3,93.33917471,53.87810524,80.70847932,374.7693189,52.53201206,9.100718426,63.70179599,82.46551175,29.15617555
250200499,Grass,Hordeum vulgare,0,Hordeum,31,1,92.50555801,48.85544423,82.63930837,288.169728,40.13296775,7.598994617,47.34294057,84.77075415,22.27449145
250200499,Grass,Hordeum vulgare,0,Hordeum,31,2,92.50555801,48.85544423,82.63930837,277.809749,38.02666922,7.200176585,45.26397143,84.01089878,21.10545932
250200499,Grass,Hordeum vulgare,0,Hordeum,31,3,92.50555801,48.85544423,82.63930837,291.3392119,41.08855219,7.779930177,48.47245162,84.76681253,22.80485734
250200500,Grass,Hordeum vulgare,0,Hordeum,31,1,93.82609324,64.30074003,79.55218904,269.0461509,38.43220786,5.607935331,50.10628275,76.70137505,21.33054028
250200500,Grass,Hordeum vulgare,0,Hordeum,31,2,93.82609324,64.30074003,79.55218904,266.7330302,37.85241994,5.523334073,51.36423547,73.69411731,21.00874796
250200500,Grass,Hordeum vulgare,0,Hordeum,31,3,93.82609324,64.30074003,79.55218904,257.0781255,36.49243335,5.3248881,50.22814385,72.65335836,20.25393186
250200501,Grass,Hordeum vulgare,0,Hordeum,31,1,92.38049994,56.3595932,84.93153668,278.3008424,37.75745755,6.188924738,44.94437165,84.00931232,20.95604218
250200501,Grass,Hordeum vulgare,0,Hordeum,31,2,92.38049994,56.3595932,84.93153668,285.8560449,38.11212206,6.247058736,45.88381845,83.06222838,21.15288713
250200501,Grass,Hordeum vulgare,0,Hordeum,31,3,92.38049994,56.3595932,84.93153668,289.9562268,40.04775787,6.564333921,47.97412326,83.47783169,22.22719849
251002505,C5,Control 5,2505,Control 5,31,1,91.30662477,#N/A,#DIV/0!,187.1502931,28.20736485,#N/A,69.95409692,40.32267743,15.65557551
251002505,C5,Control 5,2505,Control 5,31,2,91.30662477,#N/A,#DIV/0!,178.1967391,27.52368747,#N/A,69.14195058,39.80750794,15.27612273
251002506,C6,Control 6,2506,Control 6,31,1,90.54872721,#N/A,#DIV/0!,205.0871538,31.59373127,#N/A,73.73432513,42.84806461,17.53506746
251002506,C6,Control 6,2506,Control 6,31,2,90.54872721,#N/A,#DIV/0!,180.1127991,27.32967106,#N/A,65.9791718,41.42166431,15.16844027
251002502,CH,HH Hey,2502,HH Hey,31,1,90.6969697,#N/A,#DIV/0!,433.6061648,68.94519067,#N/A,118.285899,58.2869059,38.26577364
251002502,CH,HH Hey,2502,HH Hey,31,2,90.6969697,#N/A,#DIV/0!,322.0855283,47.83471928,#N/A,82.30371507,58.11975709,26.54909679
251002501,CC,HH Concentrate,2501,HH Concentrate,31,1,90.6969697,#N/A,#DIV/0!,392.3011371,60.93774254,#N/A,77.6723641,78.45485746,33.82150139
251002501,CC,HH Concentrate,2501,HH Concentrate,31,2,90.6969697,#N/A,#DIV/0!,396.5251604,63.46461275,#N/A,78.62340368,80.71974728,35.22395808
250200464,Grass,Hordeum vulgare,0,Hordeum,32,1,93.84880148,55.08327158,87.6915551,223.0844028,29.77440178,5.072850326,34.52660452,86.23611326,16.52530812
250200464,Grass,Hordeum vulgare,0,Hordeum,32,2,93.84880148,55.08327158,87.6915551,228.1497235,30.80021268,5.24762412,36.21700202,85.04351812,17.09465091
250200464,Grass,Hordeum vulgare,0,Hordeum,32,3,93.84880148,55.08327158,87.6915551,223.2987111,29.16721475,4.969400088,32.65189363,89.3277893,16.18830881
250200465,Grass,Hordeum vulgare,0,Hordeum,32,1,94.36962696,56.58280651,87.36395732,185.887361,23.21386569,3.871642254,27.82513993,83.42766917,12.88409708
250200465,Grass,Hordeum vulgare,0,Hordeum,32,2,94.36962696,56.58280651,87.36395732,217.8687292,27.71879639,4.622981143,33.48448972,82.78100285,15.38441156
250200465,Grass,Hordeum vulgare,0,Hordeum,32,3,94.36962696,56.58280651,87.36395732,209.3495761,26.58531308,4.43393715,31.97353091,83.14787989,14.75530871
250200466,Grass,Hordeum vulgare,0,Hordeum,32,1,93.64493478,55.09127962,85.26930371,230.2698781,28.14865255,4.784747695,31.98989716,87.9923196,15.62298916
250200466,Grass,Hordeum vulgare,0,Hordeum,32,2,93.64493478,55.09127962,85.26930371,225.1263368,28.11955377,4.779801444,33.55749503,83.79515141,15.60683884
250200466,Grass,Hordeum vulgare,0,Hordeum,32,3,93.64493478,55.09127962,85.26930371,223.7144029,27.6500349,4.699991963,32.44793472,85.21354327,15.34624774
250200467,Grass,Hordeum vulgare,0,Hordeum,32,1,93.85825564,57.27604784,84.48618701,252.7650101,31.71351246,5.196893069,36.22210864,87.55291631,17.60154809
250200467,Grass,Hordeum vulgare,0,Hordeum,32,2,93.85825564,57.27604784,84.48618701,256.2761006,32.20256247,5.27703369,38.29158364,84.09827802,17.87297931
250200467,Grass,Hordeum vulgare,0,Hordeum,32,3,93.85825564,57.27604784,84.48618701,215.5936851,23.38713566,3.832449759,29.47980202,79.33274329,12.98026491
250200468,Grass,Hordeum vulgare,0,Hordeum,32,1,93.80512757,50.0107205,86.88156033,234.306009,26.7823326,5.023563151,31.23212545,85.75251353,14.86465796
250200468,Grass,Hordeum vulgare,0,Hordeum,32,2,93.80512757,50.0107205,86.88156033,234.8474789,27.05778453,5.07522968,31.80634071,85.07041027,15.01753854
