id,taxonomic_name,ch4_8h,ch4_24h,methane_intensity,tddm
19966,Dolichos  sp.,6.2,12.2,26.43,57.81
19966,Dolichos  sp.,5.9,12.3,26.02,59.79
internal control1,wheat straw,8.9,13.3,44.98,43.16
internal control1,wheat straw,10.2,13.2,43.18,48
internal control1,wheat straw,10.1,13.2,43.24,45.21
internal control 2,Wheat bran,9.6,15.3,50.59,66.16
internal control 2,Wheat bran,9.6,15.4,43.99,66.91
internal control 2,Wheat bran,9.4,15.1,41.6,70.05
ABC sample,cynodon Nlemfuensis,10.6,14.9,48.6,49.05
ABC sample,cynodon Nlemfuensis,10.4,14.9,46.91,52.3
ABC sample,cynodon Nlemfuensis,10.5,14.8,48.14,49.9
14413,Lablab purpures,9.5,16.8,38.23,77.14
14413,Lablab purpures,9.3,16.6,34.96,81.53
14413,Lablab purpures,8.3,16.4,51.76,48.76
14413,Lablab purpures,8.2,16.2,53.25,48.05
14438,Lablab purpures,8.9,16.8,35.32,79.99
14438,Lablab purpures,9,16.8,36.62,78.13
14438,Lablab purpures,8,16.2,52.26,50.21
14438,Lablab purpures,7.9,16.5,56.22,46.8
14447,Lablab purpures,9.1,16.9,37.92,77.85
14447,Lablab purpures,8.8,16.6,36.13,77.48
14447,Lablab purpures,8.4,16.1,51.18,51.44
14447,Lablab purpures,8.3,16,52.18,52.17
14458,Lablab purpures,9.1,16.9,39.77,74.37
14458,Lablab purpures,9.2,16.8,40.34,74.07
14458,Lablab purpures,8,16.4,38.61,64.92
14458,Lablab purpures,8,16.4,55.93,44.83
14485,Lablab purpures,9.2,16.8,39.54,72.61
14485,Lablab purpures,9.4,16.8,38.82,75.66
14485,Lablab purpures,8.3,16.3,53.3,45.15
14485,Lablab purpures,8.5,16.3,49.22,50.61
14486,Lablab purpures,9.1,16.8,35.32,84.1
14486,Lablab purpures,9.1,16.6,34.63,81.9
14486,Lablab purpures,9.1,15.5,47.26,40.72
14486,Lablab purpures,9,15.5,56.06,35.3
18637,Lablab purpures,9.4,17.1,38.2,77.63
18637,Lablab purpures,9.3,17,37.51,78.94
18637,Lablab purpures,8.1,16.2,53.69,45.16
18637,Lablab purpures,8.5,16.2,49.6,52.9
21065,Lablab purpures,8.9,16.6,35.59,79.81
21065,Lablab purpures,8.9,16.5,38.3,71.69
21065,Lablab purpures,9.1,16.3,52.09,49.09
21065,Lablab purpures,8.7,15.9,57.33,43.43
Doli-I/11640,Lablab purpures,9.4,16.2,33.47,80.67
Doli-I/11640,Lablab purpures,9,16.2,32.24,81.4
Doli-I/11640,Lablab purpures,9.6,15.3,50.15,44.79
Doli-I/11640,Lablab purpures,9.5,15.2,55.06,39.42
Doli-II/147,Lablab purpures,9.9,16.6,36.1,76.99
Doli-II/147,Lablab purpures,9.4,16.5,35.76,77.4
Doli-II/147,Lablab purpures,9.6,16.2,49.56,54.5
Doli-II/147,Lablab purpures,9.6,16.1,50.47,53.17
22068,Macroptilium lathyroides,7.8,16.7,42.3,75.7
22068,Macroptilium lathyroides,7.3,16.5,44.34,73.41
22069,Macroptilium lathyroides,9.2,17.3,47.07,69.45
22069,Macroptilium lathyroides,9.2,17.8,47.36,69.46
22070,Macroptilium lathyroides,7.7,16.5,39.44,72.02
22070,Macroptilium lathyroides,7.7,16.5,40.86,68.43
22071,Macroptilium lathyroides,9.2,17,42.91,67.33
22071,Macroptilium lathyroides,9,16.8,51.91,67.14
5283,Lathyrus sativus,12.2,16,34.76,69.88
5283,Lathyrus sativus,12.7,16.1,37.85,65.27
10663,Lathyrus sativus,11.8,16.7,46.47,68.46
10663,Lathyrus sativus,11.8,16.7,44.36,71.91
16243,Aeschynomene villosa,9.8,17.1,42.86,59.07
16243,Aeschynomene villosa,10.1,17.2,41.93,57.68
9303,Glycine max,9.2,16.3,46.18,68.02
9303,Glycine max,9.1,16.4,46.67,66.11
15005,Lupinus angustifolius,7.4,16.2,56.12,56.31
15005,Lupinus angustifolius,7.4,16.1,60.13,52.26
19980,Dolichos sp.,5.2,13.5,28.85,67.1
19980,Dolichos sp.,4.8,12,27.98,63.69
24727,Clitoria ternatea,7.2,18.9,40.55,61.96
24727,Clitoria ternatea,7.1,19,34.77,73.49
21900,Macroptilium atropurpureum,8.5,16.9,35.23,66.48
21900,Macroptilium atropurpureum,8.5,16.7,43.44,56.36
19966,Dolichos  sp.,6.6,11.9,26.71,55.98
19966,Dolichos  sp.,6.2,12.5,33.3,49.53
internal control1,wheat straw,11.1,13,40.51,44.92
internal control1,wheat straw,10.9,13.1,42.01,48.19
internal control1,wheat straw,10.9,13.3,43.94,44.73
internal control 2,Wheat bran,10.3,16.3,47.97,71.16
internal control 2,Wheat bran,10.3,16.1,50.06,68.74
internal control 2,Wheat bran,10.2,16.1,50.74,68.11
ABC sample,cynodon Nlemfuensis,11.4,15.1,47.32,51.45
ABC sample,cynodon Nlemfuensis,11.2,15.1,48.12,50.7
ABC sample,cynodon Nlemfuensis,11.1,15.2,46.76,51.87
19656,Codariocalyx  gyroides,8.2,9.8,23.65,48.41
19656,Codariocalyx  gyroides,7.5,9.2,21.33,52.58
7622,Trifolium semipilosum ,10.6,17,44.67,80.15
7622,Trifolium semipilosum ,10.6,17,43.95,80.54
7638,Trifolium semipilosum,10.6,16.3,46.53,72.9
7638,Trifolium semipilosum,11.5,16.9,46.7,73.17
16260,Trifolium semipilosum,10.5,16.6,48.38,75.92
16260,Trifolium semipilosum,10.6,17.1,51.3,75.77
8214,Trifolium semipilosum,11,16.6,41.81,79.7
8214,Trifolium semipilosum,10.6,17,45.83,78.98
22295,Neonotonia  wightii,10.7,16.6,45.06,65.8
22295,Neonotonia  wightii,10.8,16.8,43.49,67.02
24175,Teramnus labialis,10.5,17.2,42.85,68.78
24175,Teramnus labialis,10.4,17.3,41.98,69.93
14501,Gliricidia  sepium,10.5,17.2,42.35,76.29
14501,Gliricidia  sepium,10.5,16.9,41.94,77.9
24282,Teramnus   uncinatus,12.2,17.1,47.56,59.67
24282,Teramnus   uncinatus,11.8,17.1,47.55,59.9
8191,Trifolium semipilosum,9.1,16.2,47.28,73.47
8191,Trifolium semipilosum,8.9,16.4,46.1,76.35
22210,Neonotonia wightii,10.4,17.5,47.43,71.46
22210,Neonotonia wightii,10.5,17.5,46.58,71.44
24287,Teramnus   uncinatus,11.9,17.1,46.83,60.32
24287,Teramnus   uncinatus,11.8,17,46.02,61.21
22397,Neonotonia wightii    ,9.6,16.7,35.97,74.66
22397,Neonotonia wightii    ,9.6,17.7,46.04,76.89
22416,Neonotonia wightii    ,10.2,17.3,46.19,75.01
22416,Neonotonia wightii    ,9.9,17.4,44.52,74.88
23043,Neustanthus phaseoloides    ,9.7,17.1,43.14,48.35
23043,Neustanthus phaseoloides    ,9.2,14,36.07,49.47
21879,Macroptilium  atropurpureum,11.4,17.3,39.17,66.04
21879,Macroptilium  atropurpureum,11.1,17,39.1,66.29
10856,Macroptilium atropurpureum    ,11.3,18.1,42.74,68.87
10856,Macroptilium atropurpureum    ,11.3,18.2,44.77,65.28
10084,Mucuna pruriens,9.9,16.1,36.87,67.31
10084,Mucuna pruriens,10.2,16,41.11,60.13
11040,Aeschynomene villosa,11.1,18.4,46.09,73.09
11040,Aeschynomene villosa,11.2,18,46.97,71.03
11171,Calopogonium mucunoides,10.6,17.5,44.37,66.9
11171,Calopogonium mucunoides,10.5,17.8,41.83,70.69
11177,Calopogonium caeruleum,10.5,18.2,36.75,74.34
11177,Calopogonium caeruleum,10.9,18.4,38.44,72.76
11186,Aeschynomene brasiliana,11.7,15.8,35.08,62.32
11186,Aeschynomene brasiliana,11.7,15.8,35.08,62.32
12122,Aeschynomene histrix,10.2,16.7,40.73,61.71
12122,Aeschynomene histrix,10.5,16.9,40.46,57.97
14390,Desmanthus acuminatus,7,7.4,14.24,59.56
14390,Desmanthus acuminatus,7.3,10.2,21.59,58.23
14880,Mucuna pruriens,9.5,17.1,38.29,64.87
14880,Mucuna pruriens,9.6,16.6,38.55,62.67
15169,Mucuna pruriens,9.7,16.4,42.53,59.85
15169,Mucuna pruriens,10.3,16.5,31.8,80.41
15490,Desmodium cinereum,8.1,13.1,31.23,55.16
15490,Desmodium cinereum,8,13.1,33.12,53.51
15592,Canavalia brasiliensis,9.2,18.5,46.97,63.34
15592,Canavalia brasiliensis,9.1,18.7,49.27,64.81
16344,Aeschynomene histrix,10.4,15.1,44.76,55.43
16344,Aeschynomene histrix,10.5,15.2,46.07,52.87
16819,Cenchrus purpures,11.7,15.9,44.98,59.13
16819,Cenchrus purpures,12.1,15.9,43.08,60.69
16791,Cenchrus purpures,12,15.3,44.58,56.06
16791,Cenchrus purpures,11.8,15.2,42.74,57.94
7384,Chloris gayana,11.6,16.8,49.06,59.46
7384,Chloris gayana,11.4,16.8,48.3,59.55
6633,Chloris gayana,11.6,16.6,50.24,56.43
6633,Chloris gayana,10.2,16.5,48.79,56.64
CNPGL-93-08-1,Cenchrus purpures,11.5,16.4,46.98,65.73
CNPGL-93-08-1,Cenchrus purpures,11.5,16.3,50.9,60.46
CNPGL-91-25-1,Cenchrus purpures,11.2,17.9,42.94,62.21
CNPGL-91-25-1,Cenchrus purpures,11.3,17.7,43.14,61.57
internal control1,wheat straw,9.1,13.5,44.99,42.17
internal control1,wheat straw,10.7,13.4,42.56,46.2
internal control1,wheat straw,10.4,13.3,43.78,43.7
internal control 2,Wheat bran,9.6,15.4,49.54,66.84
internal control 2,Wheat bran,9.5,15.4,50.66,65.15
internal control 2,Wheat bran,9.4,15.4,47.35,69.7
ABC sample,cynodon Nlemfuensis,10.7,14.9,52.53,46.05
ABC sample,cynodon Nlemfuensis,10.7,14.8,49.53,49.23
ABC sample,cynodon Nlemfuensis,11.1,14.9,48.27,50.46
19656,Codariocalyx  gyroides,7.1,8.2,19.62,49.57
19656,Codariocalyx  gyroides,6.5,7.7,16.95,53.02
7622,Trifolium semipilosum ,9.4,15.9,43.17,78.14
7622,Trifolium semipilosum ,9.4,16.2,41.77,79.87
7638,Trifolium semipilosum,9.9,15.4,43.48,72.04
7638,Trifolium semipilosum,9.8,15.4,42.79,73.25
16260,Trifolium semipilosum,9.8,16.3,48.02,78.14
16260,Trifolium semipilosum,9.8,16.1,49.87,75.75
8214,Trifolium semipilosum,10,16.4,46.77,78.18
8214,Trifolium semipilosum,9.8,16.3,49.81,71.42
22295,Neonotonia  wightii,9.6,16,48.42,59.44
22295,Neonotonia  wightii,9.8,16.2,44.04,63.58
24175,Teramnus labialis,9.8,16.4,42.4,65.5
24175,Teramnus labialis,9.9,16.4,50.03,55.77
14501,Gliricidia  sepium,10.1,16.1,40.97,75.74
14501,Gliricidia  sepium,10.1,16.2,43.19,72.18
24282,Teramnus   uncinatus,10.8,16.5,49.94,54.46
24282,Teramnus   uncinatus,10.9,16.6,54.21,50.47
8191,Trifolium semipilosum,8.1,15.6,44.3,75.09
8191,Trifolium semipilosum,7.8,15.6,43.59,76.23
22210,Neonotonia wightii,9.7,16.6,43.78,72.45
22210,Neonotonia wightii,10.1,16.9,44.86,72.02
24287,Teramnus   uncinatus,10.7,16.5,44.79,60.7
24287,Teramnus   uncinatus,10.4,16.5,44,61.56
22397,Neonotonia wightii    ,9.2,17.1,51.57,67.85
22397,Neonotonia wightii    ,8.7,16.9,42.32,80.26
22416,Neonotonia wightii    ,9.2,16.5,43.51,70.98
22416,Neonotonia wightii    ,8.8,16.7,41.5,76.49
23043,Neustanthus phaseoloides    ,8.5,13.2,37.14,46.03
23043,Neustanthus phaseoloides    ,8.3,13,39.33,42.39
21879,Macroptilium  atropurpureum,10.5,16.2,39.3,62.61
21879,Macroptilium  atropurpureum,10.3,16.6,49.6,50.76
10856,Macroptilium atropurpureum    ,10.5,17.4,48.85,58.57
10856,Macroptilium atropurpureum    ,10.6,17.6,44.27,64.93
10084,Mucuna pruriens,9.8,15.4,42.97,54.05
10084,Mucuna pruriens,9,15.7,40.56,59.25
11040,Aeschynomene villosa,10,17.6,53.35,61.47
11040,Aeschynomene villosa,10.4,17.3,47.71,65.97
11171,Calopogonium mucunoides,9.4,17.2,40.85,70.03
11171,Calopogonium mucunoides,9.9,16.7,38.92,71.87
11177,Calopogonium caeruleum,9.6,17.2,37.67,67.93
11177,Calopogonium caeruleum,9.6,17.6,38.88,68.94
11186,Aeschynomene brasiliana,11.4,15.6,36.15,57.23
11186,Aeschynomene brasiliana,11.8,15.5,36.02,59.28
12122,Aeschynomene histrix,9.4,16.4,39.85,60.18
12122,Aeschynomene histrix,9.7,16.4,45.22,50.12
14390,Desmanthus acuminatus,6,7.7,15.63,55.96
14390,Desmanthus acuminatus,5.9,9.3,21.79,52.46
14880,Mucuna pruriens,8.5,15.9,36.06,62.68
14880,Mucuna pruriens,9.1,15.9,28.58,79.13
15169,Mucuna pruriens,8.9,15.9,44.18,53.49
15169,Mucuna pruriens,8.8,16,45.38,54.14
15490,Desmodium cinereum,7.1,11.9,29.01,57.61
15490,Desmodium cinereum,6.9,11.9,27.56,59.21
15592,Canavalia brasiliensis,8.1,18.1,49.49,62.84
15592,Canavalia brasiliensis,8.2,18.2,48.34,64.15
16344,Aeschynomene histrix,9.9,14.8,43.48,53.3
16344,Aeschynomene histrix,9.5,14.7,44.07,53.34
16819,Cenchrus purpures,10,15.5,44.42,57.88
16819,Cenchrus purpures,10.9,15.5,56.44,48.03
16791,Cenchrus purpures,10.9,15,46.06,52.64
16791,Cenchrus purpures,11.2,15,41.64,58.89
7384,Chloris gayana,10.8,16.5,50.49,53.1
7384,Chloris gayana,10.9,16.6,73.77,37.2
6633,Chloris gayana,10.2,16,47.53,54.3
6633,Chloris gayana,9.5,16.1,51.91,49.42
CNPGL-93-08-1,Cenchrus purpures,10.4,16.2,49.19,59
CNPGL-93-08-1,Cenchrus purpures,10.1,16.2,55.34,53.09
CNPGL-91-25-1,Cenchrus purpures,11.2,17.5,42.18,62.08
CNPGL-91-25-1,Cenchrus purpures,10.5,17.5,42.98,60.83
internal control1,wheat straw,10.4,13.3,40.7,46.54
internal control1,wheat straw,11,13.1,39.63,46.75
internal control1,wheat straw,11,13.2,38.93,46.99
internal control 2,Wheat bran,9.9,15.7,48.46,69.4
internal control 2,Wheat bran,9.9,16.1,53.92,63.74
internal control 2,Wheat bran,9.6,16,52.38,65.39
ABC sample,cynodon Nlemfuensis,10.7,14.7,48.12,49.5
ABC sample,cynodon Nlemfuensis,10.9,14.7,48.36,49.16
ABC sample,cynodon Nlemfuensis,11,14.5,48.98,48.37
19656,Codariocalyx  gyroides,7.3,8.2,19.67,49.4
19656,Codariocalyx  gyroides,6.9,7.8,17.95,49.67
7622,Trifolium semipilosum ,9.7,16.4,41.62,79.9
7622,Trifolium semipilosum ,9.5,16.2,40.86,78.95
7638,Trifolium semipilosum,10,15.7,43.06,72.76
7638,Trifolium semipilosum,9.9,15.9,43.96,72.76
16260,Trifolium semipilosum,9.9,16.4,49.13,74.16
16260,Trifolium semipilosum,10.2,16.5,49.13,75.89
8214,Trifolium semipilosum,10.2,16.8,45.72,78.65
8214,Trifolium semipilosum,9.8,16.2,44.28,78.18
22295,Neonotonia  wightii,9.8,16.1,43.54,63.68
22295,Neonotonia  wightii,9.6,16.2,43.04,65.54
24175,Teramnus labialis,10.1,16.3,42.63,65.33
24175,Teramnus labialis,10,16.6,40.49,69.81
14501,Gliricidia  sepium,10.2,16.3,40.39,75.99
14501,Gliricidia  sepium,10.3,16.2,40.78,75.8
24282,Teramnus   uncinatus,11.1,16.5,42.93,61.08
24282,Teramnus   uncinatus,11.6,16.6,49.8,56.62
8191,Trifolium semipilosum,8.4,15.3,42.5,74.77
8191,Trifolium semipilosum,8.1,15.5,42.89,75.35
22210,Neonotonia wightii,10.2,17.1,45.63,71.03
22210,Neonotonia wightii,10.2,16.9,43.15,68.7
24287,Teramnus   uncinatus,11.1,16.5,46.81,58.78
24287,Teramnus   uncinatus,11.3,16.4,46.04,59.34
22397,Neonotonia wightii    ,9,17,45.22,73.86
22397,Neonotonia wightii    ,9.1,17.1,43.99,77.25
22416,Neonotonia wightii    ,9.6,16.8,41.79,76.31
22416,Neonotonia wightii    ,9.4,17.2,42.47,74.64
23043,Neustanthus phaseoloides    ,8.9,13.9,35.34,50.46
23043,Neustanthus phaseoloides    ,8.5,13.5,36.16,47.64
21879,Macroptilium  atropurpureum,10.7,16.8,36.66,65.92
21879,Macroptilium  atropurpureum,10.9,16.7,39.86,64.26
10856,Macroptilium atropurpureum    ,10.8,17.4,43.83,65.25
10856,Macroptilium atropurpureum    ,10.8,17.4,45.56,62.44
10084,Mucuna pruriens,9.9,15.8,39.92,57.76
10084,Mucuna pruriens,9.6,15.3,39.32,59.5
11040,Aeschynomene villosa,10.7,17.9,47.21,67.18
11040,Aeschynomene villosa,10.7,18.1,48.26,69.15
11171,Calopogonium mucunoides,10.2,16.9,44.36,64.69
11171,Calopogonium mucunoides,9.8,16.8,40.39,68.61
11177,Calopogonium caeruleum,9.7,17.3,36.46,71.19
11177,Calopogonium caeruleum,10.2,17.4,36.19,71.17
11186,Aeschynomene brasiliana,11.1,15.7,39.13,56.09
11186,Aeschynomene brasiliana,10.9,15.5,38.11,59.01
12122,Aeschynomene histrix,10,16.6,42.23,57.21
12122,Aeschynomene histrix,9.6,16.6,43.48,54.42
14390,Desmanthus acuminatus,6.8,7.6,16.65,54.21
14390,Desmanthus acuminatus,6.7,9.6,22.17,52.72
14880,Mucuna pruriens,8,16.1,38.07,59.32
14880,Mucuna pruriens,8.5,15.6,35.4,63.37
15169,Mucuna pruriens,9.1,15.9,41.26,57.66
15169,Mucuna pruriens,9.2,15.9,42.28,54.96
15490,Desmodium cinereum,7.8,12.7,33.14,52.18
15490,Desmodium cinereum,7.5,12.4,33.28,49.57
15592,Canavalia brasiliensis,8.6,18,44.31,61.35
15592,Canavalia brasiliensis,8.3,18,48.01,60.99
16344,Aeschynomene histrix,9.8,15,45,54.09
16344,Aeschynomene histrix,10.3,14.8,46.79,50.41
16819,Cenchrus purpures,11.1,15.1,42.5,57.42
16819,Cenchrus purpures,11.3,15.4,43.28,58.48
16791,Cenchrus purpures,11.4,15,44.4,53.41
16791,Cenchrus purpures,11.3,15,42.45,54.22
7384,Chloris gayana,11.4,16.2,45.09,57.62
7384,Chloris gayana,11,16.2,44.45,57.85
6633,Chloris gayana,10.1,15.7,44.72,55.26
6633,Chloris gayana,10.1,16,44.48,55.71
CNPGL-93-08-1,Cenchrus purpures,10.3,16,46.18,61.72
CNPGL-93-08-1,Cenchrus purpures,10.8,16,47.85,57.46
CNPGL-91-25-1,Cenchrus purpures,10.2,17.2,43.98,56.78
CNPGL-91-25-1,Cenchrus purpures,10.4,17,48.43,49.48
internal control1,wheat straw,9.5,13.3,43.54,44.91
internal control1,wheat straw,10.6,13.1,45.29,45.25
internal control1,wheat straw,10.6,13.2,42.81,44.87
internal control 2,Wheat bran,9.8,15.9,48.47,71.73
internal control 2,Wheat bran,9.8,15.8,50.04,69.99
internal control 2,Wheat bran,9.8,15.8,48.49,71.06
ABC sample,cynodon Nlemfuensis,10.7,14.8,51.11,47.06
ABC sample,cynodon Nlemfuensis,10.7,14.7,47.58,50.95
ABC sample,cynodon Nlemfuensis,10.9,14.9,49.93,49.41
6501,Medicago scutellata,9.5,15.2,37.84,69.68
6501,Medicago scutellata,9.3,15.1,37,72.82
7794,Medicago lupulina,10.4,17.7,33.93,64.32
7794,Medicago lupulina,9.9,17.7,35.88,62.48
248,Centrosema molle,10.9,17.1,42.45,51.74
248,Centrosema molle,10.8,17.4,42.74,51.57
15116,Medicago rugosa,8.4,14.3,20.27,63.33
15116,Medicago rugosa,8.1,14.1,21.2,54.69
15334,Melilotus suaveolens,9.4,15.2,24.95,74.4
15334,Melilotus suaveolens,9.2,15.3,29.33,63.14
16152,Medicago rigidula (L.) All.,10.6,16.7,42.52,62.49
16152,Medicago rigidula (L.) All.,10.4,16.7,41.36,64.23
16156,Medicago polymorpha,9.4,14.8,33.92,66.4
16156,Medicago polymorpha,9.5,15.3,30.37,63.32
16358,Trifolium quartinianum,8.6,14.7,31.67,57.46
16358,Trifolium quartinianum,9,14.6,35.65,50.73
8399,Trifolium mattirolianum,9.4,15.2,23.32,53.41
8399,Trifolium mattirolianum,9,15.1,38.8,34.27
6502,Medicago littoralis,10.9,14.9,38.61,56.69
6502,Medicago littoralis,11.2,14.7,37.59,57.22
7839,Lotus discolor,8.1,14.4,30.05,61.9
7839,Lotus discolor,6.6,14.4,26.35,61.08
7854,Trifolium sp.,9.9,14.3,27.52,60.43
7854,Trifolium sp.,10.4,14.8,30.66,48.62
8415,Indigofera sp.,8.3,17,41.64,68.2
8415,Indigofera sp.,7.3,16.5,40.24,74.84
8442,Indigofera sp.,6.9,21.7,46.2,69.41
8442,Indigofera sp.,6.9,16.3,36.36,69.29
9259,Trifolium sp.,10.5,15.2,32.88,55.64
9259,Trifolium sp.,11.1,15.3,33.45,47.81
21754,Lotononis angolensis,10.6,16.8,42.94,59.38
21754,Lotononis angolensis,10.9,17.2,44.28,58.66
11344,Zornia sp.,10.7,17.9,47.88,59.31
11344,Zornia sp.,10.8,18.1,42.44,65.39
16478,Medicago arabica,10.1,16.2,38.4,59.99
16478,Medicago arabica,9.4,15.8,12.79,61.09
39,Vigna oblongifolia var. parviflora,8.5,16.1,42.47,53.85
39,Vigna oblongifolia var. parviflora,9,16.2,34.46,61.39
52,Vigna oblongifolia var. parviflora,9.1,18.1,37.49,73.21
52,Vigna oblongifolia var. parviflora,9.1,17.9,39.22,71.88
5003,Pisum sativum subsp. sativum,11.5,16.6,39.89,71.01
5003,Pisum sativum subsp. sativum,11.7,16.1,44.38,64.39
5007,Pisum sativum subsp. sativum,12.2,16,39.11,69.28
5007,Pisum sativum subsp. sativum,12.1,15.6,37.23,74.99
5025,Pisum sativum,12.4,15.6,33.38,67.35
5025,Pisum sativum,12.6,15.5,37.26,58.72
5041,Pisum sativum var. arvense (L.) Poir.,9.4,15.6,39.27,59.88
5041,Pisum sativum var. arvense (L.) Poir.,9.4,15.8,40.37,58.72
6503,Macrotyloma uniflorum,8.2,15.5,34.52,70.3
6503,Macrotyloma uniflorum,8.6,15.3,38.79,64.24
7089,Phaseolus sp.,10.9,16.9,46.84,59.03
7089,Phaseolus sp.,10.9,16.8,40.25,70.13
7093,Phaseolus sp.,10.9,16.3,37.94,66.66
7093,Phaseolus sp.,11,16.5,35.31,69.42
14447,Lablab purpureus,10.2,17.9,35.21,74.69
14447,Lablab purpureus,9.8,17.7,38.92,67.85
16129,Medicago minima,11.1,17.8,21.29,56.85
16129,Medicago minima,11.7,17.6,23.15,50.88
16132,Medicago rigidula (L.) All.,10.6,18.9,29.85,61.63
16132,Medicago rigidula (L.) All.,10.3,19,30.16,62.21
24628,Chamaecrista nictitans subsp. patellaria,9.1,16.4,36.25,59.76
24628,Chamaecrista nictitans subsp. patellaria,10.6,16.5,42.11,53.22
5296,Lathyrus ochrus,12.5,19.1,47.47,54.4
5296,Lathyrus ochrus,12.6,19,54.53,50.74
10119,Trifolium tembense,13.1,16.4,35.93,66.69
10119,Trifolium tembense,12.4,15.6,11.23,62.19
15343,Melilotus officinalis,9.6,14.9,45.3,57.53
15343,Melilotus officinalis,9.2,15,54.27,48.19
15193,Melilotus albus,8.6,14.9,40.36,62.52
15193,Melilotus albus,8.4,14.9,41.09,62.57
internal control1,wheat straw,9.6,13.5,66.33,28.4
internal control1,wheat straw,11.3,13.5,66.2,29.64
internal control1,wheat straw,11.6,13.3,64.55,29.68
internal control 2,Wheat bran,10.1,15.9,50.01,68.86
internal control 2,Wheat bran,10,15.6,52.96,62.72
internal control 2,Wheat bran,10.1,15.7,52.3,64.93
ABC sample,cynodon Nlemfuensis,11.5,15.1,63.86,38.21
ABC sample,cynodon Nlemfuensis,11.7,15.2,73.73,33.54
ABC sample,cynodon Nlemfuensis,11.8,14.9,67.66,34.83
6501,Medicago scutellata,9.8,15.6,43.49,60.56
6501,Medicago scutellata,9.6,15.8,38.81,66.03
7794,Medicago lupulina,10.1,17.5,42.03,59.84
7794,Medicago lupulina,9.7,17.4,44.61,60.5
248,Centrosema molle,11.4,17.6,56.46,38.64
248,Centrosema molle,11.1,17.3,62.91,34.74
15116,Medicago rugosa,9.1,15.1,20.77,54.93
15116,Medicago rugosa,8.4,14.2,25.35,56.38
15334,Melilotus suaveolens,8.9,14.9,33.3,60.88
15334,Melilotus suaveolens,9.1,15.2,31.1,60.91
16152,Medicago rigidula (L.) All.,10.4,16.5,51.46,52.73
16152,Medicago rigidula (L.) All.,10.8,16.7,45.41,56.68
16156,Medicago polymorpha,9.1,14.7,36.77,61.53
16156,Medicago polymorpha,9.1,14.6,36.92,65.81
16358,Trifolium quartinianum,8.5,14.4,39.13,49.8
16358,Trifolium quartinianum,8.4,14.4,40.03,48.8
8399,Trifolium mattirolianum,9.3,15.4,25.91,51.06
8399,Trifolium mattirolianum,9.4,15.5,31.4,41.12
6502,Medicago littoralis,10.8,14.6,41.54,56.83
6502,Medicago littoralis,11.1,15.1,37.71,57.69
7839,Lotus discolor,6.6,13.8,29.38,59.1
7839,Lotus discolor,6.4,13.4,28.1,60.24
7854,Trifolium sp.,10.3,14.6,29.88,62.53
7854,Trifolium sp.,10.1,14.2,31.52,66.82
8415,Indigofera sp.,7.8,16.6,38.37,76.23
8415,Indigofera sp.,7.7,16.8,41.41,72.25
8442,Indigofera sp.,7.2,16.3,35.44,70.78
8442,Indigofera sp.,7.1,16.4,33.76,72.82
9259,Trifolium sp.,11.1,15.3,34.94,44.03
9259,Trifolium sp.,11,15.5,41.33,50.69
21754,Lotononis angolensis,10.6,16.9,40.02,64.85
21754,Lotononis angolensis,10.9,17,42.3,56.88
11344,Zornia sp.,10.7,18,43.15,64.4
11344,Zornia sp.,10.7,17.8,47.07,62.57
16478,Medicago arabica,9.7,15.7,37.78,61.58
16478,Medicago arabica,9.6,15.9,36.58,64.57
39,Vigna oblongifolia var. parviflora,9.5,16.3,33.84,63.3
39,Vigna oblongifolia var. parviflora,9.6,16.6,34.31,59.91
52,Vigna oblongifolia var. parviflora,9.4,18.1,44.21,65.46
52,Vigna oblongifolia var. parviflora,8.7,17.8,39.22,71.01
5003,Pisum sativum subsp. sativum,11.7,16.6,41.35,71.39
5003,Pisum sativum subsp. sativum,11.7,16.6,41.39,70.05
5007,Pisum sativum subsp. sativum,11.7,16.3,39.92,71.34
5007,Pisum sativum subsp. sativum,11.7,15.8,40.13,70.41
5025,Pisum sativum,12.4,15.7,35.07,68.98
5025,Pisum sativum,12.3,15.6,36.21,64.65
5041,Pisum sativum var. arvense (L.) Poir.,9.9,16,37.71,64.75
5041,Pisum sativum var. arvense (L.) Poir.,9.4,15.8,39.09,61.81
6503,Macrotyloma uniflorum,7.8,16,34.74,70.3
6503,Macrotyloma uniflorum,7.9,16.1,34.2,72
7089,Phaseolus sp.,10.6,16.9,41.02,71.24
7089,Phaseolus sp.,10.8,17,41.41,71.6
7093,Phaseolus sp.,10.9,16.7,40.18,66.35
7093,Phaseolus sp.,10.8,16.6,38.86,65.68
14447,Lablab purpureus,9.9,18,34.33,68.71
14447,Lablab purpureus,10.1,18,36.46,72.33
16129,Medicago minima,11.4,18.1,21.83,52.99
16129,Medicago minima,11.7,18.3,21.59,53.62
16132,Medicago rigidula (L.) All.,10.2,19.1,35.52,61.41
16132,Medicago rigidula (L.) All.,10.3,19.1,35.3,63.15
24628,Chamaecrista nictitans subsp. patellaria,8.5,16.2,34.64,61.29
24628,Chamaecrista nictitans subsp. patellaria,8.7,16.5,34,63.08
5296,Lathyrus ochrus,11.9,18.8,46.07,60.86
5296,Lathyrus ochrus,11.8,18.9,45.58,60.26
10119,Trifolium tembense,12.1,16.7,43.44,63.67
10119,Trifolium tembense,11.8,16.2,42.42,66.52
